,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
171,8,127,401,Ewout van den Berg (stim),6536,254,3152,0.28803277015686035,1501,701
172,8,127,401,Duncan et al (pyzx),6383,170,2795,3.2528204917907715,1565,713
173,8,127,401,Maslov et al,175488,7349,87563,10.599052667617798,24153,11496
174,9,127,401,ours,1628,1083,6692,3.748363733291626,1315,1239
175,9,127,401,qiskit transpile,2253,137,1089,0.10045099258422852,258,128
176,9,127,401,Bravyi et al. (qiskit),3009,175,1463,0.13162851333618164,742,349
177,9,127,401,Ewout van den Berg (stim),4918,183,2354,0.30817580223083496,1195,572
178,9,127,401,Duncan et al (pyzx),4178,175,1791,4.532912492752075,686,311
179,9,127,401,Maslov et al,185025,8058,92153,11.698354482650757,23840,11228
180,10,127,401,ours,1715,1206,6531,4.209901571273804,1162,1092
181,10,127,401,qiskit transpile,2131,149,1041,0.08925390243530273,297,149
182,10,127,401,Bravyi et al. (qiskit),3912,198,1879,0.24022936820983887,861,402
183,10,127,401,Ewout van den Berg (stim),5937,231,2859,0.27419495582580566,1310,627
184,10,127,401,Duncan et al (pyzx),6173,191,2623,3.799074649810791,1229,551
185,10,127,401,Maslov et al,177325,8325,88223,11.726680278778076,24764,11725
186,11,127,401,ours,1627,1069,6209,3.8048181533813477,1143,1070
187,11,127,401,qiskit transpile,1976,149,954,0.08733582496643066,379,187
188,11,127,401,Bravyi et al. (qiskit),3355,240,1599,0.15253400802612305,832,383
189,11,127,401,Ewout van den Berg (stim),5499,244,2661,0.2672255039215088,1179,573
190,11,127,401,Duncan et al (pyzx),4403,165,1864,2.097998857498169,817,375
191,11,127,401,Maslov et al,143541,8378,71064,9.947098731994629,16404,7607
192,12,127,401,ours,1643,1067,6253,3.6825571060180664,1127,1056
193,12,127,401,qiskit transpile,1906,136,905,0.09280705451965332,242,118
194,12,127,401,Bravyi et al. (qiskit),3115,210,1451,0.11406517028808594,776,367
195,12,127,401,Ewout van den Berg (stim),4083,227,1918,0.2147812843322754,827,392
196,12,127,401,Duncan et al (pyzx),4259,216,1804,4.63777232170105,750,337
197,12,127,401,Maslov et al,164504,7850,82135,10.394999980926514,21363,10186
198,13,127,401,ours,1425,1052,5867,3.5902700424194336,1054,980
199,13,127,401,qiskit transpile,1972,142,919,0.09948873519897461,200,96
200,13,127,401,Bravyi et al. (qiskit),2717,224,1267,0.11576604843139648,497,233
201,13,127,401,Ewout van den Berg (stim),3621,219,1666,0.18728089332580566,814,379
202,13,127,401,Duncan et al (pyzx),3843,187,1579,2.119953155517578,638,286
203,13,127,401,Maslov et al,158018,6321,79608,10.027621507644653,14909,7173
204,14,127,401,ours,1752,1168,6926,3.4157660007476807,1161,1088
205,14,127,401,qiskit transpile,1922,128,941,0.07587909698486328,333,161
206,14,127,401,Bravyi et al. (qiskit),3346,206,1587,0.13476872444152832,1062,495
207,14,127,401,Ewout van den Berg (stim),4444,193,2099,0.3661234378814697,1125,539
208,14,127,401,Duncan et al (pyzx),4532,167,1951,1.9805991649627686,857,396
209,14,127,401,Maslov et al,158027,9261,79481,10.338484525680542,20596,9686
210,15,127,401,ours,1815,1272,7277,3.7362825870513916,1252,1181
211,15,127,401,qiskit transpile,2035,133,966,0.11287808418273926,209,103
212,15,127,401,Bravyi et al. (qiskit),2726,201,1311,0.11410164833068848,601,274
213,15,127,401,Ewout van den Berg (stim),8420,232,4015,0.4777064323425293,2471,1202
214,15,127,401,Duncan et al (pyzx),5613,179,2457,3.043306350708008,1401,644
215,15,127,401,Maslov et al,156962,6613,79648,9.980435371398926,15373,7345
216,16,127,401,ours,1904,1200,7278,3.702362060546875,1269,1195
217,16,127,401,qiskit transpile,2437,129,1190,0.08960700035095215,326,164
218,16,127,401,Bravyi et al. (qiskit),4264,248,2073,0.19932818412780762,889,431
219,16,127,401,Ewout van den Berg (stim),8637,263,4226,0.391232967376709,1770,873
220,16,127,401,Duncan et al (pyzx),6061,200,2592,2.5158238410949707,1194,546
221,16,127,401,Maslov et al,148580,7505,74304,9.614354372024536,13453,6246
222,17,127,401,ours,1782,1234,7756,4.035849332809448,1287,1208
223,17,127,401,qiskit transpile,2245,134,1083,0.09611868858337402,300,151
224,17,127,401,Bravyi et al. (qiskit),4086,230,1973,0.15926337242126465,1141,523
225,17,127,401,Ewout van den Berg (stim),7852,236,3796,0.3332812786102295,2277,1104
226,17,127,401,Duncan et al (pyzx),6955,198,3084,4.041352987289429,1800,813
227,17,127,401,Maslov et al,186724,8656,94385,11.916204929351807,22602,10817
228,18,127,401,ours,1477,1050,5535,3.880542039871216,1069,1006
229,18,127,401,qiskit transpile,2058,145,981,0.10331320762634277,367,181
230,18,127,401,Bravyi et al. (qiskit),3564,242,1651,0.16562843322753906,977,440
231,18,127,401,Ewout van den Berg (stim),5478,256,2672,0.27156758308410645,1534,736
232,18,127,401,Duncan et al (pyzx),5192,180,2280,3.4350979328155518,1271,593
233,18,127,401,Maslov et al,145322,6581,73702,9.89881157875061,15480,7502
234,19,127,401,ours,1698,1243,7064,4.084381341934204,1307,1228
235,19,127,401,qiskit transpile,2686,119,1295,0.15665030479431152,327,168
236,19,127,401,Bravyi et al. (qiskit),4421,243,2059,0.17633628845214844,1151,527
237,19,127,401,Ewout van den Berg (stim),6585,239,3233,0.38257861137390137,1312,641
238,19,127,401,Duncan et al (pyzx),4655,174,1985,1.4203922748565674,1038,475
239,19,127,401,Maslov et al,191478,7685,95537,12.038293600082397,25092,11844
240,0,127,801,ours,3851,2594,13209,6.062202453613281,2108,2009
241,0,127,801,qiskit transpile,8020,242,3988,0.31148457527160645,1070,522
242,0,127,801,Bravyi et al. (qiskit),27544,550,13727,1.1247453689575195,8440,4128
243,0,127,801,Ewout van den Berg (stim),65904,752,33654,2.8938474655151367,21389,10589
244,0,127,801,Duncan et al (pyzx),115124,353,56014,37.01742386817932,31466,15076
245,0,127,801,Maslov et al,158536,16595,80595,11.807092189788818,21191,9751
246,1,127,801,ours,3753,2586,13061,6.259418725967407,1967,1873
247,1,127,801,qiskit transpile,7459,257,3616,0.34656834602355957,886,437
248,1,127,801,Bravyi et al. (qiskit),18090,439,8914,0.7339272499084473,5271,2512
249,1,127,801,Ewout van den Berg (stim),46296,528,23143,2.151651620864868,14445,7087
250,1,127,801,Duncan et al (pyzx),100783,308,48898,36.481260776519775,27033,12938
251,1,127,801,Maslov et al,203892,15412,102704,13.447943925857544,25033,11623
252,2,127,801,ours,3615,2471,13281,6.166003704071045,2005,1902
253,2,127,801,qiskit transpile,7687,274,3849,0.29624295234680176,1020,502
254,2,127,801,Bravyi et al. (qiskit),20964,421,10437,0.8606600761413574,6585,3162
255,2,127,801,Ewout van den Berg (stim),64502,820,32455,2.8420615196228027,21587,10565
256,2,127,801,Duncan et al (pyzx),93637,299,45285,35.56886863708496,24662,11758
257,2,127,801,Maslov et al,168164,15855,84408,11.07827353477478,20093,9372
258,3,127,801,ours,4190,2852,14449,6.463021516799927,2373,2265
259,3,127,801,qiskit transpile,7478,273,3697,0.3394744396209717,1102,535
260,3,127,801,Bravyi et al. (qiskit),29367,554,14408,1.1197178363800049,9836,4719
