n_rep,num_qubits,n_gadgets,method,cx,u3,depth,2q_depth,time
1,7,121,tket_uccs_set,1696,347,1474,1320,0.957086
1,7,121,paulihedral,846,492,912,696,0.143221
1,7,121,pauliopt_steiner_nc,738,383,871,679,0.328452
1,7,121,tket_uccs_pair,1350,465,1205,1001,1.142403
1,7,121,pauliopt_ucc,1058,430,911,800,0.674137
1,7,121,pauliopt_steiner_clifford,325,258,287,232,0.354643
1,7,121,naive,1172,503,1327,1147,0.238094
1,7,121,pauliopt_divide_conquer,936,793,1104,780,1.564673
2,7,121,tket_uccs_set,1447,348,1206,1058,0.853104
2,7,121,paulihedral,810,488,832,631,0.186392
2,7,121,pauliopt_steiner_nc,690,382,804,634,0.171626
2,7,121,tket_uccs_pair,1306,453,1169,973,1.013367
2,7,121,pauliopt_ucc,1007,425,903,787,0.574833
2,7,121,pauliopt_steiner_clifford,267,185,235,186,0.202641
2,7,121,naive,994,488,1134,963,0.210817
2,7,121,pauliopt_divide_conquer,897,738,1017,737,1.344719
3,7,121,tket_uccs_set,1442,342,1269,1107,0.871509
3,7,121,paulihedral,831,470,871,670,0.125637
3,7,121,pauliopt_steiner_nc,680,362,795,627,0.219915
3,7,121,tket_uccs_pair,1221,438,1101,903,0.964141
3,7,121,pauliopt_ucc,1049,475,920,790,0.604212
3,7,121,pauliopt_steiner_clifford,280,211,252,198,0.222166
3,7,121,naive,1038,477,1183,1009,0.206104
3,7,121,pauliopt_divide_conquer,940,766,1062,769,1.398739
4,7,121,tket_uccs_set,1590,359,1358,1200,0.948806
4,7,121,paulihedral,841,494,875,677,0.182638
4,7,121,pauliopt_steiner_nc,752,408,912,724,0.198229
4,7,121,tket_uccs_pair,1349,485,1206,994,1.067639
4,7,121,pauliopt_ucc,1094,463,979,852,0.710095
4,7,121,pauliopt_steiner_clifford,308,254,283,214,0.266365
4,7,121,naive,1166,514,1329,1152,0.172811
4,7,121,pauliopt_divide_conquer,1002,833,1180,848,1.420975
5,7,121,tket_uccs_set,1658,387,1436,1266,0.996313
5,7,121,paulihedral,929,524,952,732,0.146456
5,7,121,pauliopt_steiner_nc,898,424,1009,809,0.208703
5,7,121,tket_uccs_pair,1425,497,1250,1039,1.091916
5,7,121,pauliopt_ucc,1152,495,1019,885,0.731928
5,7,121,pauliopt_steiner_clifford,326,243,293,227,0.273035
5,7,121,naive,1216,542,1392,1192,0.181427
5,7,121,pauliopt_divide_conquer,971,809,1141,817,1.437342
6,7,121,tket_uccs_set,1483,337,1314,1154,0.931323
6,7,121,paulihedral,846,505,850,653,0.132012
6,7,121,pauliopt_steiner_nc,694,392,849,674,0.229826
6,7,121,tket_uccs_pair,1375,483,1260,1047,1.006862
6,7,121,pauliopt_ucc,992,421,859,737,0.597254
6,7,121,pauliopt_steiner_clifford,248,202,242,188,0.195879
6,7,121,naive,1034,510,1195,1020,0.21584
6,7,121,pauliopt_divide_conquer,929,780,1084,787,1.364222
7,7,121,tket_uccs_set,1586,367,1395,1229,0.965921
7,7,121,paulihedral,889,506,925,716,0.133648
7,7,121,pauliopt_steiner_nc,726,374,859,682,0.25813
7,7,121,tket_uccs_pair,1416,512,1288,1067,1.084065
7,7,121,pauliopt_ucc,1055,476,936,808,0.619086
7,7,121,pauliopt_steiner_clifford,300,239,267,208,0.241223
7,7,121,naive,1146,514,1303,1120,0.240915
7,7,121,pauliopt_divide_conquer,979,830,1124,810,1.39102
8,7,121,tket_uccs_set,1605,369,1421,1242,0.931864
8,7,121,paulihedral,900,521,937,731,0.137132
8,7,121,pauliopt_steiner_nc,866,426,1006,808,0.254307
8,7,121,tket_uccs_pair,1503,493,1301,1083,1.090547
8,7,121,pauliopt_ucc,1039,421,910,790,0.616775
8,7,121,pauliopt_steiner_clifford,315,248,288,223,0.274483
8,7,121,naive,1256,540,1406,1225,0.253348
8,7,121,pauliopt_divide_conquer,970,793,1100,784,1.3948
9,7,121,tket_uccs_set,1510,343,1361,1195,0.885853
9,7,121,paulihedral,850,484,890,679,0.179705
9,7,121,pauliopt_steiner_nc,782,381,892,712,0.190966
9,7,121,tket_uccs_pair,1324,473,1166,970,1.064779
9,7,121,pauliopt_ucc,1011,420,895,786,0.57922
9,7,121,pauliopt_steiner_clifford,312,226,277,217,0.297583
9,7,121,naive,1110,490,1280,1098,0.216713
9,7,121,pauliopt_divide_conquer,908,784,1074,770,1.320171
10,7,121,tket_uccs_set,1366,341,1202,1046,0.948574
10,7,121,paulihedral,793,462,825,634,0.11875
10,7,121,pauliopt_steiner_nc,730,352,834,670,0.169102
10,7,121,tket_uccs_pair,1296,449,1156,954,1.010715
10,7,121,pauliopt_ucc,1014,435,892,768,0.566854
10,7,121,pauliopt_steiner_clifford,286,228,247,188,0.238955
10,7,121,naive,1086,469,1202,1042,0.175112
10,7,121,pauliopt_divide_conquer,900,720,1032,768,1.289831
11,7,121,tket_uccs_set,1496,342,1276,1130,0.913045
11,7,121,paulihedral,844,449,900,703,0.119852
11,7,121,pauliopt_steiner_nc,702,354,809,642,0.163624
11,7,121,tket_uccs_pair,1182,433,1074,875,0.948157
11,7,121,pauliopt_ucc,992,396,876,767,0.545513
11,7,121,pauliopt_steiner_clifford,293,212,278,218,0.272981
11,7,121,naive,1042,457,1167,1005,0.167706
11,7,121,pauliopt_divide_conquer,903,772,1053,745,1.344346
12,7,121,tket_uccs_set,1517,359,1357,1187,0.906177
12,7,121,paulihedral,873,488,883,671,0.180548
12,7,121,pauliopt_steiner_nc,712,365,818,648,0.17504
12,7,121,tket_uccs_pair,1276,469,1152,932,0.923676
12,7,121,pauliopt_ucc,1121,452,966,845,0.687619
12,7,121,pauliopt_steiner_clifford,302,219,279,223,0.244637
12,7,121,naive,1128,493,1279,1101,0.180578
12,7,121,pauliopt_divide_conquer,944,755,1065,778,1.377321
13,7,121,tket_uccs_set,1347,333,1205,1053,1.038195
13,7,121,paulihedral,870,488,873,664,0.12912
13,7,121,pauliopt_steiner_nc,702,363,848,667,0.172294
13,7,121,tket_uccs_pair,1179,454,1062,864,1.169011
13,7,121,pauliopt_ucc,1110,473,998,865,0.702835
13,7,121,pauliopt_steiner_clifford,285,231,265,200,0.491549
13,7,121,naive,1162,480,1320,1133,0.383878
13,7,121,pauliopt_divide_conquer,915,766,1055,759,1.937647
14,7,121,tket_uccs_set,1319,340,1170,1014,0.974097
14,7,121,paulihedral,806,464,869,664,0.18137
14,7,121,tket_uccs_pair,1330,459,1186,978,0.835812
14,7,121,pauliopt_steiner_nc,686,348,799,619,0.170355
14,7,121,pauliopt_ucc,936,423,821,706,0.705322
14,7,121,pauliopt_steiner_clifford,307,248,287,222,0.281201
14,7,121,naive,1078,472,1241,1059,0.166153
14,7,121,pauliopt_divide_conquer,976,780,1095,801,1.740594
15,7,121,tket_uccs_set,1509,357,1339,1172,1.320188
15,7,121,paulihedral,865,532,865,654,0.257492
15,7,121,pauliopt_steiner_nc,778,409,911,716,0.291952
15,7,121,tket_uccs_pair,1507,496,1351,1138,1.421758
15,7,121,pauliopt_ucc,1084,468,940,814,0.653833
15,7,121,pauliopt_steiner_clifford,308,222,277,212,0.244865
15,7,121,naive,1236,541,1401,1212,0.238633
15,7,121,pauliopt_divide_conquer,1007,799,1126,824,1.441522
16,7,121,tket_uccs_set,1327,331,1167,1026,0.848975
16,7,121,paulihedral,784,469,834,639,0.119972
16,7,121,pauliopt_steiner_nc,724,334,824,657,0.219527
16,7,121,tket_uccs_pair,1265,425,1139,949,0.980882
16,7,121,pauliopt_ucc,1005,420,867,752,0.571811
16,7,121,pauliopt_steiner_clifford,296,223,256,209,0.227549
16,7,121,naive,1110,470,1244,1075,0.214518
16,7,121,pauliopt_divide_conquer,846,697,963,688,1.351432
17,7,121,tket_uccs_set,1591,342,1357,1198,0.928174
17,7,121,paulihedral,858,483,912,705,0.129187
17,7,121,pauliopt_steiner_nc,676,377,826,643,0.171243
17,7,121,tket_uccs_pair,1216,439,1096,908,0.984523
17,7,121,pauliopt_ucc,1027,438,915,787,0.595457
17,7,121,pauliopt_steiner_clifford,301,232,265,199,0.242861
17,7,121,naive,1070,493,1223,1045,0.224112
17,7,121,pauliopt_divide_conquer,962,778,1062,785,1.398281
18,7,121,tket_uccs_set,1367,347,1215,1056,0.889602
18,7,121,paulihedral,812,469,891,697,0.121662
18,7,121,pauliopt_steiner_nc,744,379,870,687,0.23195
18,7,121,tket_uccs_pair,1303,448,1125,939,0.976904
18,7,121,pauliopt_ucc,991,447,885,756,0.590213
18,7,121,pauliopt_steiner_clifford,300,222,277,214,0.233949
18,7,121,naive,1050,466,1189,1023,0.175993
18,7,121,pauliopt_divide_conquer,958,779,1093,799,1.410668
19,7,121,tket_uccs_set,1447,320,1296,1145,0.937258
19,7,121,paulihedral,838,486,844,634,0.125421
19,7,121,pauliopt_steiner_nc,734,381,836,664,0.241973
19,7,121,tket_uccs_pair,1316,463,1175,969,1.029513
19,7,121,pauliopt_ucc,1018,423,905,782,0.580335
19,7,121,pauliopt_steiner_clifford,287,217,255,202,0.226604
19,7,121,naive,1112,493,1269,1088,0.223749
19,7,121,pauliopt_divide_conquer,852,736,995,708,1.372081
0,7,141,tket_uccs_set,1627,381,1377,1219,0.947293
0,7,141,paulihedral,949,547,1023,799,0.140386
0,7,141,pauliopt_steiner_nc,808,435,959,752,0.25001
0,7,141,tket_uccs_pair,1521,519,1364,1134,1.098664
0,7,141,pauliopt_ucc,1082,472,945,824,0.642408
0,7,141,pauliopt_steiner_clifford,322,266,295,226,0.287956
0,7,141,naive,1250,563,1419,1223,0.255574
0,7,141,pauliopt_divide_conquer,1015,845,1169,852,1.490253
1,7,141,tket_uccs_set,1644,401,1467,1288,1.012387
1,7,141,paulihedral,969,557,1005,764,0.197344
1,7,141,pauliopt_steiner_nc,864,420,980,783,0.204652
1,7,141,tket_uccs_pair,1500,532,1299,1071,1.151093
1,7,141,pauliopt_ucc,1050,485,946,808,0.733048
1,7,141,pauliopt_steiner_clifford,362,286,317,246,0.329358
1,7,141,naive,1272,556,1440,1245,0.188537
1,7,141,pauliopt_divide_conquer,1045,868,1189,863,1.514054
2,7,141,tket_uccs_set,1917,401,1673,1495,1.082432
2,7,141,paulihedral,1012,576,1022,781,0.150486
2,7,141,pauliopt_steiner_nc,854,444,996,798,0.209804
2,7,141,tket_uccs_pair,1553,554,1387,1153,1.206448
2,7,141,pauliopt_ucc,1145,469,1015,884,0.708503
2,7,141,pauliopt_steiner_clifford,345,254,321,248,0.311056
2,7,141,naive,1300,583,1457,1255,0.265851
2,7,141,pauliopt_divide_conquer,1099,917,1260,914,1.54197
3,7,141,tket_uccs_set,1772,401,1511,1320,0.952374
3,7,141,paulihedral,1002,587,1070,832,0.204171
3,7,141,pauliopt_steiner_nc,922,463,1071,848,0.61873
3,7,141,tket_uccs_pair,1742,575,1558,1296,1.711764
3,7,141,pauliopt_ucc,1213,541,1082,930,0.995796
3,7,141,pauliopt_steiner_clifford,329,247,296,228,0.298751
3,7,141,naive,1424,606,1604,1393,0.286216
3,7,141,pauliopt_divide_conquer,1076,893,1258,916,1.885988
4,7,141,tket_uccs_set,1778,385,1565,1375,1.272097
4,7,141,paulihedral,961,542,1011,787,0.168832
4,7,141,pauliopt_steiner_nc,766,398,882,700,0.219167
4,7,141,tket_uccs_pair,1464,525,1356,1132,1.237127
4,7,141,pauliopt_ucc,1113,473,987,849,0.847338
4,7,141,pauliopt_steiner_clifford,297,227,268,209,0.262569
4,7,141,naive,1200,545,1364,1163,0.229977
4,7,141,pauliopt_divide_conquer,995,824,1142,826,1.735914
5,7,141,tket_uccs_set,1811,405,1606,1413,1.242541
5,7,141,paulihedral,972,557,1033,780,0.156336
5,7,141,pauliopt_steiner_nc,824,446,1004,786,0.285485
5,7,141,tket_uccs_pair,1498,545,1343,1110,1.288212
5,7,141,pauliopt_ucc,1187,558,1070,908,0.835554
5,7,141,pauliopt_steiner_clifford,333,245,308,240,0.370928
5,7,141,naive,1348,587,1540,1326,0.21895
5,7,141,pauliopt_divide_conquer,1150,918,1302,954,1.788925
6,7,141,tket_uccs_set,1760,392,1529,1341,1.08348
6,7,141,paulihedral,950,564,996,753,0.156181
6,7,141,pauliopt_steiner_nc,780,400,930,738,0.223203
6,7,141,tket_uccs_pair,1384,535,1255,1026,1.204519
6,7,141,pauliopt_ucc,1146,492,1029,877,0.826868
6,7,141,pauliopt_steiner_clifford,347,274,299,234,0.322034
6,7,141,naive,1248,569,1420,1221,0.276253
6,7,141,pauliopt_divide_conquer,1054,873,1237,903,1.566588
7,7,141,tket_uccs_set,1724,393,1495,1324,0.977579
7,7,141,paulihedral,934,548,952,720,0.149718
7,7,141,pauliopt_steiner_nc,736,403,857,662,0.240847
7,7,141,tket_uccs_pair,1508,528,1376,1149,1.159781
7,7,141,pauliopt_ucc,1182,480,997,869,0.740076
7,7,141,pauliopt_steiner_clifford,322,255,301,229,0.339308
7,7,141,naive,1222,566,1375,1181,0.379924
7,7,141,pauliopt_divide_conquer,1003,813,1134,828,2.085079
8,7,141,tket_uccs_set,1661,393,1511,1319,1.162329
8,7,141,paulihedral,947,558,998,763,0.291351
8,7,141,pauliopt_steiner_nc,764,408,896,699,0.206137
8,7,141,tket_uccs_pair,1538,521,1363,1140,1.317752
8,7,141,pauliopt_ucc,1096,477,954,820,0.765402
8,7,141,pauliopt_steiner_clifford,309,213,275,212,0.395707
8,7,141,naive,1210,564,1385,1182,0.220317
8,7,141,pauliopt_divide_conquer,1118,915,1300,949,1.859189
9,7,141,tket_uccs_set,1615,392,1412,1241,1.167789
9,7,141,paulihedral,956,538,993,763,0.141902
9,7,141,pauliopt_steiner_nc,840,398,1002,803,0.194024
9,7,141,tket_uccs_pair,1487,520,1332,1103,1.21031
9,7,141,pauliopt_ucc,1125,468,977,842,0.835398
9,7,141,pauliopt_steiner_clifford,322,244,282,218,0.304787
9,7,141,naive,1308,549,1502,1296,0.229443
9,7,141,pauliopt_divide_conquer,1090,926,1275,914,2.153409
10,7,141,tket_uccs_set,1513,357,1315,1153,1.733612
10,7,141,paulihedral,894,516,948,727,0.241601
10,7,141,pauliopt_steiner_nc,692,368,817,641,0.267222
10,7,141,tket_uccs_pair,1366,474,1199,997,1.599875
10,7,141,pauliopt_ucc,1111,466,970,832,0.956446
10,7,141,pauliopt_steiner_clifford,304,235,291,227,0.294956
10,7,141,naive,1132,507,1271,1080,0.197269
10,7,141,pauliopt_divide_conquer,934,793,1090,781,1.658289
11,7,141,tket_uccs_set,1689,388,1499,1311,1.065663
11,7,141,paulihedral,922,536,938,711,0.168433
11,7,141,pauliopt_steiner_nc,770,403,919,733,0.247646
11,7,141,tket_uccs_pair,1456,532,1296,1061,1.352039
11,7,141,pauliopt_ucc,1177,508,1017,883,0.873372
11,7,141,pauliopt_steiner_clifford,336,257,308,241,0.320102
11,7,141,naive,1218,560,1381,1181,0.405615
11,7,141,pauliopt_divide_conquer,1088,917,1237,894,1.7963
12,7,141,tket_uccs_set,1624,389,1407,1227,1.032422
12,7,141,paulihedral,905,549,927,696,0.202733
12,7,141,pauliopt_steiner_nc,686,377,809,628,0.182524
12,7,141,tket_uccs_pair,1451,530,1327,1084,1.248466
12,7,141,pauliopt_ucc,1141,460,975,856,0.818283
12,7,141,pauliopt_steiner_clifford,313,220,300,238,0.275754
12,7,141,naive,1224,565,1384,1179,0.215153
12,7,141,pauliopt_divide_conquer,1038,876,1250,874,1.579393
13,7,141,tket_uccs_set,1675,381,1458,1287,1.053446
13,7,141,paulihedral,919,537,963,737,0.166323
13,7,141,pauliopt_steiner_nc,836,417,960,767,0.224686
13,7,141,tket_uccs_pair,1478,526,1320,1085,1.235947
13,7,141,pauliopt_ucc,1200,501,1028,898,0.801274
13,7,141,pauliopt_steiner_clifford,316,253,275,215,0.296282
13,7,141,naive,1296,559,1464,1269,0.310971
13,7,141,pauliopt_divide_conquer,1073,862,1229,897,1.516332
14,7,141,tket_uccs_set,1787,409,1562,1373,0.997984
14,7,141,paulihedral,963,567,1021,778,0.146336
14,7,141,pauliopt_steiner_nc,854,452,1038,828,0.264481
14,7,141,tket_uccs_pair,1572,534,1373,1143,1.172281
14,7,141,pauliopt_ucc,1144,480,1019,872,0.799637
14,7,141,pauliopt_steiner_clifford,298,226,283,217,0.2575
14,7,141,naive,1298,567,1492,1278,0.249906
14,7,141,pauliopt_divide_conquer,1061,868,1217,883,1.552548
15,7,141,tket_uccs_set,1771,412,1533,1354,1.034422
15,7,141,paulihedral,978,588,967,722,0.205632
15,7,141,pauliopt_steiner_nc,880,454,1029,811,0.216713
15,7,141,tket_uccs_pair,1464,552,1278,1059,1.316142
15,7,141,pauliopt_ucc,1190,533,1045,900,0.921289
15,7,141,pauliopt_steiner_clifford,331,248,297,230,0.304251
15,7,141,naive,1430,599,1610,1402,0.207233
15,7,141,pauliopt_divide_conquer,1056,830,1226,890,1.62618
16,7,141,tket_uccs_set,1750,415,1556,1363,1.054615
16,7,141,paulihedral,972,582,980,743,0.149979
16,7,141,pauliopt_steiner_nc,784,421,949,749,0.245721
16,7,141,tket_uccs_pair,1610,557,1398,1169,1.170599
16,7,141,pauliopt_ucc,1208,514,1065,912,0.791479
16,7,141,pauliopt_steiner_clifford,330,266,300,229,0.303582
16,7,141,naive,1302,589,1480,1270,0.276207
16,7,141,pauliopt_divide_conquer,1062,918,1217,879,1.587182
17,7,141,tket_uccs_set,1743,393,1506,1329,0.955555
17,7,141,paulihedral,925,544,935,716,0.223855
17,7,141,pauliopt_steiner_nc,772,411,926,727,0.297627
17,7,141,tket_uccs_pair,1558,532,1351,1119,1.246992
17,7,141,pauliopt_ucc,1048,463,921,796,0.784191
17,7,141,pauliopt_steiner_clifford,322,246,296,230,0.471756
17,7,141,naive,1242,573,1430,1226,0.223806
17,7,141,pauliopt_divide_conquer,1019,864,1187,848,1.952029
18,7,141,tket_uccs_set,1600,397,1400,1219,1.301246
18,7,141,paulihedral,942,551,998,775,0.183177
18,7,141,pauliopt_steiner_nc,852,441,986,770,0.252205
18,7,141,tket_uccs_pair,1492,519,1346,1121,1.431232
18,7,141,pauliopt_ucc,1171,515,1032,892,0.940602
18,7,141,pauliopt_steiner_clifford,290,223,271,208,0.377546
18,7,141,naive,1180,555,1349,1147,0.382699
18,7,141,pauliopt_divide_conquer,1111,910,1270,927,2.098932
19,7,141,tket_uccs_set,1707,405,1510,1333,1.343927
19,7,141,paulihedral,967,598,1028,779,0.188966
19,7,141,pauliopt_steiner_nc,828,462,981,759,0.287489
19,7,141,tket_uccs_pair,1572,559,1386,1140,1.453986
19,7,141,pauliopt_ucc,1177,508,1039,896,0.877487
19,7,141,pauliopt_steiner_clifford,354,245,333,264,0.395212
19,7,141,naive,1352,615,1517,1311,0.214971
19,7,141,pauliopt_divide_conquer,1094,920,1235,896,1.693079
0,7,161,tket_uccs_set,1932,424,1701,1506,1.186254
0,7,161,paulihedral,1041,644,1102,832,0.168065
0,7,161,pauliopt_steiner_nc,814,435,961,744,0.221858
0,7,161,tket_uccs_pair,1566,588,1378,1128,1.310126
0,7,161,pauliopt_ucc,1338,565,1147,1001,1.008491
0,7,161,pauliopt_steiner_clifford,380,288,343,270,0.381172
0,7,161,naive,1434,649,1624,1394,0.271424
0,7,161,pauliopt_divide_conquer,1265,1042,1429,1047,1.935235
1,7,161,tket_uccs_set,1901,440,1634,1429,1.078086
1,7,161,paulihedral,1087,640,1169,895,0.218857
1,7,161,pauliopt_steiner_nc,860,459,1039,811,0.222517
1,7,161,tket_uccs_pair,1626,601,1411,1163,1.26569
1,7,161,pauliopt_ucc,1295,547,1142,981,0.953983
1,7,161,pauliopt_steiner_clifford,354,272,303,235,0.357244
1,7,161,naive,1408,649,1589,1364,0.215205
1,7,161,pauliopt_divide_conquer,1194,940,1352,999,1.84218
2,7,161,tket_uccs_set,1905,410,1638,1444,1.092228
2,7,161,paulihedral,1029,596,1062,809,0.15587
2,7,161,pauliopt_steiner_nc,834,457,1032,807,0.269326
2,7,161,tket_uccs_pair,1600,573,1476,1224,1.233436
2,7,161,pauliopt_ucc,1254,543,1103,946,0.829661
2,7,161,pauliopt_steiner_clifford,352,259,333,260,0.337265
2,7,161,naive,1392,610,1586,1364,0.282073
2,7,161,pauliopt_divide_conquer,1160,934,1296,955,1.694036
3,7,161,tket_uccs_set,2040,443,1816,1600,1.109778
3,7,161,paulihedral,1128,655,1200,908,0.220483
3,7,161,pauliopt_steiner_nc,838,454,1036,806,0.219564
3,7,161,tket_uccs_pair,1689,612,1513,1251,1.284851
3,7,161,pauliopt_ucc,1286,576,1149,980,0.949653
3,7,161,pauliopt_steiner_clifford,369,272,335,261,0.370262
3,7,161,naive,1424,653,1627,1386,0.272526
3,7,161,pauliopt_divide_conquer,1283,1027,1438,1050,1.947447
4,7,161,tket_uccs_set,1833,428,1569,1389,1.048758
4,7,161,paulihedral,1042,602,1113,857,0.21783
4,7,161,pauliopt_steiner_nc,918,470,1069,838,0.243123
4,7,161,tket_uccs_pair,1606,588,1433,1179,1.197742
4,7,161,pauliopt_ucc,1264,565,1113,949,0.952853
4,7,161,pauliopt_steiner_clifford,377,291,337,264,0.377392
4,7,161,naive,1398,622,1571,1347,0.234542
4,7,161,pauliopt_divide_conquer,1122,937,1310,938,1.900247
5,7,161,tket_uccs_set,1967,431,1703,1497,1.107596
5,7,161,paulihedral,1100,615,1174,913,0.165469
5,7,161,pauliopt_steiner_nc,900,466,1056,836,0.242879
5,7,161,tket_uccs_pair,1693,589,1485,1236,1.206651
5,7,161,pauliopt_ucc,1225,539,1079,925,0.888834
5,7,161,pauliopt_steiner_clifford,327,258,290,230,0.347104
5,7,161,naive,1376,637,1571,1348,0.343255
5,7,161,pauliopt_divide_conquer,1147,952,1298,942,2.053924
6,7,161,tket_uccs_set,1896,432,1672,1466,1.29097
6,7,161,paulihedral,1094,634,1174,915,0.266004
6,7,161,pauliopt_steiner_nc,940,491,1137,892,0.281161
6,7,161,tket_uccs_pair,1707,598,1530,1260,1.513697
6,7,161,pauliopt_ucc,1293,595,1155,998,1.060232
6,7,161,pauliopt_steiner_clifford,378,286,326,248,0.380042
6,7,161,naive,1494,654,1710,1466,0.252137
6,7,161,pauliopt_divide_conquer,1296,1072,1486,1079,1.909574
7,7,161,tket_uccs_set,2040,470,1726,1524,1.12663
7,7,161,paulihedral,1218,642,1324,1054,0.172584
7,7,161,pauliopt_steiner_nc,986,489,1154,912,0.240439
7,7,161,tket_uccs_pair,1682,611,1496,1235,1.257254
7,7,161,pauliopt_ucc,1262,580,1138,970,0.97754
7,7,161,pauliopt_steiner_clifford,376,281,347,270,0.372145
7,7,161,naive,1484,650,1661,1441,0.242037
7,7,161,pauliopt_divide_conquer,1216,1040,1442,1013,1.886888
8,7,161,tket_uccs_set,2001,428,1720,1525,1.136525
8,7,161,paulihedral,1052,622,1064,816,0.167213
8,7,161,pauliopt_steiner_nc,864,460,1036,808,0.22434
8,7,161,tket_uccs_pair,1689,583,1491,1232,1.271239
8,7,161,pauliopt_ucc,1250,538,1088,923,1.000089
8,7,161,pauliopt_steiner_clifford,331,246,283,215,0.323222
8,7,161,naive,1424,632,1616,1385,0.291014
8,7,161,pauliopt_divide_conquer,1102,937,1297,921,1.860455
9,7,161,tket_uccs_set,2007,450,1777,1565,1.062882
9,7,161,paulihedral,1108,630,1201,924,0.217407
9,7,161,pauliopt_steiner_nc,898,486,1079,835,0.232421
9,7,161,tket_uccs_pair,1772,595,1592,1327,1.227217
9,7,161,pauliopt_ucc,1389,594,1194,1047,0.993717
9,7,161,pauliopt_steiner_clifford,382,296,358,283,0.384485
9,7,161,naive,1398,645,1601,1360,0.289208
9,7,161,pauliopt_divide_conquer,1276,1078,1428,1017,1.862764
10,7,161,tket_uccs_set,2184,469,1851,1648,1.100598
10,7,161,paulihedral,1131,658,1203,928,0.226604
10,7,161,pauliopt_steiner_nc,928,502,1110,868,0.286231
10,7,161,tket_uccs_pair,1577,636,1434,1161,1.297746
10,7,161,pauliopt_ucc,1290,585,1148,997,0.976564
10,7,161,pauliopt_steiner_clifford,367,292,343,272,0.381372
10,7,161,naive,1496,681,1690,1451,0.222663
10,7,161,pauliopt_divide_conquer,1229,1017,1387,997,1.920219
11,7,161,tket_uccs_set,1815,424,1612,1415,1.076639
11,7,161,paulihedral,1051,611,1081,819,0.164609
11,7,161,pauliopt_steiner_nc,852,440,998,778,0.267496
11,7,161,tket_uccs_pair,1758,583,1508,1259,1.185627
11,7,161,pauliopt_ucc,1299,524,1115,972,0.846505
11,7,161,pauliopt_steiner_clifford,344,260,303,232,0.325091
11,7,161,naive,1398,615,1564,1346,0.258797
11,7,161,pauliopt_divide_conquer,1207,1017,1376,999,1.79347
12,7,161,tket_uccs_set,1980,439,1705,1504,1.099317
12,7,161,paulihedral,1089,637,1127,871,0.16316
12,7,161,pauliopt_steiner_nc,928,502,1106,853,0.234408
12,7,161,tket_uccs_pair,1577,612,1437,1170,1.22009
12,7,161,pauliopt_ucc,1263,569,1136,981,0.917603
12,7,161,pauliopt_steiner_clifford,393,292,349,268,0.384578
12,7,161,naive,1470,644,1662,1424,0.269158
12,7,161,pauliopt_divide_conquer,1259,1026,1463,1064,1.825328
13,7,161,tket_uccs_set,1729,415,1483,1306,0.990613
13,7,161,paulihedral,1044,603,1129,884,0.159229
13,7,161,pauliopt_steiner_nc,862,453,1014,799,0.265612
13,7,161,tket_uccs_pair,1635,575,1465,1212,1.249143
13,7,161,pauliopt_ucc,1187,533,1064,905,0.79493
13,7,161,pauliopt_steiner_clifford,355,282,322,252,0.415876
13,7,161,naive,1358,606,1556,1338,0.229567
13,7,161,pauliopt_divide_conquer,1170,923,1323,988,1.702079
14,7,161,tket_uccs_set,1967,432,1740,1538,1.140982
14,7,161,paulihedral,1093,604,1191,929,0.162938
14,7,161,pauliopt_steiner_nc,898,468,1046,819,0.23683
14,7,161,tket_uccs_pair,1624,581,1453,1202,1.17595
14,7,161,pauliopt_ucc,1234,544,1079,924,0.914257
14,7,161,pauliopt_steiner_clifford,371,261,348,270,0.417482
14,7,161,naive,1392,630,1580,1355,0.305907
14,7,161,pauliopt_divide_conquer,1174,963,1351,975,1.961365
15,7,161,tket_uccs_set,1867,426,1626,1441,1.190891
15,7,161,paulihedral,1064,619,1093,836,0.260662
15,7,161,pauliopt_steiner_nc,888,462,1053,835,0.26242
15,7,161,tket_uccs_pair,1615,582,1436,1187,1.421665
15,7,161,pauliopt_ucc,1208,536,1093,932,0.994087
15,7,161,pauliopt_steiner_clifford,368,288,323,250,0.358007
15,7,161,naive,1332,623,1530,1304,0.272297
15,7,161,pauliopt_divide_conquer,1276,1048,1500,1108,1.881191
16,7,161,tket_uccs_set,1988,437,1728,1522,1.049283
16,7,161,paulihedral,1062,646,1145,884,0.169529
16,7,161,pauliopt_steiner_nc,878,497,1078,841,0.302884
16,7,161,tket_uccs_pair,1699,610,1576,1297,1.219138
16,7,161,pauliopt_ucc,1292,547,1116,967,0.907614
16,7,161,pauliopt_steiner_clifford,371,265,330,260,0.359355
16,7,161,naive,1444,664,1645,1413,0.273137
16,7,161,pauliopt_divide_conquer,1261,1086,1485,1059,1.811445
17,7,161,tket_uccs_set,1983,453,1726,1521,1.102464
17,7,161,paulihedral,1080,619,1097,846,0.221066
17,7,161,pauliopt_steiner_nc,824,430,994,776,0.269316
17,7,161,tket_uccs_pair,1677,612,1467,1214,1.366905
17,7,161,pauliopt_ucc,1330,555,1145,995,0.966673
17,7,161,pauliopt_steiner_clifford,363,251,331,261,0.342062
17,7,161,naive,1484,648,1683,1455,0.215319
17,7,161,pauliopt_divide_conquer,1266,1051,1452,1049,1.891106
18,7,161,tket_uccs_set,2096,452,1762,1570,1.088233
18,7,161,paulihedral,1119,659,1191,916,0.170959
