n_rep,num_qubits,n_gadgets,method,cx,u3,depth,2q_depth,time
0,5,61,naive,228,144,293,221,0.063989
0,5,61,pauliopt_divide_conquer,206,195,269,185,0.294871
1,5,61,paulihedral,241,173,304,210,0.057272
1,5,61,pauliopt_steiner_nc,196,138,263,188,0.069659
1,5,61,tket_uccs_set,331,131,368,299,0.271685
1,5,61,tket_uccs_pair,277,175,325,235,0.289277
1,5,61,pauliopt_steiner_clifford,108,99,125,97,0.082027
1,5,61,pauliopt_ucc,285,171,316,257,0.153875
1,5,61,naive,318,183,393,310,0.075276
1,5,61,pauliopt_divide_conquer,239,232,329,223,0.339964
2,5,61,tket_uccs_set,324,127,349,291,0.239163
2,5,61,paulihedral,222,167,289,200,0.050297
2,5,61,pauliopt_steiner_nc,216,140,276,197,0.068001
2,5,61,tket_uccs_pair,266,165,297,220,0.289196
2,5,61,pauliopt_ucc,245,148,274,222,0.153371
2,5,61,pauliopt_steiner_clifford,114,96,134,106,0.073702
2,5,61,naive,334,167,412,330,0.068374
2,5,61,pauliopt_divide_conquer,225,224,294,194,0.330685
3,5,61,tket_uccs_set,263,119,292,234,0.259997
3,5,61,paulihedral,185,145,239,163,0.042139
3,5,61,pauliopt_steiner_nc,184,120,245,175,0.052519
3,5,61,tket_uccs_pair,244,145,275,205,0.292482
3,5,61,pauliopt_steiner_clifford,86,82,103,74,0.062873
3,5,61,pauliopt_ucc,214,130,238,195,0.170493
3,5,61,naive,304,150,369,299,0.063785
3,5,61,pauliopt_divide_conquer,194,174,256,178,0.346333
4,5,61,tket_uccs_set,306,124,350,281,0.263799
4,5,61,paulihedral,200,163,245,169,0.051286
4,5,61,pauliopt_steiner_nc,154,114,211,147,0.048711
4,5,61,tket_uccs_pair,261,161,301,222,0.288611
4,5,61,pauliopt_ucc,251,150,273,221,0.147131
4,5,61,pauliopt_steiner_clifford,109,109,129,95,0.127335
4,5,61,naive,292,165,359,287,0.070538
4,5,61,pauliopt_divide_conquer,214,213,277,182,0.30285
5,5,61,paulihedral,236,180,299,203,0.07189
5,5,61,tket_uccs_set,307,134,337,268,0.270886
5,5,61,pauliopt_steiner_nc,218,152,296,211,0.065365
5,5,61,tket_uccs_pair,314,166,361,268,0.303782
5,5,61,pauliopt_steiner_clifford,110,105,133,96,0.078318
5,5,61,pauliopt_ucc,255,152,281,228,0.153976
5,5,61,naive,332,183,402,315,0.080847
5,5,61,pauliopt_divide_conquer,249,227,328,223,0.328818
6,5,61,tket_uccs_set,323,140,351,282,0.250756
6,5,61,paulihedral,230,173,288,199,0.063951
6,5,61,pauliopt_steiner_nc,214,150,295,211,0.062764
6,5,61,tket_uccs_pair,269,171,327,236,0.303708
6,5,61,pauliopt_ucc,277,168,313,245,0.155182
6,5,61,pauliopt_steiner_clifford,106,95,127,95,0.079972
6,5,61,naive,342,185,424,335,0.088886
6,5,61,pauliopt_divide_conquer,220,232,312,204,0.33299
7,5,61,tket_uccs_set,278,121,310,253,0.22495
7,5,61,paulihedral,198,162,269,178,0.052373
7,5,61,pauliopt_steiner_nc,186,131,257,182,0.054519
7,5,61,tket_uccs_pair,271,147,314,235,0.327172
7,5,61,pauliopt_ucc,237,148,263,210,0.15874
7,5,61,pauliopt_steiner_clifford,88,85,100,75,0.059585
7,5,61,naive,308,164,378,298,0.077328
7,5,61,pauliopt_divide_conquer,229,201,306,211,0.378448
8,5,61,tket_uccs_set,319,130,347,280,0.257443
8,5,61,paulihedral,234,173,294,204,0.05492
8,5,61,pauliopt_steiner_nc,216,140,291,212,0.060655
8,5,61,tket_uccs_pair,296,163,356,268,0.304823
8,5,61,pauliopt_steiner_clifford,117,106,126,95,0.080111
8,5,61,pauliopt_ucc,261,158,295,240,0.148849
8,5,61,naive,292,170,353,281,0.156491
8,5,61,pauliopt_divide_conquer,251,223,330,227,0.339346
9,5,61,tket_uccs_set,327,121,342,286,0.262842
9,5,61,paulihedral,215,170,276,190,0.072844
9,5,61,pauliopt_steiner_nc,180,134,250,173,0.053327
9,5,61,pauliopt_ucc,235,140,260,211,0.147608
9,5,61,tket_uccs_pair,251,152,302,222,0.280687
9,5,61,pauliopt_steiner_clifford,89,81,101,74,0.057778
9,5,61,naive,284,166,356,278,0.064527
9,5,61,pauliopt_divide_conquer,246,224,330,232,0.325776
10,5,61,paulihedral,227,176,278,189,0.05523
10,5,61,tket_uccs_set,310,138,352,280,0.264397
10,5,61,pauliopt_steiner_nc,180,148,260,178,0.058332
10,5,61,tket_uccs_pair,287,173,338,251,0.316859
10,5,61,pauliopt_steiner_clifford,114,101,135,101,0.071055
10,5,61,pauliopt_ucc,263,143,289,238,0.174579
10,5,61,naive,276,178,347,266,0.079536
10,5,61,pauliopt_divide_conquer,256,236,348,239,0.319666
11,5,61,paulihedral,191,156,247,167,0.050546
11,5,61,tket_uccs_set,287,118,312,252,0.238503
11,5,61,pauliopt_steiner_nc,180,125,245,175,0.061376
11,5,61,tket_uccs_pair,250,141,278,202,0.284015
11,5,61,pauliopt_steiner_clifford,89,78,102,77,0.060728
11,5,61,pauliopt_ucc,220,149,256,201,0.198135
11,5,61,naive,248,164,314,240,0.057223
11,5,61,pauliopt_divide_conquer,191,185,257,172,0.304286
12,5,61,paulihedral,208,165,270,183,0.053428
12,5,61,tket_uccs_set,275,131,288,232,0.232135
12,5,61,tket_uccs_pair,254,158,299,217,0.282942
12,5,61,pauliopt_steiner_nc,182,132,251,177,0.120129
12,5,61,pauliopt_ucc,253,141,277,228,0.138842
12,5,61,pauliopt_steiner_clifford,87,81,108,79,0.062899
12,5,61,naive,294,167,362,285,0.076252
12,5,61,pauliopt_divide_conquer,229,229,304,206,0.323006
13,5,61,tket_uccs_set,284,130,312,240,0.273392
13,5,61,paulihedral,222,172,283,195,0.057121
13,5,61,pauliopt_steiner_nc,212,143,277,200,0.06188
13,5,61,tket_uccs_pair,279,167,309,233,0.317747
13,5,61,pauliopt_steiner_clifford,111,105,127,93,0.079016
13,5,61,naive,324,175,394,311,0.070809
13,5,61,pauliopt_ucc,263,160,296,236,0.218545
13,5,61,pauliopt_divide_conquer,253,232,336,229,0.336455
14,5,61,paulihedral,256,189,330,233,0.066041
14,5,61,tket_uccs_set,284,134,315,250,0.394026
14,5,61,tket_uccs_pair,325,179,388,295,0.470302
14,5,61,pauliopt_steiner_nc,194,152,281,193,0.107217
14,5,61,pauliopt_steiner_clifford,114,84,125,95,0.083749
14,5,61,pauliopt_ucc,289,172,321,261,0.227055
14,5,61,naive,346,188,422,339,0.090724
14,5,61,pauliopt_divide_conquer,259,260,354,238,0.398807
15,5,61,tket_uccs_set,301,135,325,263,0.242043
15,5,61,paulihedral,209,164,268,180,0.053448
15,5,61,pauliopt_steiner_nc,218,144,295,213,0.221594
15,5,61,tket_uccs_pair,266,157,300,222,0.450097
15,5,61,pauliopt_ucc,256,156,280,226,0.44683
15,5,61,pauliopt_steiner_clifford,100,92,113,89,0.185727
15,5,61,naive,318,183,393,307,0.121111
16,5,61,tket_uccs_set,306,131,336,275,0.378768
15,5,61,pauliopt_divide_conquer,264,207,324,236,0.601953
16,5,61,tket_uccs_pair,278,155,328,246,0.316459
16,5,61,paulihedral,232,167,290,200,0.055509
16,5,61,pauliopt_steiner_nc,200,131,271,191,0.055591
16,5,61,pauliopt_steiner_clifford,95,73,102,79,0.062515
16,5,61,pauliopt_ucc,279,156,305,248,0.189738
16,5,61,naive,352,173,425,343,0.086015
16,5,61,pauliopt_divide_conquer,239,214,315,215,0.355425
17,5,61,tket_uccs_set,309,124,338,273,0.285332
17,5,61,paulihedral,206,155,258,178,0.052976
17,5,61,tket_uccs_pair,275,158,327,244,0.336958
17,5,61,pauliopt_steiner_nc,206,133,285,206,0.058949
17,5,61,pauliopt_ucc,246,153,258,209,0.17985
17,5,61,pauliopt_steiner_clifford,102,84,111,86,0.071591
17,5,61,naive,334,162,411,332,0.082842
17,5,61,pauliopt_divide_conquer,235,223,314,213,0.363449
18,5,61,paulihedral,227,158,276,196,0.051736
18,5,61,tket_uccs_set,294,125,326,264,0.265413
18,5,61,pauliopt_steiner_nc,204,129,262,190,0.059229
18,5,61,tket_uccs_pair,304,151,331,250,0.297928
18,5,61,pauliopt_ucc,258,148,286,234,0.146469
18,5,61,pauliopt_steiner_clifford,93,86,113,79,0.058265
18,5,61,naive,322,161,391,317,0.080537
18,5,61,pauliopt_divide_conquer,200,185,259,172,0.359382
19,5,61,paulihedral,213,161,272,187,0.054443
19,5,61,tket_uccs_set,322,138,360,289,0.382356
19,5,61,pauliopt_steiner_nc,210,138,289,210,0.076645
19,5,61,tket_uccs_pair,273,177,321,232,0.426344
19,5,61,pauliopt_steiner_clifford,112,102,137,102,0.088699
19,5,61,pauliopt_ucc,268,153,303,241,0.196847
19,5,61,naive,322,171,386,310,0.089553
19,5,61,pauliopt_divide_conquer,220,215,299,199,0.376152
0,5,81,tket_uccs_set,443,185,488,394,0.379606
0,5,81,paulihedral,325,242,407,279,0.14727
0,5,81,pauliopt_steiner_nc,252,187,356,248,0.139498
0,5,81,tket_uccs_pair,432,237,511,386,0.437205
0,5,81,pauliopt_ucc,346,208,384,312,0.23236
0,5,81,pauliopt_steiner_clifford,135,116,160,120,0.106455
0,5,81,naive,492,247,593,476,0.104891
0,5,81,pauliopt_divide_conquer,327,306,439,294,0.503593
1,5,81,tket_uccs_set,420,163,468,384,0.443804
1,5,81,paulihedral,293,225,389,264,0.082013
1,5,81,tket_uccs_pair,413,211,474,362,0.415407
1,5,81,pauliopt_steiner_nc,252,167,338,242,0.082648
1,5,81,pauliopt_steiner_clifford,125,114,146,108,0.095108
1,5,81,pauliopt_ucc,317,181,357,289,0.210484
1,5,81,naive,462,238,560,452,0.134788
1,5,81,pauliopt_divide_conquer,302,279,401,278,0.431669
2,5,81,tket_uccs_set,369,152,418,340,0.311185
2,5,81,paulihedral,282,209,353,245,0.06415
2,5,81,pauliopt_steiner_nc,236,162,318,224,0.075302
2,5,81,tket_uccs_pair,334,188,367,278,0.357039
2,5,81,pauliopt_ucc,316,183,360,293,0.193829
2,5,81,pauliopt_steiner_clifford,119,107,140,102,0.081461
2,5,81,naive,342,208,427,330,0.162744
2,5,81,pauliopt_divide_conquer,280,243,368,257,0.38233
3,5,81,tket_uccs_set,383,149,420,344,0.302072
3,5,81,paulihedral,255,193,329,226,0.074047
3,5,81,pauliopt_steiner_nc,242,165,324,231,0.076753
3,5,81,tket_uccs_pair,365,190,425,326,0.3451
3,5,81,pauliopt_ucc,320,175,359,296,0.263869
3,5,81,pauliopt_steiner_clifford,106,93,119,87,0.080075
3,5,81,naive,360,203,443,350,0.081985
3,5,81,pauliopt_divide_conquer,284,237,366,262,0.380453
4,5,81,paulihedral,255,195,338,229,0.067224
4,5,81,tket_uccs_set,347,145,374,302,0.300136
4,5,81,pauliopt_steiner_nc,226,159,310,213,0.07331
4,5,81,tket_uccs_pair,339,183,378,288,0.325348
4,5,81,pauliopt_steiner_clifford,118,96,132,102,0.079305
4,5,81,pauliopt_ucc,282,190,321,260,0.198332
4,5,81,naive,374,198,454,363,0.089784
4,5,81,pauliopt_divide_conquer,254,261,350,230,0.434831
5,5,81,tket_uccs_set,365,154,378,308,0.31919
5,5,81,paulihedral,240,198,309,208,0.061018
5,5,81,pauliopt_steiner_nc,208,149,284,202,0.07042
5,5,81,tket_uccs_pair,315,192,359,264,0.367892
5,5,81,pauliopt_steiner_clifford,96,98,116,81,0.081643
5,5,81,pauliopt_ucc,305,182,345,278,0.192083
5,5,81,naive,316,210,389,297,0.074283
5,5,81,pauliopt_divide_conquer,303,267,396,281,0.391607
6,5,81,paulihedral,338,248,421,293,0.153433
6,5,81,tket_uccs_set,442,186,475,389,0.384329
6,5,81,pauliopt_steiner_nc,258,190,364,253,0.087698
6,5,81,tket_uccs_pair,405,233,477,359,0.438739
6,5,81,pauliopt_steiner_clifford,134,95,148,119,0.152262
6,5,81,pauliopt_ucc,336,206,363,300,0.236143
6,5,81,naive,492,257,597,482,0.137932
6,5,81,pauliopt_divide_conquer,317,290,426,293,0.504828
7,5,81,tket_uccs_set,415,177,439,351,0.388519
7,5,81,paulihedral,295,233,376,253,0.070144
7,5,81,pauliopt_steiner_nc,230,180,333,225,0.081124
7,5,81,tket_uccs_pair,387,230,443,329,0.401995
7,5,81,pauliopt_steiner_clifford,112,104,139,101,0.085656
7,5,81,pauliopt_ucc,365,204,414,338,0.230696
7,5,81,naive,378,240,482,364,0.12473
7,5,81,pauliopt_divide_conquer,324,306,427,292,0.463589
8,5,81,tket_uccs_set,380,172,432,344,0.334082
8,5,81,pauliopt_steiner_nc,226,165,320,222,0.075304
8,5,81,paulihedral,300,226,379,259,0.068852
8,5,81,tket_uccs_pair,424,237,501,379,0.425897
8,5,81,pauliopt_steiner_clifford,130,121,170,121,0.111497
8,5,81,pauliopt_ucc,351,220,395,316,0.303315
8,5,81,naive,458,240,552,441,0.100114
8,5,81,pauliopt_divide_conquer,357,284,442,322,0.460974
9,5,81,paulihedral,265,202,337,232,0.071663
9,5,81,tket_uccs_set,356,160,385,309,0.297863
9,5,81,pauliopt_steiner_nc,232,167,321,222,0.07311
9,5,81,tket_uccs_pair,360,195,397,299,0.418517
9,5,81,pauliopt_ucc,331,191,387,310,0.208748
9,5,81,pauliopt_steiner_clifford,120,122,145,103,0.107294
9,5,81,naive,392,211,471,375,0.099305
9,5,81,pauliopt_divide_conquer,288,270,387,263,0.432491
10,5,81,paulihedral,264,205,334,230,0.066764
10,5,81,tket_uccs_set,372,158,408,330,0.330274
10,5,81,pauliopt_steiner_nc,236,155,320,230,0.082488
10,5,81,tket_uccs_pair,329,197,373,277,0.384086
10,5,81,pauliopt_ucc,299,175,337,267,0.18131
10,5,81,pauliopt_steiner_clifford,118,107,135,98,0.085249
10,5,81,naive,368,210,442,351,0.076957
10,5,81,pauliopt_divide_conquer,287,263,378,260,0.403574
11,5,81,paulihedral,280,204,368,252,0.129939
11,5,81,tket_uccs_set,375,157,408,328,0.334008
11,5,81,pauliopt_steiner_nc,238,150,322,234,0.078565
11,5,81,tket_uccs_pair,352,198,413,312,0.378816
11,5,81,pauliopt_ucc,265,173,310,241,0.18315
11,5,81,pauliopt_steiner_clifford,139,125,167,122,0.1072
11,5,81,naive,422,213,518,413,0.163498
11,5,81,pauliopt_divide_conquer,287,269,385,260,0.426713
12,5,81,tket_uccs_set,381,150,407,340,0.317021
12,5,81,paulihedral,257,195,334,229,0.067779
12,5,81,pauliopt_steiner_nc,228,159,312,224,0.069023
12,5,81,tket_uccs_pair,347,188,395,300,0.368948
12,5,81,pauliopt_ucc,284,169,312,253,0.177133
12,5,81,pauliopt_steiner_clifford,115,100,128,95,0.073162
12,5,81,naive,380,207,457,367,0.079887
12,5,81,pauliopt_divide_conquer,277,276,367,251,0.477499
13,5,81,tket_uccs_set,389,177,433,350,0.332065
13,5,81,paulihedral,302,243,382,257,0.080131
13,5,81,pauliopt_steiner_nc,250,191,358,246,0.087625
13,5,81,tket_uccs_pair,398,237,457,341,0.420322
13,5,81,pauliopt_steiner_clifford,143,131,174,129,0.107695
13,5,81,pauliopt_ucc,344,196,381,305,0.213582
13,5,81,naive,458,252,564,448,0.113046
14,5,81,tket_uccs_set,385,178,443,349,0.330914
13,5,81,pauliopt_divide_conquer,330,311,473,312,0.488071
14,5,81,paulihedral,319,245,412,280,0.078571
14,5,81,pauliopt_steiner_nc,242,181,350,240,0.075057
14,5,81,tket_uccs_pair,385,206,440,338,0.468439
14,5,81,pauliopt_ucc,325,177,361,296,0.221992
14,5,81,pauliopt_steiner_clifford,129,123,157,118,0.111553
14,5,81,naive,404,246,509,391,0.150556
14,5,81,pauliopt_divide_conquer,313,292,411,284,0.445802
15,5,81,paulihedral,296,218,385,261,0.084586
15,5,81,tket_uccs_set,370,167,414,328,0.312376
15,5,81,pauliopt_steiner_nc,230,169,332,228,0.073126
15,5,81,pauliopt_ucc,367,192,407,337,0.215941
15,5,81,tket_uccs_pair,371,210,446,330,0.435172
15,5,81,pauliopt_steiner_clifford,120,124,152,110,0.095682
15,5,81,naive,404,222,498,393,0.091334
15,5,81,pauliopt_divide_conquer,322,308,433,295,0.431111
16,5,81,tket_uccs_set,348,151,395,319,0.279582
16,5,81,paulihedral,257,198,318,221,0.067253
16,5,81,pauliopt_steiner_nc,220,157,296,207,0.066827
16,5,81,tket_uccs_pair,323,186,377,281,0.354728
16,5,81,pauliopt_steiner_clifford,118,100,131,99,0.077517
16,5,81,pauliopt_ucc,290,150,328,268,0.170557
16,5,81,naive,356,199,432,339,0.096248
16,5,81,pauliopt_divide_conquer,269,260,367,246,0.386801
17,5,81,tket_uccs_set,404,159,465,378,0.337722
17,5,81,paulihedral,279,220,356,246,0.068275
17,5,81,pauliopt_steiner_nc,234,180,339,234,0.072536
17,5,81,tket_uccs_pair,379,200,413,316,0.371046
17,5,81,pauliopt_steiner_clifford,120,114,144,107,0.091959
17,5,81,naive,400,220,496,390,0.089263
17,5,81,pauliopt_ucc,312,179,334,276,0.266235
17,5,81,pauliopt_divide_conquer,299,268,395,274,0.384777
18,5,81,paulihedral,281,218,353,241,0.071916
18,5,81,tket_uccs_set,394,154,439,355,0.295806
18,5,81,pauliopt_steiner_nc,224,159,308,212,0.076399
18,5,81,tket_uccs_pair,363,210,419,315,0.377295
18,5,81,pauliopt_steiner_clifford,128,117,143,107,0.111665
18,5,81,pauliopt_ucc,351,198,389,317,0.282293
18,5,81,naive,424,225,515,408,0.101219
18,5,81,pauliopt_divide_conquer,324,321,433,290,0.460497
19,5,81,tket_uccs_set,363,163,409,322,0.332749
19,5,81,paulihedral,293,226,386,258,0.079562
19,5,81,pauliopt_steiner_nc,250,175,352,248,0.087409
19,5,81,tket_uccs_pair,369,213,444,329,0.392221
19,5,81,pauliopt_ucc,367,182,400,328,0.222563
19,5,81,pauliopt_steiner_clifford,124,115,140,100,0.099321
19,5,81,naive,430,245,530,413,0.090633
19,5,81,pauliopt_divide_conquer,313,320,431,288,0.454421
0,5,101,paulihedral,312,252,403,274,0.082052
0,5,101,tket_uccs_set,466,191,500,407,0.365942
0,5,101,pauliopt_steiner_nc,268,180,362,255,0.087574
0,5,101,tket_uccs_pair,409,237,470,344,0.426327
0,5,101,pauliopt_steiner_clifford,136,122,168,124,0.109159
0,5,101,pauliopt_ucc,369,219,416,336,0.310146
0,5,101,naive,448,264,554,429,0.107423
0,5,101,pauliopt_divide_conquer,361,358,485,321,0.51019
1,5,101,tket_uccs_set,412,190,467,371,0.368846
1,5,101,paulihedral,340,261,442,306,0.151505
1,5,101,pauliopt_steiner_nc,250,190,366,250,0.081898
1,5,101,tket_uccs_pair,423,263,502,370,0.52182
1,5,101,pauliopt_steiner_clifford,125,113,158,116,0.104294
1,5,101,pauliopt_ucc,373,216,412,335,0.236487
1,5,101,naive,436,270,539,416,0.113842
1,5,101,pauliopt_divide_conquer,330,320,445,299,0.517472
2,5,101,paulihedral,305,242,377,257,0.083031
2,5,101,tket_uccs_set,395,181,445,351,0.385244
2,5,101,pauliopt_steiner_nc,234,176,335,234,0.080197
2,5,101,tket_uccs_pair,410,232,492,370,0.448905
2,5,101,pauliopt_ucc,303,187,343,272,0.22959
2,5,101,pauliopt_steiner_clifford,129,106,149,115,0.096539
2,5,101,naive,448,248,532,425,0.102982
2,5,101,pauliopt_divide_conquer,321,301,435,291,0.503112
3,5,101,tket_uccs_set,481,208,530,428,0.392533
3,5,101,pauliopt_steiner_nc,276,191,375,266,0.092051
3,5,101,paulihedral,341,266,437,298,0.156911
3,5,101,tket_uccs_pair,466,267,523,389,0.466032
3,5,101,pauliopt_steiner_clifford,144,138,175,126,0.11624
3,5,101,pauliopt_ucc,389,218,430,351,0.278422
3,5,101,naive,518,281,638,506,0.199434
3,5,101,pauliopt_divide_conquer,417,362,548,387,0.55509
4,5,101,paulihedral,332,241,432,295,0.076971
4,5,101,pauliopt_steiner_nc,262,189,372,262,0.080889
4,5,101,tket_uccs_set,469,195,514,415,0.453354
4,5,101,tket_uccs_pair,443,237,519,387,0.432998
4,5,101,pauliopt_steiner_clifford,123,121,160,117,0.115062
4,5,101,pauliopt_ucc,358,226,409,324,0.24889
4,5,101,naive,506,257,613,488,0.126204
4,5,101,pauliopt_divide_conquer,338,316,451,310,0.557169
5,5,101,paulihedral,371,285,470,320,0.095063
5,5,101,tket_uccs_set,512,212,553,453,0.417095
5,5,101,pauliopt_steiner_nc,282,214,401,272,0.090712
5,5,101,tket_uccs_pair,471,283,545,398,0.484716
5,5,101,pauliopt_steiner_clifford,130,123,164,115,0.138915
5,5,101,pauliopt_ucc,379,239,434,343,0.385801
5,5,101,naive,500,298,620,486,0.165628
5,5,101,pauliopt_divide_conquer,391,354,517,355,0.619995
6,5,101,tket_uccs_set,407,188,462,357,0.337232
6,5,101,paulihedral,334,255,444,302,0.081675
6,5,101,pauliopt_steiner_nc,230,183,336,223,0.081556
6,5,101,tket_uccs_pair,475,252,543,407,0.439021
6,5,101,pauliopt_steiner_clifford,130,122,163,120,0.112515
6,5,101,pauliopt_ucc,374,224,428,346,0.338792
6,5,101,naive,440,262,552,427,0.112528
6,5,101,pauliopt_divide_conquer,343,329,459,311,0.54113
7,5,101,paulihedral,372,279,477,327,0.095188
7,5,101,tket_uccs_set,538,204,578,479,0.390877
7,5,101,pauliopt_steiner_nc,292,205,413,288,0.088111
7,5,101,tket_uccs_pair,480,267,572,433,0.500905
7,5,101,pauliopt_steiner_clifford,143,109,160,122,0.112977
7,5,101,pauliopt_ucc,379,210,410,340,0.260821
7,5,101,naive,540,291,668,533,0.131721
7,5,101,pauliopt_divide_conquer,404,347,516,365,0.54358
8,5,101,tket_uccs_set,432,172,477,389,0.325195
8,5,101,pauliopt_steiner_nc,276,202,389,272,0.097347
8,5,101,paulihedral,340,261,429,296,0.155575
8,5,101,tket_uccs_pair,453,233,528,403,0.470337
8,5,101,pauliopt_ucc,374,209,413,336,0.267008
8,5,101,pauliopt_steiner_clifford,130,116,153,111,0.098607
8,5,101,naive,498,270,617,492,0.116925
8,5,101,pauliopt_divide_conquer,372,356,505,337,0.555441
9,5,101,tket_uccs_set,499,178,526,439,0.350488
9,5,101,paulihedral,334,259,433,296,0.080077
9,5,101,pauliopt_steiner_nc,234,190,348,233,0.094027
9,5,101,tket_uccs_pair,441,258,512,378,0.50767
9,5,101,pauliopt_ucc,378,218,434,352,0.248601
9,5,101,pauliopt_steiner_clifford,125,126,164,116,0.107353
9,5,101,naive,480,273,590,460,0.122665
9,5,101,pauliopt_divide_conquer,363,354,495,330,0.537486
10,5,101,tket_uccs_set,512,188,549,465,0.335745
10,5,101,paulihedral,355,261,440,302,0.076747
10,5,101,pauliopt_steiner_nc,262,193,378,257,0.099405
10,5,101,tket_uccs_pair,437,255,504,382,0.437588
10,5,101,pauliopt_steiner_clifford,142,131,170,123,0.185696
10,5,101,pauliopt_ucc,384,221,421,337,0.276785
10,5,101,naive,520,279,638,505,0.110717
10,5,101,pauliopt_divide_conquer,384,364,511,350,0.567018
11,5,101,paulihedral,352,270,456,313,0.084426
11,5,101,tket_uccs_set,474,193,511,415,0.443355
11,5,101,tket_uccs_pair,489,258,578,435,0.462487
11,5,101,pauliopt_steiner_nc,298,201,405,282,0.151522
11,5,101,pauliopt_steiner_clifford,144,134,173,125,0.127213
11,5,101,pauliopt_ucc,403,229,444,361,0.278061
11,5,101,naive,550,280,664,536,0.113354
12,5,101,tket_uccs_set,508,207,547,446,0.391232
11,5,101,pauliopt_divide_conquer,381,373,509,338,0.558681
12,5,101,paulihedral,376,274,484,332,0.082837
12,5,101,pauliopt_steiner_nc,290,211,416,288,0.098195
12,5,101,tket_uccs_pair,477,270,551,414,0.477544
12,5,101,pauliopt_steiner_clifford,148,132,176,125,0.124654
12,5,101,pauliopt_ucc,407,224,440,362,0.278676
12,5,101,naive,530,290,646,513,0.136859
12,5,101,pauliopt_divide_conquer,382,363,508,354,0.580893
13,5,101,tket_uccs_set,469,189,510,415,0.36613
13,5,101,paulihedral,313,244,397,268,0.130489
13,5,101,pauliopt_steiner_nc,246,175,348,240,0.142714
13,5,101,tket_uccs_pair,428,238,478,358,0.498585
13,5,101,pauliopt_ucc,357,199,389,318,0.230782
13,5,101,pauliopt_steiner_clifford,126,127,152,105,0.097828
13,5,101,naive,460,248,563,443,0.104338
13,5,101,pauliopt_divide_conquer,352,318,465,320,0.540265
14,5,101,tket_uccs_set,457,186,504,410,0.422769
14,5,101,paulihedral,355,263,457,316,0.081366
14,5,101,pauliopt_steiner_nc,308,206,427,305,0.091658
14,5,101,tket_uccs_pair,444,257,504,378,0.475656
14,5,101,pauliopt_steiner_clifford,136,124,164,119,0.113918
14,5,101,pauliopt_ucc,377,214,413,337,0.269556
14,5,101,naive,492,283,608,477,0.139397
14,5,101,pauliopt_divide_conquer,396,363,525,365,0.5754
15,5,101,tket_uccs_set,470,196,529,431,0.388936
15,5,101,paulihedral,338,249,448,304,0.077421
15,5,101,pauliopt_steiner_nc,296,205,415,291,0.095613
15,5,101,tket_uccs_pair,461,264,534,398,0.516486
15,5,101,pauliopt_ucc,369,231,420,333,0.258757
15,5,101,pauliopt_steiner_clifford,148,139,177,129,0.122171
15,5,101,naive,454,255,572,438,0.181644
15,5,101,pauliopt_divide_conquer,361,342,488,324,0.559497
16,5,101,tket_uccs_set,531,221,590,480,0.423219
16,5,101,paulihedral,360,272,474,321,0.190074
16,5,101,pauliopt_steiner_nc,324,215,455,321,0.104969
16,5,101,tket_uccs_pair,500,266,559,425,0.520836
16,5,101,pauliopt_ucc,422,250,465,382,0.296623
16,5,101,pauliopt_steiner_clifford,144,130,175,127,0.127579
16,5,101,naive,584,295,701,567,0.137043
16,5,101,pauliopt_divide_conquer,388,354,496,343,0.618516
17,5,101,tket_uccs_set,572,217,618,508,0.441448
17,5,101,paulihedral,390,279,493,348,0.097637
17,5,101,pauliopt_steiner_nc,300,219,427,294,0.105672
17,5,101,tket_uccs_pair,533,282,618,469,0.552527
17,5,101,pauliopt_steiner_clifford,152,139,187,135,0.134443
17,5,101,pauliopt_ucc,418,230,465,381,0.379518
17,5,101,naive,530,300,652,516,0.135351
17,5,101,pauliopt_divide_conquer,430,388,559,391,0.615469
18,5,101,tket_uccs_set,498,185,539,440,0.39564
18,5,101,paulihedral,378,286,479,330,0.160649
18,5,101,pauliopt_steiner_nc,278,215,403,276,0.09904
18,5,101,tket_uccs_pair,477,262,551,410,0.582144
18,5,101,pauliopt_ucc,445,255,495,399,0.310599
18,5,101,pauliopt_steiner_clifford,154,150,187,135,0.124553
18,5,101,naive,522,296,644,511,0.108383
18,5,101,pauliopt_divide_conquer,372,371,502,342,0.623556
19,5,101,paulihedral,409,307,530,370,0.095733
19,5,101,tket_uccs_set,547,207,593,485,0.443789
19,5,101,pauliopt_steiner_nc,330,230,445,310,0.115159
19,5,101,tket_uccs_pair,517,281,608,456,0.540626
19,5,101,pauliopt_ucc,417,252,469,377,0.320918
19,5,101,pauliopt_steiner_clifford,156,150,181,131,0.144918
19,5,101,naive,562,317,697,553,0.129828
19,5,101,pauliopt_divide_conquer,426,374,544,380,0.732959
0,5,121,tket_uccs_set,578,232,646,519,0.486151
0,5,121,paulihedral,417,310,528,359,0.100602
0,5,121,pauliopt_steiner_nc,314,236,453,304,0.177907
0,5,121,tket_uccs_pair,584,313,649,491,0.585353
0,5,121,pauliopt_ucc,397,231,436,357,0.326387
0,5,121,pauliopt_steiner_clifford,181,154,206,153,0.215395
0,5,121,naive,596,332,745,584,0.132618
1,5,121,tket_uccs_set,523,217,576,462,0.454821
0,5,121,pauliopt_divide_conquer,438,416,597,405,0.721395
1,5,121,paulihedral,393,288,498,348,0.097451
1,5,121,pauliopt_steiner_nc,272,212,403,270,0.099193
