n_rep,num_qubits,n_gadgets,method,cx,u3,depth,2q_depth,time
1,7,121,paulihedral,800,403,941,780,0.422788
1,7,121,pauliopt_steiner_nc,386,340,546,381,0.26892
19,7,101,pauliopt_divide_conquer,498,464,531,376,2.144507
1,7,121,tket_uccs_set,495,352,495,356,1.10274
1,7,121,naive,604,464,730,552,0.257221
1,7,121,pauliopt_steiner_clifford,238,208,225,168,0.372316
1,7,121,tket_uccs_pair,488,455,550,373,1.232369
1,7,121,pauliopt_ucc,449,373,452,330,0.845743
2,7,121,pauliopt_steiner_nc,488,396,662,480,0.244867
2,7,121,paulihedral,992,431,1120,964,0.457448
0,7,121,pauliopt_divide_conquer,743,663,796,570,2.499003
2,7,121,tket_uccs_set,518,360,562,401,0.974899
2,7,121,pauliopt_steiner_clifford,254,211,225,170,0.422777
2,7,121,naive,644,476,775,598,0.305889
2,7,121,tket_uccs_pair,522,486,566,383,1.252633
2,7,121,pauliopt_ucc,422,345,419,309,0.772288
3,7,121,pauliopt_steiner_nc,414,361,581,404,0.353446
3,7,121,paulihedral,926,421,1055,897,0.390383
1,7,121,pauliopt_divide_conquer,631,584,696,493,2.301566
3,7,121,tket_uccs_set,523,363,555,401,0.967797
3,7,121,pauliopt_steiner_clifford,245,220,224,169,0.421596
3,7,121,naive,632,472,746,568,0.30082
3,7,121,pauliopt_ucc,458,387,466,336,0.847754
3,7,121,tket_uccs_pair,528,484,540,368,1.325213
4,7,121,pauliopt_steiner_nc,466,391,648,459,0.281813
4,7,121,paulihedral,932,426,1062,904,0.424515
2,7,121,pauliopt_divide_conquer,667,637,745,514,2.560955
4,7,121,tket_uccs_set,499,353,547,391,0.996861
4,7,121,pauliopt_ucc,429,351,430,316,0.871336
4,7,121,pauliopt_steiner_clifford,248,226,242,179,0.362315
4,7,121,naive,642,493,749,563,0.249801
4,7,121,tket_uccs_pair,518,474,575,390,1.346392
5,7,121,paulihedral,842,396,974,824,0.366109
5,7,121,pauliopt_steiner_nc,418,365,585,409,0.383921
5,7,121,tket_uccs_set,493,332,520,386,0.994695
5,7,121,pauliopt_steiner_clifford,251,211,245,188,0.315358
3,7,121,pauliopt_divide_conquer,670,597,719,514,2.521659
5,7,121,pauliopt_ucc,426,355,459,329,0.835837
5,7,121,naive,590,445,690,525,0.225348
5,7,121,tket_uccs_pair,488,457,542,377,1.172739
6,7,121,paulihedral,748,396,869,719,0.362986
6,7,121,pauliopt_steiner_nc,436,378,610,427,0.267182
6,7,121,pauliopt_steiner_clifford,232,197,227,170,0.357253
6,7,121,pauliopt_ucc,454,366,451,328,0.760389
4,7,121,pauliopt_divide_conquer,694,658,771,538,2.732626
6,7,121,tket_uccs_set,476,344,496,358,1.00586
6,7,121,naive,578,454,715,533,0.357379
6,7,121,tket_uccs_pair,484,445,520,352,1.238912
7,7,121,paulihedral,922,420,1040,889,0.410533
7,7,121,pauliopt_steiner_nc,378,335,528,367,0.25756
7,7,121,pauliopt_steiner_clifford,248,225,251,183,0.379677
5,7,121,pauliopt_divide_conquer,655,593,738,520,2.57625
7,7,121,tket_uccs_set,544,367,570,412,1.180346
7,7,121,tket_uccs_pair,542,480,577,404,1.21003
7,7,121,pauliopt_ucc,470,382,480,353,0.957994
7,7,121,naive,646,483,773,586,0.389054
8,7,121,pauliopt_steiner_nc,422,353,570,402,0.26515
8,7,121,paulihedral,774,393,903,751,0.515749
6,7,121,pauliopt_divide_conquer,664,620,746,511,2.541933
8,7,121,tket_uccs_set,502,343,520,383,1.014948
8,7,121,pauliopt_ucc,445,371,451,330,0.77811
8,7,121,pauliopt_steiner_clifford,235,227,234,171,0.379751
8,7,121,naive,596,455,697,526,0.217514
8,7,121,tket_uccs_pair,496,460,540,362,1.288966
9,7,121,paulihedral,930,422,1057,902,0.36286
9,7,121,pauliopt_steiner_nc,418,354,587,411,0.286971
7,7,121,pauliopt_divide_conquer,621,613,694,478,2.541801
9,7,121,pauliopt_steiner_clifford,257,206,237,178,0.383409
9,7,121,naive,616,484,747,563,0.268619
9,7,121,tket_uccs_set,489,351,530,377,1.148941
9,7,121,pauliopt_ucc,480,403,495,357,0.830404
9,7,121,tket_uccs_pair,496,477,545,367,1.421139
10,7,121,pauliopt_steiner_nc,422,363,578,411,0.29064
10,7,121,paulihedral,734,378,854,704,0.344753
8,7,121,pauliopt_divide_conquer,686,640,779,539,2.505398
10,7,121,tket_uccs_set,455,335,501,360,1.003538
10,7,121,pauliopt_steiner_clifford,262,224,226,171,0.4237
10,7,121,tket_uccs_pair,466,430,526,357,1.060377
10,7,121,pauliopt_ucc,414,344,404,296,0.773812
10,7,121,naive,560,438,677,508,0.295117
11,7,121,pauliopt_steiner_nc,466,393,624,441,0.324045
11,7,121,paulihedral,872,435,994,836,0.526072
9,7,121,pauliopt_divide_conquer,668,656,740,512,2.491501
11,7,121,tket_uccs_set,530,364,563,405,1.114512
11,7,121,pauliopt_ucc,434,388,450,321,0.897697
11,7,121,pauliopt_steiner_clifford,245,211,234,179,0.466053
11,7,121,tket_uccs_pair,518,502,550,372,1.275125
11,7,121,naive,636,490,750,563,0.425477
12,7,121,paulihedral,910,413,1029,875,0.439583
12,7,121,pauliopt_steiner_nc,466,375,640,460,0.434058
10,7,121,pauliopt_divide_conquer,591,570,673,468,2.569048
12,7,121,pauliopt_steiner_clifford,263,222,245,182,0.42066
12,7,121,tket_uccs_set,497,346,527,384,0.987339
12,7,121,naive,620,464,742,561,0.250583
12,7,121,pauliopt_ucc,413,355,426,305,0.823362
12,7,121,tket_uccs_pair,514,473,551,374,1.29857
13,7,121,pauliopt_steiner_nc,412,346,569,402,0.282086
13,7,121,paulihedral,798,407,906,756,0.451313
13,7,121,tket_uccs_set,501,333,528,380,0.986849
11,7,121,pauliopt_divide_conquer,699,649,785,546,2.673015
13,7,121,pauliopt_steiner_clifford,268,234,258,197,0.456811
13,7,121,tket_uccs_pair,498,455,538,370,1.191429
13,7,121,naive,602,458,713,533,0.234468
13,7,121,pauliopt_ucc,436,378,433,310,0.886783
14,7,121,paulihedral,874,427,1008,846,0.416852
14,7,121,pauliopt_steiner_nc,424,375,595,417,0.359278
12,7,121,pauliopt_divide_conquer,713,665,835,580,2.653015
14,7,121,tket_uccs_set,528,361,564,406,1.125558
14,7,121,pauliopt_steiner_clifford,248,222,231,175,0.438369
14,7,121,tket_uccs_pair,498,475,562,383,1.260448
14,7,121,pauliopt_ucc,477,415,503,356,0.905592
14,7,121,naive,614,474,745,560,0.289535
15,7,121,pauliopt_steiner_nc,464,392,640,452,0.318692
15,7,121,paulihedral,872,426,1004,842,0.446209
13,7,121,pauliopt_divide_conquer,694,622,752,549,2.625549
15,7,121,tket_uccs_set,507,371,565,391,0.97284
15,7,121,pauliopt_steiner_clifford,254,235,249,182,0.448146
15,7,121,pauliopt_ucc,422,372,438,303,0.900239
15,7,121,naive,636,488,771,574,0.259983
15,7,121,tket_uccs_pair,526,473,573,393,1.216287
16,7,121,pauliopt_steiner_nc,440,359,598,427,0.240511
16,7,121,paulihedral,844,393,975,824,0.591368
14,7,121,pauliopt_divide_conquer,629,584,676,481,2.594754
16,7,121,tket_uccs_set,451,315,477,348,1.078894
16,7,121,naive,576,441,683,517,0.260748
16,7,121,pauliopt_steiner_clifford,245,220,232,173,0.443161
16,7,121,tket_uccs_pair,466,421,502,339,1.245882
16,7,121,pauliopt_ucc,437,373,408,298,0.818489
17,7,121,pauliopt_steiner_nc,422,348,587,417,0.282462
17,7,121,paulihedral,880,392,1009,854,0.338374
15,7,121,pauliopt_divide_conquer,686,640,781,538,2.450056
17,7,121,pauliopt_steiner_clifford,250,221,239,174,0.427862
17,7,121,tket_uccs_set,479,338,520,368,1.047471
17,7,121,naive,592,442,726,546,0.326457
17,7,121,pauliopt_ucc,393,352,431,303,0.924886
17,7,121,tket_uccs_pair,484,457,538,364,1.36987
18,7,121,paulihedral,752,398,898,731,0.345199
18,7,121,pauliopt_steiner_nc,436,372,600,427,0.329662
18,7,121,pauliopt_steiner_clifford,249,211,218,164,0.445429
18,7,121,tket_uccs_set,477,348,536,388,1.106623
16,7,121,pauliopt_divide_conquer,671,628,726,511,2.655458
18,7,121,tket_uccs_pair,472,434,513,348,1.239177
18,7,121,naive,584,454,699,517,0.230844
18,7,121,pauliopt_ucc,448,372,460,333,0.844089
19,7,121,pauliopt_steiner_nc,428,339,583,425,0.27761
19,7,121,paulihedral,1030,416,1146,1000,0.496618
19,7,121,tket_uccs_set,479,342,508,365,0.991672
19,7,121,pauliopt_ucc,413,355,421,301,0.807838
17,7,121,pauliopt_divide_conquer,654,619,735,505,2.651163
19,7,121,pauliopt_steiner_clifford,249,199,231,178,0.40635
19,7,121,naive,628,463,736,569,0.232142
19,7,121,tket_uccs_pair,510,465,550,368,1.239253
0,7,141,paulihedral,898,472,1041,861,0.409303
0,7,141,pauliopt_steiner_nc,430,388,617,425,0.402027
18,7,121,pauliopt_divide_conquer,613,569,666,457,2.569764
0,7,141,tket_uccs_set,609,382,606,456,1.244262
0,7,141,naive,674,525,820,610,0.361051
0,7,141,pauliopt_ucc,481,421,513,367,1.013603
0,7,141,pauliopt_steiner_clifford,295,270,276,206,0.698257
0,7,141,tket_uccs_pair,564,516,621,423,1.437996
1,7,141,pauliopt_steiner_nc,496,415,693,490,0.289836
1,7,141,paulihedral,874,456,1009,838,0.544331
19,7,121,pauliopt_divide_conquer,637,610,738,505,2.746624
1,7,141,tket_uccs_set,564,403,622,442,1.083051
1,7,141,pauliopt_steiner_clifford,283,258,275,207,0.499956
1,7,141,naive,684,535,824,615,0.278934
1,7,141,pauliopt_ucc,486,431,494,356,1.047581
1,7,141,tket_uccs_pair,544,533,618,412,1.414785
2,7,141,pauliopt_steiner_nc,472,391,655,462,0.354479
2,7,141,paulihedral,1062,472,1191,1025,0.535046
0,7,141,pauliopt_divide_conquer,736,691,809,570,2.803973
2,7,141,tket_uccs_set,542,385,575,415,1.164469
2,7,141,naive,692,522,814,615,0.273576
2,7,141,pauliopt_steiner_clifford,275,245,252,188,0.505372
2,7,141,pauliopt_ucc,475,404,478,348,0.948084
2,7,141,tket_uccs_pair,556,515,617,414,1.407041
3,7,141,paulihedral,962,444,1081,919,0.370132
3,7,141,pauliopt_steiner_nc,526,426,702,509,0.481056
1,7,141,pauliopt_divide_conquer,694,686,770,534,2.874059
3,7,141,tket_uccs_set,562,389,618,439,1.042324
3,7,141,pauliopt_ucc,460,407,462,325,1.029044
3,7,141,naive,674,525,827,625,0.365426
3,7,141,tket_uccs_pair,554,526,583,395,1.431205
3,7,141,pauliopt_steiner_clifford,268,246,257,185,0.528815
4,7,141,pauliopt_steiner_nc,524,447,728,513,0.323902
4,7,141,paulihedral,1080,495,1214,1037,0.42174
2,7,141,pauliopt_divide_conquer,699,635,725,514,2.505595
4,7,141,tket_uccs_set,570,396,624,446,1.106935
4,7,141,naive,720,552,853,642,0.318954
4,7,141,pauliopt_steiner_clifford,274,249,255,188,0.548148
4,7,141,pauliopt_ucc,490,430,509,361,1.058199
4,7,141,tket_uccs_pair,588,558,633,424,1.421736
5,7,141,pauliopt_steiner_nc,504,414,693,495,0.312489
5,7,141,paulihedral,910,458,1057,881,0.497621
5,7,141,tket_uccs_set,545,387,606,429,1.168475
3,7,141,pauliopt_divide_conquer,643,618,731,490,2.663031
5,7,141,naive,686,508,805,604,0.28531
5,7,141,pauliopt_steiner_clifford,269,251,243,182,0.510941
5,7,141,tket_uccs_pair,568,524,618,417,1.500019
5,7,141,pauliopt_ucc,476,384,480,352,0.977691
6,7,141,paulihedral,1014,465,1155,981,0.388843
4,7,141,pauliopt_divide_conquer,792,756,894,627,2.843679
6,7,141,tket_uccs_set,601,420,657,472,1.167724
6,7,141,pauliopt_steiner_nc,520,435,719,510,0.340524
6,7,141,naive,724,538,835,627,0.282162
6,7,141,pauliopt_steiner_clifford,261,225,238,180,0.426879
6,7,141,tket_uccs_pair,608,528,632,442,1.438679
6,7,141,pauliopt_ucc,487,432,494,353,1.101583
7,7,141,pauliopt_steiner_nc,420,366,575,403,0.383697
7,7,141,paulihedral,964,462,1107,931,0.55145
7,7,141,tket_uccs_set,578,393,608,438,1.086077
5,7,141,pauliopt_divide_conquer,696,701,794,530,2.896187
7,7,141,naive,682,534,805,607,0.355347
7,7,141,pauliopt_steiner_clifford,287,259,269,203,0.654595
7,7,141,tket_uccs_pair,564,518,622,430,1.432287
7,7,141,pauliopt_ucc,496,412,501,363,0.949977
8,7,141,paulihedral,954,477,1106,921,0.439466
8,7,141,pauliopt_steiner_nc,488,417,675,478,0.341884
8,7,141,tket_uccs_set,545,406,604,429,1.13519
8,7,141,pauliopt_steiner_clifford,297,270,273,195,0.604159
6,7,141,pauliopt_divide_conquer,796,746,875,613,3.080995
8,7,141,pauliopt_ucc,528,421,510,380,1.142291
8,7,141,naive,686,533,809,604,0.227796
8,7,141,tket_uccs_pair,580,533,605,419,1.507664
9,7,141,pauliopt_steiner_nc,474,402,655,465,0.434619
9,7,141,paulihedral,960,461,1091,918,0.570662
7,7,141,pauliopt_divide_conquer,644,616,746,503,2.815408
9,7,141,tket_uccs_set,544,388,586,418,1.181084
9,7,141,pauliopt_ucc,483,396,466,350,0.997682
9,7,141,naive,678,523,829,621,0.307055
9,7,141,pauliopt_steiner_clifford,296,265,275,206,0.527184
9,7,141,tket_uccs_pair,550,531,585,396,1.365558
10,7,141,pauliopt_steiner_nc,486,424,681,479,0.342715
10,7,141,paulihedral,912,468,1064,885,0.52586
8,7,141,pauliopt_divide_conquer,756,705,841,600,2.96096
10,7,141,pauliopt_ucc,488,401,494,353,0.962632
10,7,141,tket_uccs_set,568,388,601,441,1.180608
10,7,141,naive,656,530,804,594,0.27325
10,7,141,tket_uccs_pair,538,512,587,390,1.388735
10,7,141,pauliopt_steiner_clifford,262,234,231,173,0.50731
11,7,141,pauliopt_steiner_nc,504,439,705,487,0.333216
9,7,141,pauliopt_divide_conquer,724,689,799,549,2.595024
11,7,141,paulihedral,910,459,1050,872,0.497027
11,7,141,tket_uccs_set,576,409,611,443,1.15235
11,7,141,naive,680,527,823,610,0.295932
11,7,141,pauliopt_steiner_clifford,286,264,276,201,0.534427
11,7,141,pauliopt_ucc,457,403,474,342,0.900152
11,7,141,tket_uccs_pair,588,515,626,432,1.388318
12,7,141,pauliopt_steiner_nc,458,376,614,440,0.253458
12,7,141,paulihedral,968,455,1108,941,0.509746
10,7,141,pauliopt_divide_conquer,697,701,778,529,2.535368
12,7,141,tket_uccs_set,550,369,606,438,1.034729
12,7,141,pauliopt_steiner_clifford,246,220,227,170,0.464377
12,7,141,tket_uccs_pair,546,518,593,386,1.241472
12,7,141,naive,686,502,807,614,0.315396
12,7,141,pauliopt_ucc,460,409,466,336,1.113187
13,7,141,pauliopt_steiner_nc,456,402,639,447,0.318991
13,7,141,paulihedral,944,459,1073,903,0.500082
13,7,141,tket_uccs_set,553,398,580,415,1.217492
11,7,141,pauliopt_divide_conquer,731,693,828,567,2.945691
13,7,141,pauliopt_steiner_clifford,268,246,270,201,0.552195
13,7,141,tket_uccs_pair,572,530,608,415,1.281571
13,7,141,naive,676,529,799,600,0.287026
13,7,141,pauliopt_ucc,519,427,526,386,1.039838
14,7,141,pauliopt_steiner_nc,474,402,662,467,0.352849
14,7,141,paulihedral,940,458,1067,900,0.495872
12,7,141,pauliopt_divide_conquer,712,683,784,548,2.863909
14,7,141,tket_uccs_set,546,373,536,390,1.115744
14,7,141,pauliopt_ucc,425,360,414,297,0.852467
14,7,141,naive,658,528,800,596,0.288002
14,7,141,tket_uccs_pair,558,507,589,400,1.310926
14,7,141,pauliopt_steiner_clifford,243,228,240,183,0.447178
15,7,141,paulihedral,948,425,1070,913,0.367719
15,7,141,pauliopt_steiner_nc,446,370,616,438,0.362795
13,7,141,pauliopt_divide_conquer,717,652,788,544,2.680622
15,7,141,tket_uccs_set,511,368,542,384,1.059153
15,7,141,pauliopt_steiner_clifford,259,226,248,184,0.471164
15,7,141,naive,640,483,750,565,0.354638
15,7,141,tket_uccs_pair,530,491,567,379,1.297637
15,7,141,pauliopt_ucc,459,394,466,336,1.025175
16,7,141,pauliopt_steiner_nc,522,445,717,508,0.362181
16,7,141,paulihedral,978,485,1126,942,0.458331
14,7,141,pauliopt_divide_conquer,700,635,791,545,2.761285
16,7,141,tket_uccs_set,625,408,632,467,1.245745
16,7,141,pauliopt_ucc,482,407,490,355,0.947994
16,7,141,tket_uccs_pair,592,563,665,457,1.380825
16,7,141,naive,712,557,870,652,0.274578
16,7,141,pauliopt_steiner_clifford,292,254,278,210,0.492166
17,7,141,pauliopt_steiner_nc,458,406,645,449,0.340795
17,7,141,paulihedral,800,426,933,762,0.448575
15,7,141,pauliopt_divide_conquer,667,638,732,509,2.690379
17,7,141,naive,624,500,753,556,0.273294
17,7,141,tket_uccs_set,521,361,527,388,1.026327
17,7,141,pauliopt_steiner_clifford,265,246,263,193,0.508309
17,7,141,tket_uccs_pair,520,468,578,397,1.377504
17,7,141,pauliopt_ucc,481,408,491,352,1.086318
18,7,141,paulihedral,1000,453,1135,966,0.442108
18,7,141,pauliopt_steiner_nc,476,405,657,461,0.31963
16,7,141,pauliopt_divide_conquer,728,714,805,550,2.817909
18,7,141,tket_uccs_set,538,386,564,410,1.134568
18,7,141,pauliopt_steiner_clifford,281,258,263,194,0.550116
18,7,141,naive,694,517,816,622,0.394547
18,7,141,tket_uccs_pair,578,508,633,437,1.445827
18,7,141,pauliopt_ucc,502,416,505,374,1.040356
19,7,141,paulihedral,876,442,1009,837,0.408776
19,7,141,pauliopt_steiner_nc,488,414,674,479,0.420407
17,7,141,pauliopt_divide_conquer,695,628,773,552,2.717631
19,7,141,tket_uccs_set,539,376,566,411,1.155624
19,7,141,pauliopt_steiner_clifford,305,281,287,212,0.568193
19,7,141,pauliopt_ucc,488,405,490,354,1.004712
19,7,141,tket_uccs_pair,524,515,585,384,1.34784
19,7,141,naive,648,500,795,589,0.370375
0,7,161,pauliopt_steiner_nc,578,481,801,569,0.503288
0,7,161,paulihedral,1204,542,1372,1171,0.631507
18,7,141,pauliopt_divide_conquer,761,730,878,602,2.989525
0,7,161,tket_uccs_set,688,449,719,531,1.353102
0,7,161,naive,822,616,955,728,0.299008
0,7,161,pauliopt_ucc,607,506,622,458,1.228507
0,7,161,pauliopt_steiner_clifford,322,286,308,233,0.690432
0,7,161,tket_uccs_pair,706,609,733,514,1.649622
19,7,141,pauliopt_divide_conquer,706,696,802,552,2.686596
1,7,161,paulihedral,1070,524,1237,1035,0.601964
1,7,161,pauliopt_steiner_nc,572,481,781,556,0.370642
1,7,161,naive,792,596,960,723,0.422208
1,7,161,pauliopt_steiner_clifford,344,287,323,239,0.654729
1,7,161,tket_uccs_set,675,460,717,519,1.379703
1,7,161,tket_uccs_pair,654,604,698,472,1.730952
1,7,161,pauliopt_ucc,552,479,580,419,1.346376
2,7,161,paulihedral,1106,523,1261,1068,0.494775
2,7,161,pauliopt_steiner_nc,556,458,764,547,0.362536
2,7,161,tket_uccs_set,589,441,663,457,1.225649
2,7,161,pauliopt_steiner_clifford,284,267,271,203,0.542374
2,7,161,naive,786,587,909,698,0.341647
0,7,161,pauliopt_divide_conquer,861,840,971,659,3.53925
2,7,161,pauliopt_ucc,525,448,534,384,1.162423
2,7,161,tket_uccs_pair,636,601,701,470,1.817612
3,7,161,pauliopt_steiner_nc,534,464,752,522,0.416627
3,7,161,paulihedral,990,521,1150,945,0.518925
3,7,161,tket_uccs_set,649,431,677,492,1.225925
3,7,161,pauliopt_steiner_clifford,307,265,292,219,0.669817
1,7,161,pauliopt_divide_conquer,826,771,904,626,3.601776
3,7,161,naive,752,584,886,664,0.434725
3,7,161,pauliopt_ucc,475,424,460,337,1.231213
3,7,161,tket_uccs_pair,634,561,665,457,1.629938
4,7,161,paulihedral,1170,562,1341,1124,0.495624
4,7,161,pauliopt_steiner_nc,566,479,789,553,0.485734
4,7,161,tket_uccs_set,678,499,738,524,1.331473
2,7,161,pauliopt_divide_conquer,791,735,848,599,3.654388
4,7,161,pauliopt_steiner_clifford,334,293,320,239,0.710392
4,7,161,pauliopt_ucc,587,469,588,428,1.32578
4,7,161,naive,848,651,1015,756,0.419781
4,7,161,tket_uccs_pair,704,634,754,518,1.729081
5,7,161,pauliopt_steiner_nc,506,438,709,496,0.349761
5,7,161,paulihedral,1228,542,1387,1188,0.589622
5,7,161,tket_uccs_set,668,452,686,503,1.197913
3,7,161,pauliopt_divide_conquer,874,840,973,672,3.563674
5,7,161,tket_uccs_pair,674,607,697,475,1.504474
5,7,161,pauliopt_ucc,584,466,593,437,1.21376
5,7,161,pauliopt_steiner_clifford,343,306,323,243,0.661139
5,7,161,naive,816,623,963,725,0.341519
6,7,161,paulihedral,1256,551,1425,1222,0.600949
6,7,161,pauliopt_steiner_nc,508,439,715,493,0.384005
6,7,161,tket_uccs_set,682,468,727,516,1.262686
4,7,161,pauliopt_divide_conquer,881,867,982,679,3.767893
6,7,161,tket_uccs_pair,718,665,788,528,1.670735
6,7,161,pauliopt_steiner_clifford,325,277,299,226,0.624136
6,7,161,naive,882,642,1031,787,0.444542
6,7,161,pauliopt_ucc,575,473,573,421,1.329301
7,7,161,paulihedral,1096,523,1250,1056,0.554966
5,7,161,pauliopt_divide_conquer,861,787,923,650,3.266194
7,7,161,pauliopt_steiner_nc,572,485,789,561,0.440217
7,7,161,tket_uccs_set,674,446,706,510,1.219772
7,7,161,naive,784,594,936,710,0.348376
7,7,161,pauliopt_steiner_clifford,301,271,289,218,0.717566
7,7,161,tket_uccs_pair,648,596,680,460,1.691407
7,7,161,pauliopt_ucc,559,468,569,413,1.221471
8,7,161,paulihedral,1074,523,1229,1037,0.460214
8,7,161,pauliopt_steiner_nc,560,470,773,549,0.417267
8,7,161,tket_uccs_set,575,420,641,454,1.433432
6,7,161,pauliopt_divide_conquer,920,872,1023,718,3.576879
8,7,161,tket_uccs_pair,604,568,671,452,1.696912
8,7,161,pauliopt_steiner_clifford,306,273,291,214,0.585724
8,7,161,naive,748,588,915,685,0.477449
8,7,161,pauliopt_ucc,559,450,571,421,1.295134
9,7,161,pauliopt_steiner_nc,560,480,772,539,0.368745
9,7,161,paulihedral,1150,551,1338,1119,0.486029
7,7,161,pauliopt_divide_conquer,807,727,893,632,3.235977
9,7,161,tket_uccs_set,671,476,682,496,1.214348
9,7,161,pauliopt_steiner_clifford,327,283,299,223,0.697696
9,7,161,naive,816,636,981,736,0.399761
9,7,161,pauliopt_ucc,540,443,546,396,1.313996
9,7,161,tket_uccs_pair,664,638,731,494,1.68296
10,7,161,paulihedral,1026,514,1194,995,0.407469
10,7,161,pauliopt_steiner_nc,500,440,707,489,0.316132
10,7,161,tket_uccs_set,633,408,625,458,1.228699
8,7,161,pauliopt_divide_conquer,836,810,955,658,3.401158
10,7,161,pauliopt_steiner_clifford,324,289,310,232,0.591749
10,7,161,naive,744,585,905,675,0.307892
10,7,161,pauliopt_ucc,520,405,515,383,1.212027
10,7,161,tket_uccs_pair,608,564,667,450,1.665821
11,7,161,paulihedral,1008,514,1167,969,0.511168
11,7,161,pauliopt_steiner_nc,548,453,743,526,0.355595
11,7,161,tket_uccs_set,654,439,671,491,1.269771
9,7,161,pauliopt_divide_conquer,905,810,990,707,3.457446
11,7,161,pauliopt_steiner_clifford,304,266,284,212,0.593114
11,7,161,naive,762,580,902,680,0.376259
11,7,161,tket_uccs_pair,618,587,688,467,1.596616
11,7,161,pauliopt_ucc,513,450,546,388,1.23843
12,7,161,paulihedral,954,465,1106,917,0.48014
12,7,161,pauliopt_steiner_nc,562,470,770,541,0.354319
10,7,161,pauliopt_divide_conquer,785,744,885,613,3.11035
12,7,161,tket_uccs_set,547,401,605,423,1.14137
12,7,161,naive,706,522,832,626,0.253244
12,7,161,pauliopt_steiner_clifford,286,241,272,208,0.554837
12,7,161,tket_uccs_pair,578,524,629,436,1.469638
12,7,161,pauliopt_ucc,530,433,529,390,1.08364
13,7,161,paulihedral,1028,537,1216,999,0.52798
13,7,161,pauliopt_steiner_nc,560,469,780,552,0.346969
11,7,161,pauliopt_divide_conquer,782,718,862,600,3.235792
13,7,161,tket_uccs_set,649,457,702,505,1.320577
13,7,161,pauliopt_steiner_clifford,313,290,303,221,0.59398
13,7,161,naive,786,613,937,699,0.364047
13,7,161,tket_uccs_pair,632,614,689,462,1.615556
13,7,161,pauliopt_ucc,568,498,590,429,1.133638
14,7,161,paulihedral,1090,505,1251,1056,0.533873
14,7,161,pauliopt_steiner_nc,484,409,676,473,0.31124
12,7,161,pauliopt_divide_conquer,794,729,883,631,3.110285
14,7,161,tket_uccs_set,610,427,647,463,1.101729
14,7,161,pauliopt_steiner_clifford,300,270,287,212,0.526555
14,7,161,tket_uccs_pair,654,586,702,485,1.492584
14,7,161,naive,782,577,947,714,0.416288
14,7,161,pauliopt_ucc,570,456,576,429,1.135534
15,7,161,paulihedral,1096,549,1285,1063,0.457387
15,7,161,pauliopt_steiner_nc,584,501,804,566,0.382144
13,7,161,pauliopt_divide_conquer,888,805,945,669,3.054674
15,7,161,tket_uccs_set,634,460,674,479,1.194675
15,7,161,pauliopt_ucc,512,440,512,374,1.130502
15,7,161,tket_uccs_pair,648,615,713,474,1.570889
15,7,161,pauliopt_steiner_clifford,304,281,282,210,0.661795
15,7,161,naive,808,613,960,715,0.369452
14,7,161,pauliopt_divide_conquer,894,842,978,683,3.072619
16,7,161,paulihedral,1056,531,1231,1018,0.428729
16,7,161,pauliopt_steiner_nc,578,490,789,554,0.420604
16,7,161,naive,780,607,905,671,0.282206
16,7,161,tket_uccs_set,642,455,702,508,1.22512
16,7,161,pauliopt_steiner_clifford,321,295,308,228,0.703672
16,7,161,tket_uccs_pair,638,598,674,455,1.494561
16,7,161,pauliopt_ucc,516,467,534,374,1.235808
17,7,161,paulihedral,1114,532,1290,1079,0.543685
17,7,161,pauliopt_steiner_nc,494,426,692,476,0.441412
15,7,161,pauliopt_divide_conquer,856,812,955,663,3.351585
17,7,161,tket_uccs_set,614,450,661,476,1.362826
17,7,161,tket_uccs_pair,656,594,712,490,1.529343
17,7,161,naive,786,595,933,703,0.317781
17,7,161,pauliopt_steiner_clifford,301,259,275,209,0.572619
17,7,161,pauliopt_ucc,564,476,569,416,1.26701
18,7,161,pauliopt_steiner_nc,556,467,759,540,0.419689
18,7,161,paulihedral,1056,516,1210,1013,0.616981
16,7,161,pauliopt_divide_conquer,814,739,915,645,3.389674
18,7,161,tket_uccs_set,668,443,663,487,1.398169
18,7,161,naive,768,602,919,690,0.328922
18,7,161,pauliopt_steiner_clifford,313,267,314,241,0.671514
18,7,161,tket_uccs_pair,630,604,644,434,1.71579
18,7,161,pauliopt_ucc,534,469,552,399,1.450143
19,7,161,paulihedral,1188,518,1347,1156,0.408136
19,7,161,pauliopt_steiner_nc,542,455,757,531,0.362458
17,7,161,pauliopt_divide_conquer,853,803,927,644,3.016912
19,7,161,tket_uccs_set,650,424,687,496,1.199302
19,7,161,naive,796,586,949,726,0.377957
19,7,161,pauliopt_steiner_clifford,298,268,288,216,0.684829
19,7,161,tket_uccs_pair,628,597,706,472,1.662324
19,7,161,pauliopt_ucc,541,485,550,395,1.21559
0,7,181,paulihedral,1204,576,1370,1157,0.62873
0,7,181,pauliopt_steiner_nc,602,506,840,589,0.401158
0,7,181,tket_uccs_set,684,472,716,514,1.471911
18,7,161,pauliopt_divide_conquer,858,808,962,662,3.628412
0,7,181,tket_uccs_pair,686,654,756,515,1.636015
0,7,181,pauliopt_steiner_clifford,359,322,333,251,0.77546
0,7,181,naive,848,646,1000,748,0.39749
0,7,181,pauliopt_ucc,612,518,634,457,1.347536
1,7,181,pauliopt_steiner_nc,572,472,780,548,0.371354
1,7,181,paulihedral,1132,557,1314,1092,0.617923
