,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
196,9,27,81,ours,79,101,175,0.07193279266357422,110,89
197,9,27,81,ours_random,132,128,465,0.08362746238708496,230,200
198,9,27,81,ours_temp,80,94,174,3.3277130126953125,116,91
199,9,27,81,Bravyi et al. (qiskit),39,57,167,0.01891016960144043,121,90
200,10,27,81,ours,129,105,387,0.08943462371826172,184,154
201,10,27,81,ours_random,152,122,474,0.0903480052947998,263,233
202,10,27,81,ours_temp,139,121,351,3.719910144805908,177,146
203,10,27,81,Bravyi et al. (qiskit),47,36,237,0.02198958396911621,119,100
204,11,27,81,ours,114,108,436,0.09183549880981445,225,197
205,11,27,81,ours_random,145,121,391,0.0903310775756836,202,172
206,11,27,81,ours_temp,89,104,343,3.6184091567993164,186,157
207,11,27,81,Bravyi et al. (qiskit),33,36,186,0.014177560806274414,109,88
208,12,27,81,ours,124,118,365,0.0785374641418457,185,160
209,12,27,81,ours_random,136,102,376,0.07684040069580078,209,176
210,12,27,81,ours_temp,80,81,317,3.3155105113983154,131,112
211,12,27,81,Bravyi et al. (qiskit),46,43,172,0.014044761657714844,109,86
212,13,27,81,ours,68,89,97,0.06101870536804199,70,48
213,13,27,81,ours_random,89,96,217,0.0658118724822998,123,105
214,13,27,81,ours_temp,43,67,38,2.669245958328247,28,16
215,13,27,81,Bravyi et al. (qiskit),34,45,63,0.013797998428344727,34,24
216,14,27,81,ours,93,111,249,0.08765530586242676,166,136
217,14,27,81,ours_random,118,117,375,0.07820725440979004,216,186
218,14,27,81,ours_temp,95,108,148,3.0727720260620117,115,84
219,14,27,81,Bravyi et al. (qiskit),48,53,167,0.015090703964233398,101,85
220,15,27,81,ours,99,107,282,0.07649087905883789,164,133
221,15,27,81,ours_random,115,112,306,0.07295942306518555,177,152
222,15,27,81,ours_temp,87,100,272,3.4949395656585693,135,110
223,15,27,81,Bravyi et al. (qiskit),69,58,216,0.017444849014282227,133,96
224,16,27,81,ours,146,135,427,0.08260464668273926,192,165
225,16,27,81,ours_random,151,122,486,0.08255314826965332,231,199
226,16,27,81,ours_temp,108,105,330,3.6628754138946533,176,151
227,16,27,81,Bravyi et al. (qiskit),46,66,160,0.021955490112304688,66,52
228,17,27,81,ours,98,109,354,0.11054873466491699,168,140
229,17,27,81,ours_random,152,128,403,0.09108757972717285,222,195
230,17,27,81,ours_temp,103,93,243,3.407397508621216,154,126
231,17,27,81,Bravyi et al. (qiskit),55,55,192,0.017867088317871094,74,58
232,18,27,81,ours,71,68,200,0.06726574897766113,130,109
233,18,27,81,ours_random,132,102,355,0.07234740257263184,190,160
234,18,27,81,ours_temp,49,59,97,3.1212868690490723,66,54
235,18,27,81,Bravyi et al. (qiskit),39,45,110,0.014503717422485352,88,64
236,19,27,81,ours,76,94,203,0.06752395629882812,124,98
237,19,27,81,ours_random,112,95,290,0.07251143455505371,154,128
238,19,27,81,ours_temp,85,98,142,3.086672782897949,100,77
239,19,27,81,Bravyi et al. (qiskit),39,43,107,0.01139974594116211,65,52
240,0,27,121,ours,136,124,414,0.07873678207397461,190,161
241,0,27,121,ours_random,182,136,525,0.08730792999267578,231,198
242,0,27,121,ours_temp,108,103,239,3.673013925552368,171,135
243,0,27,121,Bravyi et al. (qiskit),62,64,317,0.029388904571533203,165,139
244,1,27,121,ours,190,162,617,0.10704827308654785,263,223
245,1,27,121,ours_random,201,150,518,0.10639071464538574,255,220
246,1,27,121,ours_temp,162,148,472,4.593034982681274,227,208
247,1,27,121,Bravyi et al. (qiskit),82,82,542,0.029511690139770508,295,256
248,2,27,121,ours,147,148,511,0.09680438041687012,229,196
249,2,27,121,ours_random,181,153,612,0.10425972938537598,287,256
250,2,27,121,ours_temp,141,121,484,4.238653659820557,226,194
251,2,27,121,Bravyi et al. (qiskit),74,54,376,0.02209615707397461,204,167
252,3,27,121,ours,172,142,581,0.09592962265014648,277,234
253,3,27,121,ours_random,190,154,462,0.09790396690368652,236,197
254,3,27,121,ours_temp,141,122,439,4.180935621261597,193,160
255,3,27,121,Bravyi et al. (qiskit),83,83,577,0.032861948013305664,317,273
256,4,27,121,ours,145,126,389,0.08762145042419434,200,164
257,4,27,121,ours_random,171,124,458,0.08891701698303223,253,219
258,4,27,121,ours_temp,115,124,388,3.822869062423706,162,143
259,4,27,121,Bravyi et al. (qiskit),71,80,299,0.024455785751342773,172,135
260,5,27,121,ours,151,137,465,0.0871431827545166,218,184
261,5,27,121,ours_random,146,129,394,0.08382129669189453,229,199
262,5,27,121,ours_temp,158,137,464,4.348121166229248,218,183
263,5,27,121,Bravyi et al. (qiskit),79,80,395,0.02289414405822754,258,195
264,6,27,121,ours,145,106,365,0.09480953216552734,180,147
