,n_rep,num_qubits,n_gadgets,method,h,s,cx
593,8,27,281,qiskit transpile,99,94,88
594,8,27,281,Bravyi et al. (qiskit),159,147,271
595,8,27,281,Ewout van den Berg (stim),254,155,397
596,9,27,281,ours,246,178,423
597,9,27,281,qiskit transpile,98,88,93
598,9,27,281,Bravyi et al. (qiskit),178,171,308
599,9,27,281,Ewout van den Berg (stim),287,218,506
600,10,27,281,ours,224,195,376
601,10,27,281,qiskit transpile,105,105,71
602,10,27,281,Bravyi et al. (qiskit),118,106,223
603,10,27,281,Ewout van den Berg (stim),228,171,355
604,11,27,281,ours,233,204,420
605,11,27,281,qiskit transpile,80,91,108
606,11,27,281,Bravyi et al. (qiskit),202,196,350
607,11,27,281,Ewout van den Berg (stim),275,211,471
608,12,27,281,ours,241,188,372
609,12,27,281,qiskit transpile,99,80,102
610,12,27,281,Bravyi et al. (qiskit),174,154,284
611,12,27,281,Ewout van den Berg (stim),255,201,462
612,13,27,281,ours,228,181,393
613,13,27,281,qiskit transpile,95,92,94
614,13,27,281,Bravyi et al. (qiskit),159,163,286
615,13,27,281,Ewout van den Berg (stim),251,196,456
616,14,27,281,ours,234,183,392
617,14,27,281,qiskit transpile,80,99,100
618,14,27,281,Bravyi et al. (qiskit),171,137,311
619,14,27,281,Ewout van den Berg (stim),309,191,494
620,15,27,281,ours,181,176,322
621,15,27,281,qiskit transpile,100,84,95
622,15,27,281,Bravyi et al. (qiskit),153,145,275
623,15,27,281,Ewout van den Berg (stim),262,165,422
624,16,27,281,ours,229,176,390
625,16,27,281,qiskit transpile,93,87,99
626,16,27,281,Bravyi et al. (qiskit),196,181,339
627,16,27,281,Ewout van den Berg (stim),245,184,471
628,17,27,281,ours,227,168,358
629,17,27,281,qiskit transpile,96,91,94
630,17,27,281,Bravyi et al. (qiskit),162,166,281
631,17,27,281,Ewout van den Berg (stim),238,175,388
632,18,27,281,ours,208,157,352
633,18,27,281,qiskit transpile,96,95,90
634,18,27,281,Bravyi et al. (qiskit),159,128,240
635,18,27,281,Ewout van den Berg (stim),263,180,398
636,19,27,281,ours,220,187,385
637,19,27,281,qiskit transpile,95,93,91
638,19,27,281,Bravyi et al. (qiskit),178,162,300
639,19,27,281,Ewout van den Berg (stim),241,168,423
640,0,27,321,ours,254,219,444
641,0,27,321,qiskit transpile,109,105,105
642,0,27,321,Bravyi et al. (qiskit),170,181,348
643,0,27,321,Ewout van den Berg (stim),284,206,535
644,1,27,321,ours,210,179,400
645,1,27,321,qiskit transpile,113,113,95
646,1,27,321,Bravyi et al. (qiskit),202,173,322
647,1,27,321,Ewout van den Berg (stim),263,222,458
648,2,27,321,ours,238,201,436
649,2,27,321,qiskit transpile,108,95,114
650,2,27,321,Bravyi et al. (qiskit),193,170,346
651,2,27,321,Ewout van den Berg (stim),279,217,515
652,3,27,321,ours,285,211,453
653,3,27,321,qiskit transpile,97,118,106
654,3,27,321,Bravyi et al. (qiskit),196,201,330
655,3,27,321,Ewout van den Berg (stim),298,220,503
656,4,27,321,ours,224,208,409
657,4,27,321,qiskit transpile,107,109,103
658,4,27,321,Bravyi et al. (qiskit),196,183,329
659,4,27,321,Ewout van den Berg (stim),276,219,479
660,5,27,321,ours,263,212,442
661,5,27,321,qiskit transpile,103,100,116
662,5,27,321,Bravyi et al. (qiskit),184,181,365
663,5,27,321,Ewout van den Berg (stim),268,203,485
664,6,27,321,ours,247,209,424
665,6,27,321,qiskit transpile,107,116,98
666,6,27,321,Bravyi et al. (qiskit),183,157,340
667,6,27,321,Ewout van den Berg (stim),290,236,550
668,7,27,321,ours,242,214,455
669,7,27,321,qiskit transpile,97,109,115
670,7,27,321,Bravyi et al. (qiskit),205,189,341
671,7,27,321,Ewout van den Berg (stim),282,209,468
672,8,27,321,ours,245,197,404
673,8,27,321,qiskit transpile,114,110,93
674,8,27,321,Bravyi et al. (qiskit),178,174,325
675,8,27,321,Ewout van den Berg (stim),275,182,440
676,9,27,321,ours,266,208,464
677,9,27,321,qiskit transpile,108,94,119
678,9,27,321,Bravyi et al. (qiskit),213,186,385
679,9,27,321,Ewout van den Berg (stim),284,211,508
680,10,27,321,ours,244,214,421
681,10,27,321,qiskit transpile,106,104,111
682,10,27,321,Bravyi et al. (qiskit),189,180,341
683,10,27,321,Ewout van den Berg (stim),283,231,501
684,11,27,321,ours,257,205,430
685,11,27,321,qiskit transpile,109,103,107
686,11,27,321,Bravyi et al. (qiskit),192,184,355
687,11,27,321,Ewout van den Berg (stim),263,200,474
688,12,27,321,ours,248,206,409
689,12,27,321,qiskit transpile,103,116,102
690,12,27,321,Bravyi et al. (qiskit),174,153,340
691,12,27,321,Ewout van den Berg (stim),265,232,492
692,13,27,321,ours,272,219,449
693,13,27,321,qiskit transpile,100,96,125
694,13,27,321,Bravyi et al. (qiskit),193,185,347
695,13,27,321,Ewout van den Berg (stim),286,201,541
696,14,27,321,ours,227,179,397
697,14,27,321,qiskit transpile,104,124,93
698,14,27,321,Bravyi et al. (qiskit),168,173,320
699,14,27,321,Ewout van den Berg (stim),267,174,442
700,15,27,321,ours,220,171,369
701,15,27,321,qiskit transpile,120,111,88
702,15,27,321,Bravyi et al. (qiskit),176,142,276
703,15,27,321,Ewout van den Berg (stim),240,156,403
704,16,27,321,ours,257,210,437
705,16,27,321,qiskit transpile,104,109,106
706,16,27,321,Bravyi et al. (qiskit),191,187,346
707,16,27,321,Ewout van den Berg (stim),309,220,535
708,17,27,321,ours,250,213,409
709,17,27,321,qiskit transpile,103,104,112
710,17,27,321,Bravyi et al. (qiskit),181,177,314
711,17,27,321,Ewout van den Berg (stim),274,219,503
712,18,27,321,ours,268,220,443
713,18,27,321,qiskit transpile,96,107,118
714,18,27,321,Bravyi et al. (qiskit),205,201,353
715,18,27,321,Ewout van den Berg (stim),243,194,448
716,19,27,321,ours,241,187,435
717,19,27,321,qiskit transpile,106,102,113
718,19,27,321,Bravyi et al. (qiskit),214,203,342
719,19,27,321,Ewout van den Berg (stim),315,208,527
720,0,27,361,ours,233,197,414
721,0,27,361,qiskit transpile,144,111,102
722,0,27,361,Bravyi et al. (qiskit),177,176,311
723,0,27,361,Ewout van den Berg (stim),243,197,449
724,1,27,361,ours,242,211,435
725,1,27,361,qiskit transpile,112,138,109
726,1,27,361,Bravyi et al. (qiskit),224,183,358
727,1,27,361,Ewout van den Berg (stim),314,232,556
728,2,27,361,ours,276,235,475
729,2,27,361,qiskit transpile,105,129,125
730,2,27,361,Bravyi et al. (qiskit),229,205,403
731,2,27,361,Ewout van den Berg (stim),291,211,545
732,3,27,361,ours,275,211,464
733,3,27,361,qiskit transpile,112,128,119
734,3,27,361,Bravyi et al. (qiskit),204,191,378
735,3,27,361,Ewout van den Berg (stim),289,249,559
736,4,27,361,ours,220,192,412
737,4,27,361,qiskit transpile,129,123,109
738,4,27,361,Bravyi et al. (qiskit),185,177,344
739,4,27,361,Ewout van den Berg (stim),289,202,525
740,5,27,361,ours,274,244,479
741,5,27,361,qiskit transpile,109,136,116
742,5,27,361,Bravyi et al. (qiskit),219,238,390
743,5,27,361,Ewout van den Berg (stim),319,239,534
744,6,27,361,ours,250,209,454
745,6,27,361,qiskit transpile,117,127,117
746,6,27,361,Bravyi et al. (qiskit),194,165,375
747,6,27,361,Ewout van den Berg (stim),292,237,526
748,7,27,361,ours,234,187,431
749,7,27,361,qiskit transpile,122,127,110
750,7,27,361,Bravyi et al. (qiskit),184,165,323
751,7,27,361,Ewout van den Berg (stim),285,230,532
752,8,27,361,ours,275,243,463
753,8,27,361,qiskit transpile,128,99,132
754,8,27,361,Bravyi et al. (qiskit),202,196,366
755,8,27,361,Ewout van den Berg (stim),292,211,502
756,9,27,361,ours,269,228,472
757,9,27,361,qiskit transpile,111,103,147
758,9,27,361,Bravyi et al. (qiskit),197,212,396
759,9,27,361,Ewout van den Berg (stim),296,218,535
760,10,27,361,ours,250,231,462
761,10,27,361,qiskit transpile,106,135,120
762,10,27,361,Bravyi et al. (qiskit),206,199,361
763,10,27,361,Ewout van den Berg (stim),278,236,517
764,11,27,361,ours,270,206,450
765,11,27,361,qiskit transpile,115,120,126
766,11,27,361,Bravyi et al. (qiskit),200,209,383
767,11,27,361,Ewout van den Berg (stim),340,212,536
768,12,27,361,ours,240,211,403
769,12,27,361,qiskit transpile,111,134,112
770,12,27,361,Bravyi et al. (qiskit),182,160,333
771,12,27,361,Ewout van den Berg (stim),308,224,557
772,13,27,361,ours,258,216,422
773,13,27,361,qiskit transpile,125,119,117
774,13,27,361,Bravyi et al. (qiskit),144,147,322
775,13,27,361,Ewout van den Berg (stim),262,193,485
776,14,27,361,ours,271,232,434
777,14,27,361,qiskit transpile,112,133,116
778,14,27,361,Bravyi et al. (qiskit),205,215,374
779,14,27,361,Ewout van den Berg (stim),299,215,524
780,15,27,361,ours,294,230,473
781,15,27,361,qiskit transpile,117,113,129
782,15,27,361,Bravyi et al. (qiskit),203,229,388
783,15,27,361,Ewout van den Berg (stim),279,227,523
784,16,27,361,ours,241,205,450
785,16,27,361,qiskit transpile,116,120,123
786,16,27,361,Bravyi et al. (qiskit),213,194,379
787,16,27,361,Ewout van den Berg (stim),296,227,536
788,17,27,361,ours,265,222,463
789,17,27,361,qiskit transpile,111,118,130
790,17,27,361,Bravyi et al. (qiskit),212,218,401
791,17,27,361,Ewout van den Berg (stim),340,255,562
792,18,27,361,ours,224,206,384
793,18,27,361,qiskit transpile,128,124,105
794,18,27,361,Bravyi et al. (qiskit),175,147,300
795,18,27,361,Ewout van den Berg (stim),265,179,462
796,19,27,361,ours,274,225,461
797,19,27,361,qiskit transpile,117,114,130
798,19,27,361,Bravyi et al. (qiskit),180,201,380
799,19,27,361,Ewout van den Berg (stim),313,233,557
800,0,27,401,ours,289,207,442
801,0,27,401,qiskit transpile,127,135,135
802,0,27,401,Bravyi et al. (qiskit),198,173,351
803,0,27,401,Ewout van den Berg (stim),283,213,508
804,1,27,401,ours,262,226,460
805,1,27,401,qiskit transpile,125,134,142
806,1,27,401,Bravyi et al. (qiskit),219,206,384
807,1,27,401,Ewout van den Berg (stim),309,234,574
808,2,27,401,ours,262,228,450
809,2,27,401,qiskit transpile,150,119,132
810,2,27,401,Bravyi et al. (qiskit),215,195,402
811,2,27,401,Ewout van den Berg (stim),286,212,515
812,3,27,401,ours,263,223,444
813,3,27,401,qiskit transpile,124,139,138
814,3,27,401,Bravyi et al. (qiskit),215,182,366
815,3,27,401,Ewout van den Berg (stim),295,193,564
816,4,27,401,ours,241,207,411
817,4,27,401,qiskit transpile,135,143,123
818,4,27,401,Bravyi et al. (qiskit),200,187,339
819,4,27,401,Ewout van den Berg (stim),278,210,511
820,5,27,401,ours,288,214,475
821,5,27,401,qiskit transpile,140,135,118
822,5,27,401,Bravyi et al. (qiskit),184,191,379
823,5,27,401,Ewout van den Berg (stim),294,233,529
824,6,27,401,ours,236,208,437
825,6,27,401,qiskit transpile,122,147,132
826,6,27,401,Bravyi et al. (qiskit),212,228,401
827,6,27,401,Ewout van den Berg (stim),293,217,520
828,7,27,401,ours,236,206,413
829,7,27,401,qiskit transpile,147,121,129
830,7,27,401,Bravyi et al. (qiskit),181,180,327
831,7,27,401,Ewout van den Berg (stim),265,197,459
832,8,27,401,ours,279,231,455
833,8,27,401,qiskit transpile,129,133,135
834,8,27,401,Bravyi et al. (qiskit),218,230,378
835,8,27,401,Ewout van den Berg (stim),301,235,536
836,9,27,401,ours,259,218,481
837,9,27,401,qiskit transpile,139,135,125
838,9,27,401,Bravyi et al. (qiskit),232,186,406
839,9,27,401,Ewout van den Berg (stim),297,271,524
840,10,27,401,ours,291,230,498
841,10,27,401,qiskit transpile,128,136,137
842,10,27,401,Bravyi et al. (qiskit),198,226,416
843,10,27,401,Ewout van den Berg (stim),289,239,562
844,11,27,401,ours,260,217,438
845,11,27,401,qiskit transpile,147,127,125
846,11,27,401,Bravyi et al. (qiskit),201,185,391
847,11,27,401,Ewout van den Berg (stim),303,213,553
848,12,27,401,ours,249,202,443
849,12,27,401,qiskit transpile,119,143,137
850,12,27,401,Bravyi et al. (qiskit),202,215,409
851,12,27,401,Ewout van den Berg (stim),282,241,550
852,13,27,401,ours,263,201,442
853,13,27,401,qiskit transpile,154,120,125
854,13,27,401,Bravyi et al. (qiskit),210,200,378
855,13,27,401,Ewout van den Berg (stim),291,214,482
856,14,27,401,ours,284,230,475
857,14,27,401,qiskit transpile,116,138,147
858,14,27,401,Bravyi et al. (qiskit),215,234,406
859,14,27,401,Ewout van den Berg (stim),302,249,557
860,15,27,401,ours,274,222,463
861,15,27,401,qiskit transpile,121,134,140
862,15,27,401,Bravyi et al. (qiskit),198,193,379
863,15,27,401,Ewout van den Berg (stim),314,242,534
864,16,27,401,ours,276,220,454
865,16,27,401,qiskit transpile,131,134,134
866,16,27,401,Bravyi et al. (qiskit),208,195,391
867,16,27,401,Ewout van den Berg (stim),305,239,536
868,17,27,401,ours,279,219,468
869,17,27,401,qiskit transpile,139,124,136
870,17,27,401,Bravyi et al. (qiskit),211,205,386
871,17,27,401,Ewout van den Berg (stim),280,241,545
872,18,27,401,ours,243,200,436
873,18,27,401,qiskit transpile,130,145,126
874,18,27,401,Bravyi et al. (qiskit),212,202,374
875,18,27,401,Ewout van den Berg (stim),308,235,552
876,19,27,401,ours,244,194,453
877,19,27,401,qiskit transpile,123,148,130
878,19,27,401,Bravyi et al. (qiskit),195,205,376
879,19,27,401,Ewout van den Berg (stim),283,222,534
880,0,27,441,ours,266,207,458
881,0,27,441,qiskit transpile,142,153,146
882,0,27,441,Bravyi et al. (qiskit),205,211,392
883,0,27,441,Ewout van den Berg (stim),316,241,562
884,1,27,441,ours,238,203,420
885,1,27,441,qiskit transpile,168,157,112
886,1,27,441,Bravyi et al. (qiskit),192,164,340
887,1,27,441,Ewout van den Berg (stim),282,212,537
888,2,27,441,ours,287,223,484
889,2,27,441,qiskit transpile,149,154,134
890,2,27,441,Bravyi et al. (qiskit),200,193,368
891,2,27,441,Ewout van den Berg (stim),307,264,513
892,3,27,441,ours,254,206,453
893,3,27,441,qiskit transpile,160,148,133
894,3,27,441,Bravyi et al. (qiskit),217,209,389
895,3,27,441,Ewout van den Berg (stim),263,238,513
896,4,27,441,ours,261,198,444
897,4,27,441,qiskit transpile,145,159,135
898,4,27,441,Bravyi et al. (qiskit),177,171,366
899,4,27,441,Ewout van den Berg (stim),279,209,506
900,5,27,441,ours,282,221,475
901,5,27,441,qiskit transpile,146,158,137
902,5,27,441,Bravyi et al. (qiskit),203,225,388
903,5,27,441,Ewout van den Berg (stim),309,251,552
904,6,27,441,ours,280,222,459
905,6,27,441,qiskit transpile,154,134,147
906,6,27,441,Bravyi et al. (qiskit),212,199,399
907,6,27,441,Ewout van den Berg (stim),302,228,542
908,7,27,441,ours,272,211,476
909,7,27,441,qiskit transpile,147,154,138
910,7,27,441,Bravyi et al. (qiskit),211,210,416
911,7,27,441,Ewout van den Berg (stim),313,231,541
912,8,27,441,ours,273,224,469
913,8,27,441,qiskit transpile,146,159,132
914,8,27,441,Bravyi et al. (qiskit),224,195,385
915,8,27,441,Ewout van den Berg (stim),319,237,550
916,9,27,441,ours,250,239,442
917,9,27,441,qiskit transpile,148,153,140
918,9,27,441,Bravyi et al. (qiskit),201,219,391
919,9,27,441,Ewout van den Berg (stim),328,224,546
920,10,27,441,ours,280,248,464
921,10,27,441,qiskit transpile,139,142,160
922,10,27,441,Bravyi et al. (qiskit),217,217,398
923,10,27,441,Ewout van den Berg (stim),311,264,555
924,11,27,441,ours,259,208,437
925,11,27,441,qiskit transpile,147,161,131
926,11,27,441,Bravyi et al. (qiskit),200,184,358
927,11,27,441,Ewout van den Berg (stim),261,216,505
928,12,27,441,ours,274,211,449
929,12,27,441,qiskit transpile,157,145,139
930,12,27,441,Bravyi et al. (qiskit),197,194,396
931,12,27,441,Ewout van den Berg (stim),315,232,552
932,13,27,441,ours,258,190,483
933,13,27,441,qiskit transpile,133,147,161
934,13,27,441,Bravyi et al. (qiskit),221,217,398
935,13,27,441,Ewout van den Berg (stim),311,259,573
936,14,27,441,ours,269,244,490
937,14,27,441,qiskit transpile,143,141,157
938,14,27,441,Bravyi et al. (qiskit),230,208,414
939,14,27,441,Ewout van den Berg (stim),291,260,558
940,15,27,441,ours,294,240,478
941,15,27,441,qiskit transpile,132,143,166
942,15,27,441,Bravyi et al. (qiskit),217,207,413
943,15,27,441,Ewout van den Berg (stim),311,230,570
944,16,27,441,ours,274,214,479
945,16,27,441,qiskit transpile,156,150,133
946,16,27,441,Bravyi et al. (qiskit),201,211,398
947,16,27,441,Ewout van den Berg (stim),319,238,547
948,17,27,441,ours,298,244,474
949,17,27,441,qiskit transpile,153,148,140
950,17,27,441,Bravyi et al. (qiskit),216,207,383
951,17,27,441,Ewout van den Berg (stim),339,233,537
952,18,27,441,ours,265,238,468
953,18,27,441,qiskit transpile,136,165,140
954,18,27,441,Bravyi et al. (qiskit),204,210,388
955,18,27,441,Ewout van den Berg (stim),291,238,514
956,19,27,441,ours,294,219,493
957,19,27,441,qiskit transpile,142,147,148
958,19,27,441,Bravyi et al. (qiskit),210,203,406
959,19,27,441,Ewout van den Berg (stim),305,242,544
960,0,27,481,ours,289,236,498
961,0,27,481,qiskit transpile,151,169,161
962,0,27,481,Bravyi et al. (qiskit),225,220,407
963,0,27,481,Ewout van den Berg (stim),302,240,560
964,1,27,481,ours,270,209,448
965,1,27,481,qiskit transpile,162,165,154
966,1,27,481,Bravyi et al. (qiskit),203,211,376
967,1,27,481,Ewout van den Berg (stim),283,203,520
968,2,27,481,ours,288,221,488
969,2,27,481,qiskit transpile,162,147,172
970,2,27,481,Bravyi et al. (qiskit),229,220,401
971,2,27,481,Ewout van den Berg (stim),303,229,545
972,3,27,481,ours,321,249,491
973,3,27,481,qiskit transpile,162,155,162
974,3,27,481,Bravyi et al. (qiskit),206,212,392
975,3,27,481,Ewout van den Berg (stim),269,243,542
976,4,27,481,ours,280,234,467
977,4,27,481,qiskit transpile,171,156,150
978,4,27,481,Bravyi et al. (qiskit),228,226,393
979,4,27,481,Ewout van den Berg (stim),312,233,553
980,5,27,481,ours,276,219,475
981,5,27,481,qiskit transpile,181,140,156
982,5,27,481,Bravyi et al. (qiskit),218,211,394
983,5,27,481,Ewout van den Berg (stim),310,213,564
984,6,27,481,ours,271,246,486
985,6,27,481,qiskit transpile,161,166,152
986,6,27,481,Bravyi et al. (qiskit),228,219,418
987,6,27,481,Ewout van den Berg (stim),346,259,559
988,7,27,481,ours,275,216,443
989,7,27,481,qiskit transpile,178,153,146
990,7,27,481,Bravyi et al. (qiskit),208,207,396
991,7,27,481,Ewout van den Berg (stim),321,236,554
992,8,27,481,ours,292,233,470
993,8,27,481,qiskit transpile,177,164,138
994,8,27,481,Bravyi et al. (qiskit),228,210,394
995,8,27,481,Ewout van den Berg (stim),289,249,535
996,9,27,481,ours,270,232,484
997,9,27,481,qiskit transpile,150,162,165
998,9,27,481,Bravyi et al. (qiskit),210,216,379
999,9,27,481,Ewout van den Berg (stim),308,247,582
1000,10,27,481,ours,281,202,471
1001,10,27,481,qiskit transpile,163,170,148
1002,10,27,481,Bravyi et al. (qiskit),217,201,368
1003,10,27,481,Ewout van den Berg (stim),266,220,546
1004,11,27,481,ours,273,229,478
1005,11,27,481,qiskit transpile,187,149,143
1006,11,27,481,Bravyi et al. (qiskit),224,212,392
1007,11,27,481,Ewout van den Berg (stim),304,236,557
1008,12,27,481,ours,268,232,472
1009,12,27,481,qiskit transpile,152,150,179
1010,12,27,481,Bravyi et al. (qiskit),216,239,427
1011,12,27,481,Ewout van den Berg (stim),277,209,543
1012,13,27,481,ours,268,223,477
1013,13,27,481,qiskit transpile,154,173,150
1014,13,27,481,Bravyi et al. (qiskit),230,229,412
1015,13,27,481,Ewout van den Berg (stim),286,213,511
1016,14,27,481,ours,284,225,483
1017,14,27,481,qiskit transpile,154,162,163
1018,14,27,481,Bravyi et al. (qiskit),214,207,411
1019,14,27,481,Ewout van den Berg (stim),322,211,559
1020,15,27,481,ours,280,227,479
1021,15,27,481,qiskit transpile,164,146,161
1022,15,27,481,Bravyi et al. (qiskit),230,242,424
1023,15,27,481,Ewout van den Berg (stim),295,236,541
1024,16,27,481,ours,303,235,477
1025,16,27,481,qiskit transpile,147,169,163
1026,16,27,481,Bravyi et al. (qiskit),225,217,410
1027,16,27,481,Ewout van den Berg (stim),305,248,560
1028,17,27,481,ours,275,207,485
1029,17,27,481,qiskit transpile,155,162,162
1030,17,27,481,Bravyi et al. (qiskit),238,218,409
1031,17,27,481,Ewout van den Berg (stim),305,247,560
1032,18,27,481,ours,276,223,483
1033,18,27,481,qiskit transpile,162,169,150
1034,18,27,481,Bravyi et al. (qiskit),190,202,394
1035,18,27,481,Ewout van den Berg (stim),309,244,548
1036,19,27,481,ours,264,246,488
1037,19,27,481,qiskit transpile,155,172,154
1038,19,27,481,Bravyi et al. (qiskit),223,230,404
1039,19,27,481,Ewout van den Berg (stim),328,248,585
1040,0,27,521,ours,260,242,490
1041,0,27,521,qiskit transpile,153,180,186
1042,0,27,521,Bravyi et al. (qiskit),224,244,429
1043,0,27,521,Ewout van den Berg (stim),298,221,533
1044,1,27,521,ours,283,227,483
1045,1,27,521,qiskit transpile,169,160,190
1046,1,27,521,Bravyi et al. (qiskit),219,212,403
1047,1,27,521,Ewout van den Berg (stim),296,219,538
1048,2,27,521,ours,280,206,485
1049,2,27,521,qiskit transpile,168,168,183
1050,2,27,521,Bravyi et al. (qiskit),216,225,403
1051,2,27,521,Ewout van den Berg (stim),286,240,524
1052,3,27,521,ours,282,255,494
1053,3,27,521,qiskit transpile,177,165,179
1054,3,27,521,Bravyi et al. (qiskit),214,231,418
1055,3,27,521,Ewout van den Berg (stim),330,254,572
1056,4,27,521,ours,293,222,486
1057,4,27,521,qiskit transpile,170,168,179
1058,4,27,521,Bravyi et al. (qiskit),219,213,403
1059,4,27,521,Ewout van den Berg (stim),323,248,585
1060,5,27,521,ours,253,221,461
1061,5,27,521,qiskit transpile,174,187,158
1062,5,27,521,Bravyi et al. (qiskit),210,217,416
1063,5,27,521,Ewout van den Berg (stim),293,229,533
1064,6,27,521,ours,275,226,478
1065,6,27,521,qiskit transpile,183,173,161
1066,6,27,521,Bravyi et al. (qiskit),214,206,401
1067,6,27,521,Ewout van den Berg (stim),276,257,541
1068,7,27,521,ours,279,216,482
1069,7,27,521,qiskit transpile,166,182,171
1070,7,27,521,Bravyi et al. (qiskit),218,184,400
1071,7,27,521,Ewout van den Berg (stim),309,217,565
1072,8,27,521,ours,307,247,472
1073,8,27,521,qiskit transpile,181,158,178
1074,8,27,521,Bravyi et al. (qiskit),209,217,395
1075,8,27,521,Ewout van den Berg (stim),304,238,550
1076,9,27,521,ours,265,214,472
1077,9,27,521,qiskit transpile,177,183,161
1078,9,27,521,Bravyi et al. (qiskit),208,206,398
1079,9,27,521,Ewout van den Berg (stim),292,234,535
1080,10,27,521,ours,271,224,457
1081,10,27,521,qiskit transpile,188,182,151
1082,10,27,521,Bravyi et al. (qiskit),201,228,404
1083,10,27,521,Ewout van den Berg (stim),295,206,538
1084,11,27,521,ours,308,241,466
1085,11,27,521,qiskit transpile,188,179,154
1086,11,27,521,Bravyi et al. (qiskit),224,205,420
1087,11,27,521,Ewout van den Berg (stim),301,257,555
1088,12,27,521,ours,261,227,476
1089,12,27,521,qiskit transpile,190,166,163
1090,12,27,521,Bravyi et al. (qiskit),209,243,400
1091,12,27,521,Ewout van den Berg (stim),298,258,552
1092,13,27,521,ours,263,218,455
1093,13,27,521,qiskit transpile,186,182,153
1094,13,27,521,Bravyi et al. (qiskit),221,216,381
1095,13,27,521,Ewout van den Berg (stim),319,232,557
1096,14,27,521,ours,273,222,472
1097,14,27,521,qiskit transpile,181,165,175
1098,14,27,521,Bravyi et al. (qiskit),212,206,419
1099,14,27,521,Ewout van den Berg (stim),311,254,548
1100,15,27,521,ours,288,222,482
1101,15,27,521,qiskit transpile,191,177,153
1102,15,27,521,Bravyi et al. (qiskit),224,219,412
1103,15,27,521,Ewout van den Berg (stim),300,229,525
1104,16,27,521,ours,263,226,450
1105,16,27,521,qiskit transpile,160,191,168
1106,16,27,521,Bravyi et al. (qiskit),203,213,403
1107,16,27,521,Ewout van den Berg (stim),276,223,553
1108,17,27,521,ours,266,249,468
1109,17,27,521,qiskit transpile,170,175,176
1110,17,27,521,Bravyi et al. (qiskit),223,224,400
1111,17,27,521,Ewout van den Berg (stim),303,240,555
1112,18,27,521,ours,261,213,429
1113,18,27,521,qiskit transpile,181,178,158
1114,18,27,521,Bravyi et al. (qiskit),200,191,385
1115,18,27,521,Ewout van den Berg (stim),273,219,520
1116,19,27,521,ours,295,223,497
1117,19,27,521,qiskit transpile,158,206,157
1118,19,27,521,Bravyi et al. (qiskit),219,227,427
1119,19,27,521,Ewout van den Berg (stim),311,247,527
1120,0,27,561,ours,297,222,478
1121,0,27,561,qiskit transpile,198,200,163
1122,0,27,561,Bravyi et al. (qiskit),208,200,413
1123,0,27,561,Ewout van den Berg (stim),295,237,558
1124,1,27,561,ours,290,243,474
1125,1,27,561,qiskit transpile,181,188,192
1126,1,27,561,Bravyi et al. (qiskit),212,210,428
1127,1,27,561,Ewout van den Berg (stim),281,218,554
1128,2,27,561,ours,261,242,498
1129,2,27,561,qiskit transpile,180,197,184
1130,2,27,561,Bravyi et al. (qiskit),217,217,414
1131,2,27,561,Ewout van den Berg (stim),318,248,556
1132,3,27,561,ours,272,231,491
1133,3,27,561,qiskit transpile,186,202,171
1134,3,27,561,Bravyi et al. (qiskit),206,223,427
1135,3,27,561,Ewout van den Berg (stim),333,254,548
1136,4,27,561,ours,298,248,496
1137,4,27,561,qiskit transpile,194,182,185
1138,4,27,561,Bravyi et al. (qiskit),207,212,418
1139,4,27,561,Ewout van den Berg (stim),292,219,562
1140,5,27,561,ours,277,252,492
1141,5,27,561,qiskit transpile,175,211,173
1142,5,27,561,Bravyi et al. (qiskit),212,214,409
1143,5,27,561,Ewout van den Berg (stim),301,236,543
1144,6,27,561,ours,278,236,496
1145,6,27,561,qiskit transpile,191,187,179
1146,6,27,561,Bravyi et al. (qiskit),208,218,425
1147,6,27,561,Ewout van den Berg (stim),291,226,555
1148,7,27,561,ours,261,211,481
1149,7,27,561,qiskit transpile,189,188,180
1150,7,27,561,Bravyi et al. (qiskit),209,222,389
1151,7,27,561,Ewout van den Berg (stim),314,215,556
1152,8,27,561,ours,278,233,484
1153,8,27,561,qiskit transpile,196,195,168
1154,8,27,561,Bravyi et al. (qiskit),234,228,421
1155,8,27,561,Ewout van den Berg (stim),283,236,553
1156,9,27,561,ours,271,242,490
1157,9,27,561,qiskit transpile,171,181,201
1158,9,27,561,Bravyi et al. (qiskit),217,224,407
1159,9,27,561,Ewout van den Berg (stim),311,231,573
1160,10,27,561,ours,285,255,497
1161,10,27,561,qiskit transpile,190,189,176
1162,10,27,561,Bravyi et al. (qiskit),204,205,389
1163,10,27,561,Ewout van den Berg (stim),314,235,548
1164,11,27,561,ours,284,237,499
1165,11,27,561,qiskit transpile,199,178,184
1166,11,27,561,Bravyi et al. (qiskit),238,219,413
1167,11,27,561,Ewout van den Berg (stim),318,225,563
1168,12,27,561,ours,304,246,492
1169,12,27,561,qiskit transpile,190,196,173
1170,12,27,561,Bravyi et al. (qiskit),228,227,432
1171,12,27,561,Ewout van den Berg (stim),303,250,579
1172,13,27,561,ours,264,229,464
1173,13,27,561,qiskit transpile,185,187,189
1174,13,27,561,Bravyi et al. (qiskit),205,232,415
1175,13,27,561,Ewout van den Berg (stim),291,248,575
1176,14,27,561,ours,267,224,498
1177,14,27,561,qiskit transpile,201,178,180
1178,14,27,561,Bravyi et al. (qiskit),212,190,391
