,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
181,10,5,21,qiskit transpile,6,12,3,0.007687091827392578,9,9
182,10,5,21,Bravyi et al. (qiskit),8,14,4,0.010544061660766602,10,10
183,10,5,21,Ewout van den Berg (stim),8,14,4,0.007404804229736328,10,10
184,10,5,21,Duncan et al (pyzx),5,9,4,0.00947880744934082,10,10
185,10,5,21,Maslov et al,10,21,51,0.019210100173950195,38,38
186,11,5,21,ours,12,17,7,0.010354995727539062,22,22
187,11,5,21,qiskit transpile,1,11,5,0.004323005676269531,7,7
188,11,5,21,Bravyi et al. (qiskit),7,7,6,0.0049591064453125,13,13
189,11,5,21,Ewout van den Berg (stim),5,7,8,0.007426023483276367,13,13
190,11,5,21,Duncan et al (pyzx),5,8,6,0.01034688949584961,10,10
191,11,5,21,Maslov et al,9,17,54,0.020611047744750977,42,42
192,12,5,21,ours,17,16,11,0.010354042053222656,24,24
193,12,5,21,qiskit transpile,8,5,8,0.007752895355224609,11,11
194,12,5,21,Bravyi et al. (qiskit),4,3,9,0.006943941116333008,12,12
195,12,5,21,Ewout van den Berg (stim),16,8,15,0.008385896682739258,27,27
196,12,5,21,Duncan et al (pyzx),15,5,11,0.011705875396728516,16,16
197,12,5,21,Maslov et al,6,36,54,0.03099989891052246,47,47
198,13,5,21,ours,15,18,7,0.011583805084228516,18,18
199,13,5,21,qiskit transpile,5,10,4,0.005035877227783203,6,6
200,13,5,21,Bravyi et al. (qiskit),9,12,6,0.009332895278930664,11,11
201,13,5,21,Ewout van den Berg (stim),14,14,7,0.007971048355102539,18,18
202,13,5,21,Duncan et al (pyzx),11,9,11,0.015781879425048828,19,19
203,13,5,21,Maslov et al,7,45,57,0.03355002403259277,57,57
204,14,5,21,ours,17,21,9,0.011491060256958008,22,22
205,14,5,21,qiskit transpile,6,6,9,0.005009889602661133,11,11
206,14,5,21,Bravyi et al. (qiskit),12,23,19,0.008467912673950195,30,30
207,14,5,21,Ewout van den Berg (stim),17,20,19,0.00726008415222168,30,30
208,14,5,21,Duncan et al (pyzx),17,12,16,0.010928869247436523,22,22
209,14,5,21,Maslov et al,10,60,61,0.02295207977294922,61,61
210,15,5,21,ours,6,11,5,0.007118701934814453,13,13
211,15,5,21,qiskit transpile,7,5,5,0.003841876983642578,6,6
212,15,5,21,Bravyi et al. (qiskit),4,12,5,0.005241870880126953,11,11
213,15,5,21,Ewout van den Berg (stim),8,12,7,0.00557398796081543,15,15
214,15,5,21,Duncan et al (pyzx),11,8,7,0.008878707885742188,12,12
215,15,5,21,Maslov et al,10,26,59,0.01630997657775879,46,46
216,16,5,21,ours,16,16,11,0.007868051528930664,25,25
