,n_rep,num_qubits,n_gadgets,method,h,s,cx
527,11,127,2401,Ewout van den Berg (stim),233287,4257,114974
528,12,127,2401,ours,6084,4210,18723
529,12,127,2401,qiskit transpile,31349,822,15589
530,12,127,2401,Bravyi et al. (qiskit),225521,3602,113551
531,12,127,2401,Ewout van den Berg (stim),228810,4209,112707
532,13,127,2401,ours,6058,4378,18673
533,13,127,2401,qiskit transpile,30858,810,15179
534,13,127,2401,Bravyi et al. (qiskit),226542,3569,114187
535,13,127,2401,Ewout van den Berg (stim),231900,4150,113349
536,14,127,2401,ours,5940,4330,18719
537,14,127,2401,qiskit transpile,32084,824,15984
538,14,127,2401,Bravyi et al. (qiskit),222216,3642,112418
539,14,127,2401,Ewout van den Berg (stim),236196,4251,113891
540,15,127,2401,ours,5994,4255,18565
541,15,127,2401,qiskit transpile,30700,783,15184
542,15,127,2401,Bravyi et al. (qiskit),231933,3707,116465
543,15,127,2401,Ewout van den Berg (stim),234086,4265,114276
544,16,127,2401,ours,6024,4230,18325
545,16,127,2401,qiskit transpile,30299,825,15032
546,16,127,2401,Bravyi et al. (qiskit),226827,3727,114061
547,16,127,2401,Ewout van den Berg (stim),229934,4045,113241
548,17,127,2401,ours,5979,4186,18476
549,17,127,2401,qiskit transpile,33452,792,16552
550,17,127,2401,Bravyi et al. (qiskit),231613,3674,115946
551,17,127,2401,Ewout van den Berg (stim),235340,4279,114577
552,18,127,2401,ours,6005,4273,18457
553,18,127,2401,qiskit transpile,30601,803,15047
554,18,127,2401,Bravyi et al. (qiskit),227994,3562,114785
555,18,127,2401,Ewout van den Berg (stim),226288,4084,113259
556,19,127,2401,ours,5982,4167,18697
557,19,127,2401,qiskit transpile,30981,807,15407
558,19,127,2401,Bravyi et al. (qiskit),232697,3579,116098
559,19,127,2401,Ewout van den Berg (stim),235440,4194,113931
560,0,127,2801,ours,6061,4208,18735
561,0,127,2801,qiskit transpile,35517,971,17695
562,0,127,2801,Bravyi et al. (qiskit),229998,3712,115847
563,0,127,2801,Ewout van den Berg (stim),233952,4310,114307
564,1,127,2801,ours,6071,4306,18774
565,1,127,2801,qiskit transpile,36348,957,18203
566,1,127,2801,Bravyi et al. (qiskit),234538,3681,117631
567,1,127,2801,Ewout van den Berg (stim),237592,4199,115596
568,2,127,2801,ours,6022,4258,18716
569,2,127,2801,qiskit transpile,36915,928,18468
570,2,127,2801,Bravyi et al. (qiskit),229030,3719,114692
571,2,127,2801,Ewout van den Berg (stim),228925,4234,113811
572,3,127,2801,ours,6091,4220,19065
573,3,127,2801,qiskit transpile,38535,898,19157
574,3,127,2801,Bravyi et al. (qiskit),233242,3724,117520
575,3,127,2801,Ewout van den Berg (stim),239644,4293,115631
576,4,127,2801,ours,6130,4272,18853
577,4,127,2801,qiskit transpile,36238,960,17913
578,4,127,2801,Bravyi et al. (qiskit),237216,3785,119241
579,4,127,2801,Ewout van den Berg (stim),234650,4285,115446
580,5,127,2801,ours,6075,4258,18974
581,5,127,2801,qiskit transpile,37506,933,18670
582,5,127,2801,Bravyi et al. (qiskit),233456,3797,117701
583,5,127,2801,Ewout van den Berg (stim),233715,4328,115656
584,6,127,2801,ours,5888,4211,18549
585,6,127,2801,qiskit transpile,35876,934,17769
586,6,127,2801,Bravyi et al. (qiskit),225538,3577,113378
587,6,127,2801,Ewout van den Berg (stim),233603,4139,113298
588,7,127,2801,ours,6159,4303,18824
589,7,127,2801,qiskit transpile,38461,923,19174
590,7,127,2801,Bravyi et al. (qiskit),235789,3775,118223
591,7,127,2801,Ewout van den Berg (stim),229117,4288,114544
592,8,127,2801,ours,6007,4275,18579
593,8,127,2801,qiskit transpile,36820,933,18180
594,8,127,2801,Bravyi et al. (qiskit),230221,3670,116015
595,8,127,2801,Ewout van den Berg (stim),240335,4136,114912
596,9,127,2801,ours,6123,4363,18713
597,9,127,2801,qiskit transpile,36503,931,18045
598,9,127,2801,Bravyi et al. (qiskit),233414,3794,117136
599,9,127,2801,Ewout van den Berg (stim),234329,4280,114986
600,10,127,2801,ours,6037,4244,18628
601,10,127,2801,qiskit transpile,35914,965,17905
602,10,127,2801,Bravyi et al. (qiskit),228243,3650,114471
603,10,127,2801,Ewout van den Berg (stim),234131,4244,115507
604,11,127,2801,ours,6041,4268,18646
605,11,127,2801,qiskit transpile,38813,902,19362
606,11,127,2801,Bravyi et al. (qiskit),231248,3766,116893
607,11,127,2801,Ewout van den Berg (stim),238038,4305,114426
608,12,127,2801,ours,6080,4166,18688
609,12,127,2801,qiskit transpile,35024,967,17335
610,12,127,2801,Bravyi et al. (qiskit),233746,3745,116337
611,12,127,2801,Ewout van den Berg (stim),231294,4269,115798
612,13,127,2801,ours,6122,4321,18690
613,13,127,2801,qiskit transpile,36560,939,18237
614,13,127,2801,Bravyi et al. (qiskit),228390,3693,115557
615,13,127,2801,Ewout van den Berg (stim),238553,4335,115569
616,14,127,2801,ours,6054,4273,18552
617,14,127,2801,qiskit transpile,37394,912,18527
618,14,127,2801,Bravyi et al. (qiskit),229698,3599,114972
619,14,127,2801,Ewout van den Berg (stim),232967,4271,115026
620,15,127,2801,ours,6055,4249,18751
621,15,127,2801,qiskit transpile,35994,922,17793
622,15,127,2801,Bravyi et al. (qiskit),234043,3690,117038
623,15,127,2801,Ewout van den Berg (stim),235778,4269,115298
624,16,127,2801,ours,6043,4226,18653
625,16,127,2801,qiskit transpile,37146,939,18539
626,16,127,2801,Bravyi et al. (qiskit),232931,3801,116660
627,16,127,2801,Ewout van den Berg (stim),234826,4250,116179
628,17,127,2801,ours,6082,4224,18714
629,17,127,2801,qiskit transpile,37597,971,18866
630,17,127,2801,Bravyi et al. (qiskit),231227,3724,116570
631,17,127,2801,Ewout van den Berg (stim),228182,4266,113708
632,18,127,2801,ours,6059,4369,18726
633,18,127,2801,qiskit transpile,37891,937,18811
634,18,127,2801,Bravyi et al. (qiskit),231718,3847,116680
635,18,127,2801,Ewout van den Berg (stim),230516,4320,115542
636,19,127,2801,ours,6035,4371,18592
637,19,127,2801,qiskit transpile,38069,942,19068
638,19,127,2801,Bravyi et al. (qiskit),235112,3792,118655
639,19,127,2801,Ewout van den Berg (stim),226169,4322,112958
640,0,127,3201,ours,6033,4281,18998
641,0,127,3201,qiskit transpile,44635,974,22172
642,0,127,3201,Bravyi et al. (qiskit),235842,3813,118674
643,0,127,3201,Ewout van den Berg (stim),240526,4299,115681
644,1,127,3201,ours,6105,4385,18743
645,1,127,3201,qiskit transpile,44640,1033,22264
646,1,127,3201,Bravyi et al. (qiskit),243096,3827,120613
647,1,127,3201,Ewout van den Berg (stim),239413,4284,115082
648,2,127,3201,ours,6040,4377,18888
649,2,127,3201,qiskit transpile,44504,1063,22130
650,2,127,3201,Bravyi et al. (qiskit),231816,3750,116897
651,2,127,3201,Ewout van den Berg (stim),243763,4319,117130
652,3,127,3201,ours,6133,4383,19073
653,3,127,3201,qiskit transpile,40996,1083,20355
654,3,127,3201,Bravyi et al. (qiskit),238197,3705,119157
655,3,127,3201,Ewout van den Berg (stim),234963,4371,116412
656,4,127,3201,ours,6212,4401,18686
657,4,127,3201,qiskit transpile,43200,1069,21491
658,4,127,3201,Bravyi et al. (qiskit),234660,3849,117534
659,4,127,3201,Ewout van den Berg (stim),229614,4262,112372
660,5,127,3201,ours,6229,4310,18747
661,5,127,3201,qiskit transpile,40660,1101,20177
662,5,127,3201,Bravyi et al. (qiskit),235757,3727,118129
663,5,127,3201,Ewout van den Berg (stim),233011,4305,114413
664,6,127,3201,ours,5942,4339,18612
665,6,127,3201,qiskit transpile,41535,1068,20688
666,6,127,3201,Bravyi et al. (qiskit),232387,3841,117457
667,6,127,3201,Ewout van den Berg (stim),232235,4295,115090
668,7,127,3201,ours,6123,4260,18778
669,7,127,3201,qiskit transpile,42708,1072,21452
670,7,127,3201,Bravyi et al. (qiskit),237572,3798,119489
671,7,127,3201,Ewout van den Berg (stim),235985,4320,116145
672,8,127,3201,ours,6114,4313,18985
673,8,127,3201,qiskit transpile,44253,1068,22071
674,8,127,3201,Bravyi et al. (qiskit),234907,3802,118538
675,8,127,3201,Ewout van den Berg (stim),236029,4339,115687
676,9,127,3201,ours,6215,4349,18694
677,9,127,3201,qiskit transpile,42235,1069,20956
678,9,127,3201,Bravyi et al. (qiskit),229814,3807,115559
679,9,127,3201,Ewout van den Berg (stim),232224,4226,115158
680,10,127,3201,ours,6102,4332,18820
681,10,127,3201,qiskit transpile,41928,1122,20929
682,10,127,3201,Bravyi et al. (qiskit),234696,3756,118019
683,10,127,3201,Ewout van den Berg (stim),240305,4307,116312
684,11,127,3201,ours,6112,4420,18689
685,11,127,3201,qiskit transpile,41161,1113,20678
686,11,127,3201,Bravyi et al. (qiskit),232743,3708,117423
687,11,127,3201,Ewout van den Berg (stim),235380,4228,116263
688,12,127,3201,ours,6108,4284,18863
689,12,127,3201,qiskit transpile,43587,1098,21635
690,12,127,3201,Bravyi et al. (qiskit),235685,3854,117780
691,12,127,3201,Ewout van den Berg (stim),242927,4348,116046
692,13,127,3201,ours,6012,4257,18738
693,13,127,3201,qiskit transpile,42380,1082,21189
694,13,127,3201,Bravyi et al. (qiskit),231913,3761,117190
695,13,127,3201,Ewout van den Berg (stim),234440,4224,115424
696,14,127,3201,ours,6057,4452,18756
697,14,127,3201,qiskit transpile,42862,1044,21326
698,14,127,3201,Bravyi et al. (qiskit),234292,3713,118490
699,14,127,3201,Ewout van den Berg (stim),229353,4385,115374
700,15,127,3201,ours,6087,4323,18948
701,15,127,3201,qiskit transpile,42279,1071,21015
702,15,127,3201,Bravyi et al. (qiskit),241063,3797,121162
703,15,127,3201,Ewout van den Berg (stim),234296,4358,115817
704,16,127,3201,ours,6132,4367,18795
705,16,127,3201,qiskit transpile,44074,1061,21941
706,16,127,3201,Bravyi et al. (qiskit),237036,3876,119001
707,16,127,3201,Ewout van den Berg (stim),227013,4306,111977
708,17,127,3201,ours,6156,4386,18860
709,17,127,3201,qiskit transpile,44129,1044,21958
710,17,127,3201,Bravyi et al. (qiskit),236316,3900,118612
711,17,127,3201,Ewout van den Berg (stim),234098,4329,114754
712,18,127,3201,ours,6122,4281,18926
713,18,127,3201,qiskit transpile,42273,1072,21066
714,18,127,3201,Bravyi et al. (qiskit),234160,3890,117127
715,18,127,3201,Ewout van den Berg (stim),231542,4299,114991
716,19,127,3201,ours,6063,4340,18728
717,19,127,3201,qiskit transpile,44032,1051,21915
718,19,127,3201,Bravyi et al. (qiskit),236753,3841,119341
719,19,127,3201,Ewout van den Berg (stim),238525,4210,114365
720,0,127,3601,ours,6039,4271,18796
721,0,127,3601,qiskit transpile,47690,1237,23704
722,0,127,3601,Bravyi et al. (qiskit),237469,3777,118768
723,0,127,3601,Ewout van den Berg (stim),239924,4363,115704
724,1,127,3601,ours,6161,4376,18982
725,1,127,3601,qiskit transpile,50504,1190,25004
726,1,127,3601,Bravyi et al. (qiskit),238197,3799,120067
727,1,127,3601,Ewout van den Berg (stim),229338,4354,115229
728,2,127,3601,ours,6183,4241,18703
729,2,127,3601,qiskit transpile,49029,1192,24379
730,2,127,3601,Bravyi et al. (qiskit),235986,3795,118489
731,2,127,3601,Ewout van den Berg (stim),241299,4436,115434
732,3,127,3601,ours,6190,4312,18899
733,3,127,3601,qiskit transpile,47995,1197,23711
734,3,127,3601,Bravyi et al. (qiskit),238622,3873,120606
735,3,127,3601,Ewout van den Berg (stim),234071,4373,115550
736,4,127,3601,ours,6207,4420,18976
737,4,127,3601,qiskit transpile,47941,1143,23809
738,4,127,3601,Bravyi et al. (qiskit),236721,3786,119407
739,4,127,3601,Ewout van den Berg (stim),236173,4324,116484
740,5,127,3601,ours,6182,4333,18763
741,5,127,3601,qiskit transpile,50049,1203,24777
742,5,127,3601,Bravyi et al. (qiskit),232418,3861,117214
743,5,127,3601,Ewout van den Berg (stim),231723,4193,115341
744,6,127,3601,ours,6156,4401,18912
745,6,127,3601,qiskit transpile,48420,1222,23991
746,6,127,3601,Bravyi et al. (qiskit),238260,3770,119428
747,6,127,3601,Ewout van den Berg (stim),237932,4328,114804
748,7,127,3601,ours,6027,4290,18916
749,7,127,3601,qiskit transpile,49500,1200,24606
750,7,127,3601,Bravyi et al. (qiskit),237200,3889,118539
751,7,127,3601,Ewout van den Berg (stim),233670,4201,115459
752,8,127,3601,ours,6119,4325,18867
753,8,127,3601,qiskit transpile,50521,1140,25292
754,8,127,3601,Bravyi et al. (qiskit),236875,3968,119033
755,8,127,3601,Ewout van den Berg (stim),236739,4334,115202
756,9,127,3601,ours,6085,4321,18797
757,9,127,3601,qiskit transpile,49473,1170,24788
758,9,127,3601,Bravyi et al. (qiskit),241695,3690,120512
759,9,127,3601,Ewout van den Berg (stim),234333,4261,116042
760,10,127,3601,ours,6039,4290,18838
761,10,127,3601,qiskit transpile,49236,1185,24514
762,10,127,3601,Bravyi et al. (qiskit),238895,3864,118923
763,10,127,3601,Ewout van den Berg (stim),232262,4297,116527
764,11,127,3601,ours,6187,4381,18800
765,11,127,3601,qiskit transpile,48200,1263,24008
766,11,127,3601,Bravyi et al. (qiskit),234933,3797,117610
767,11,127,3601,Ewout van den Berg (stim),240912,4293,116675
768,12,127,3601,ours,6096,4425,18969
769,12,127,3601,qiskit transpile,49724,1189,24538
770,12,127,3601,Bravyi et al. (qiskit),233182,3855,117829
771,12,127,3601,Ewout van den Berg (stim),242367,4194,116497
772,13,127,3601,ours,6218,4470,18648
773,13,127,3601,qiskit transpile,48753,1211,24079
774,13,127,3601,Bravyi et al. (qiskit),240005,3925,120481
775,13,127,3601,Ewout van den Berg (stim),233498,4345,115201
776,14,127,3601,ours,6162,4321,18705
777,14,127,3601,qiskit transpile,48272,1186,23954
778,14,127,3601,Bravyi et al. (qiskit),234416,3764,118689
779,14,127,3601,Ewout van den Berg (stim),236958,4308,114837
780,15,127,3601,ours,6074,4399,18785
781,15,127,3601,qiskit transpile,49795,1154,24596
782,15,127,3601,Bravyi et al. (qiskit),234093,3818,118226
783,15,127,3601,Ewout van den Berg (stim),237122,4225,116833
784,16,127,3601,ours,6113,4281,18826
785,16,127,3601,qiskit transpile,46599,1219,23121
786,16,127,3601,Bravyi et al. (qiskit),238913,3949,119888
787,16,127,3601,Ewout van den Berg (stim),229106,4340,115305
788,17,127,3601,ours,6189,4346,18949
789,17,127,3601,qiskit transpile,49784,1228,24690
790,17,127,3601,Bravyi et al. (qiskit),238722,3874,120248
791,17,127,3601,Ewout van den Berg (stim),236845,4377,116357
792,18,127,3601,ours,6098,4315,18807
793,18,127,3601,qiskit transpile,49703,1236,24831
794,18,127,3601,Bravyi et al. (qiskit),236105,3921,118964
795,18,127,3601,Ewout van den Berg (stim),235806,4353,116244
796,19,127,3601,ours,5985,4383,18905
797,19,127,3601,qiskit transpile,49316,1225,24449
798,19,127,3601,Bravyi et al. (qiskit),233926,3776,117707
799,19,127,3601,Ewout van den Berg (stim),233764,4342,115826
800,0,127,4001,ours,6119,4336,18802
801,0,127,4001,qiskit transpile,52355,1350,25921
802,0,127,4001,Bravyi et al. (qiskit),241862,3880,121155
803,0,127,4001,Ewout van den Berg (stim),234470,4397,114470
804,1,127,4001,ours,6149,4378,18914
805,1,127,4001,qiskit transpile,55138,1335,27464
806,1,127,4001,Bravyi et al. (qiskit),237650,3806,119788
807,1,127,4001,Ewout van den Berg (stim),233837,4333,115152
808,2,127,4001,ours,6064,4272,18959
809,2,127,4001,qiskit transpile,58317,1280,29095
810,2,127,4001,Bravyi et al. (qiskit),237033,3698,118685
811,2,127,4001,Ewout van den Berg (stim),233570,4162,115958
812,3,127,4001,ours,6159,4388,18896
813,3,127,4001,qiskit transpile,55639,1366,27511
814,3,127,4001,Bravyi et al. (qiskit),236596,3901,119100
815,3,127,4001,Ewout van den Berg (stim),243136,4303,116162
816,4,127,4001,ours,6120,4310,18835
817,4,127,4001,qiskit transpile,56828,1327,28159
818,4,127,4001,Bravyi et al. (qiskit),235582,3888,118075
819,4,127,4001,Ewout van den Berg (stim),231852,4310,114906
820,5,127,4001,ours,6054,4336,19031
821,5,127,4001,qiskit transpile,54604,1308,27197
822,5,127,4001,Bravyi et al. (qiskit),238058,3937,118948
823,5,127,4001,Ewout van den Berg (stim),234648,4219,114610
824,6,127,4001,ours,6267,4322,18582
825,6,127,4001,qiskit transpile,55864,1319,27822
826,6,127,4001,Bravyi et al. (qiskit),236150,3843,118687
827,6,127,4001,Ewout van den Berg (stim),233436,4299,115079
828,7,127,4001,ours,6114,4321,18957
829,7,127,4001,qiskit transpile,56024,1316,27819
830,7,127,4001,Bravyi et al. (qiskit),240764,3892,120989
831,7,127,4001,Ewout van den Berg (stim),231504,4281,114328
832,8,127,4001,ours,6203,4290,19044
833,8,127,4001,qiskit transpile,55156,1353,27467
834,8,127,4001,Bravyi et al. (qiskit),238039,3865,119059
835,8,127,4001,Ewout van den Berg (stim),240188,4407,116297
836,9,127,4001,ours,6155,4373,18927
837,9,127,4001,qiskit transpile,55028,1319,27401
838,9,127,4001,Bravyi et al. (qiskit),237701,3902,119353
839,9,127,4001,Ewout van den Berg (stim),241293,4263,115878
840,10,127,4001,ours,6065,4263,18838
841,10,127,4001,qiskit transpile,55203,1263,27357
842,10,127,4001,Bravyi et al. (qiskit),237508,3824,119124
843,10,127,4001,Ewout van den Berg (stim),239318,4275,115617
844,11,127,4001,ours,6163,4370,19028
845,11,127,4001,qiskit transpile,56632,1336,28208
846,11,127,4001,Bravyi et al. (qiskit),238825,3838,119715
847,11,127,4001,Ewout van den Berg (stim),233732,4283,115744
848,12,127,4001,ours,6121,4282,18834
849,12,127,4001,qiskit transpile,56208,1334,27975
850,12,127,4001,Bravyi et al. (qiskit),240632,3768,120399
851,12,127,4001,Ewout van den Berg (stim),234893,4406,115641
852,13,127,4001,ours,6156,4412,18859
853,13,127,4001,qiskit transpile,52658,1362,26150
854,13,127,4001,Bravyi et al. (qiskit),240117,3751,120073
855,13,127,4001,Ewout van den Berg (stim),231997,4365,115265
856,14,127,4001,ours,6145,4342,18693
857,14,127,4001,qiskit transpile,53555,1328,26698
858,14,127,4001,Bravyi et al. (qiskit),236891,3829,119116
859,14,127,4001,Ewout van den Berg (stim),235064,4295,114784
860,15,127,4001,ours,6167,4360,18924
861,15,127,4001,qiskit transpile,57460,1329,28523
862,15,127,4001,Bravyi et al. (qiskit),240473,3916,120451
863,15,127,4001,Ewout van den Berg (stim),233920,4288,114742
864,16,127,4001,ours,6122,4281,18936
865,16,127,4001,qiskit transpile,56346,1295,28121
866,16,127,4001,Bravyi et al. (qiskit),234378,3826,117907
867,16,127,4001,Ewout van den Berg (stim),239063,4300,115960
868,17,127,4001,ours,6175,4356,18752
869,17,127,4001,qiskit transpile,56583,1296,28311
870,17,127,4001,Bravyi et al. (qiskit),236231,3830,118190
871,17,127,4001,Ewout van den Berg (stim),239837,4449,116160
872,18,127,4001,ours,6066,4318,18873
873,18,127,4001,qiskit transpile,55320,1352,27688
874,18,127,4001,Bravyi et al. (qiskit),238792,3875,120058
875,18,127,4001,Ewout van den Berg (stim),234784,4339,115614
876,19,127,4001,ours,6118,4311,18796
877,19,127,4001,qiskit transpile,53315,1358,26386
878,19,127,4001,Bravyi et al. (qiskit),233804,3883,118056
879,19,127,4001,Ewout van den Berg (stim),234180,4319,114538
880,0,127,4401,ours,6149,4354,18945
881,0,127,4401,qiskit transpile,56619,1557,28303
882,0,127,4401,Bravyi et al. (qiskit),242647,3880,121537
883,0,127,4401,Ewout van den Berg (stim),239459,4227,115075
884,1,127,4401,ours,6274,4427,18876
885,1,127,4401,qiskit transpile,59346,1481,29671
886,1,127,4401,Bravyi et al. (qiskit),238259,3860,119800
887,1,127,4401,Ewout van den Berg (stim),239131,4276,115615
888,2,127,4401,ours,6125,4335,18979
889,2,127,4401,qiskit transpile,58877,1454,29120
890,2,127,4401,Bravyi et al. (qiskit),235581,3739,118028
891,2,127,4401,Ewout van den Berg (stim),236646,4295,115740
892,3,127,4401,ours,6090,4221,18668
893,3,127,4401,qiskit transpile,58139,1500,28811
894,3,127,4401,Bravyi et al. (qiskit),241341,3872,120234
895,3,127,4401,Ewout van den Berg (stim),234163,4313,115994
896,4,127,4401,ours,6137,4367,18781
897,4,127,4401,qiskit transpile,61564,1466,30578
898,4,127,4401,Bravyi et al. (qiskit),237771,3786,119915
899,4,127,4401,Ewout van den Berg (stim),233509,4376,115007
900,5,127,4401,ours,6152,4338,18629
901,5,127,4401,qiskit transpile,59700,1445,29715
902,5,127,4401,Bravyi et al. (qiskit),235375,3807,118429
903,5,127,4401,Ewout van den Berg (stim),237062,4240,115887
904,6,127,4401,ours,6057,4363,18915
905,6,127,4401,qiskit transpile,60938,1475,30344
906,6,127,4401,Bravyi et al. (qiskit),238853,3893,120337
907,6,127,4401,Ewout van den Berg (stim),238460,4291,116158
908,7,127,4401,ours,6055,4374,18814
909,7,127,4401,qiskit transpile,58355,1473,29069
910,7,127,4401,Bravyi et al. (qiskit),236089,3882,118614
911,7,127,4401,Ewout van den Berg (stim),238361,4265,116087
912,8,127,4401,ours,6191,4356,19071
913,8,127,4401,qiskit transpile,63620,1410,31760
914,8,127,4401,Bravyi et al. (qiskit),235594,3818,119040
915,8,127,4401,Ewout van den Berg (stim),236082,4490,116281
916,9,127,4401,ours,6127,4313,18977
917,9,127,4401,qiskit transpile,62153,1473,30929
918,9,127,4401,Bravyi et al. (qiskit),235891,3784,119188
919,9,127,4401,Ewout van den Berg (stim),229404,4344,114016
920,10,127,4401,ours,6188,4409,18829
921,10,127,4401,qiskit transpile,62326,1398,30997
922,10,127,4401,Bravyi et al. (qiskit),236455,3866,119182
923,10,127,4401,Ewout van den Berg (stim),233058,4237,115469
924,11,127,4401,ours,6173,4315,18786
925,11,127,4401,qiskit transpile,60310,1456,29992
926,11,127,4401,Bravyi et al. (qiskit),235589,3962,118613
927,11,127,4401,Ewout van den Berg (stim),233889,4278,115007
928,12,127,4401,ours,6107,4320,18754
929,12,127,4401,qiskit transpile,60219,1454,29926
930,12,127,4401,Bravyi et al. (qiskit),235995,3858,117988
931,12,127,4401,Ewout van den Berg (stim),235180,4306,115520
932,13,127,4401,ours,6040,4269,18860
933,13,127,4401,qiskit transpile,60422,1460,30197
934,13,127,4401,Bravyi et al. (qiskit),231392,3870,117121
935,13,127,4401,Ewout van den Berg (stim),232018,4360,115117
936,14,127,4401,ours,6261,4398,18801
937,14,127,4401,qiskit transpile,60172,1470,29860
938,14,127,4401,Bravyi et al. (qiskit),238617,3883,119247
939,14,127,4401,Ewout van den Berg (stim),233743,4329,114141
940,15,127,4401,ours,6205,4411,18779
941,15,127,4401,qiskit transpile,58773,1530,29291
942,15,127,4401,Bravyi et al. (qiskit),240199,3877,120317
943,15,127,4401,Ewout van den Berg (stim),232883,4404,115216
944,16,127,4401,ours,6038,4301,18801
945,16,127,4401,qiskit transpile,59337,1515,29562
946,16,127,4401,Bravyi et al. (qiskit),235836,3768,119042
947,16,127,4401,Ewout van den Berg (stim),233279,4336,115444
948,17,127,4401,ours,6088,4349,18916
949,17,127,4401,qiskit transpile,60673,1468,30314
950,17,127,4401,Bravyi et al. (qiskit),235853,3900,118415
951,17,127,4401,Ewout van den Berg (stim),234445,4281,115076
952,18,127,4401,ours,6122,4233,18664
953,18,127,4401,qiskit transpile,60484,1467,30179
954,18,127,4401,Bravyi et al. (qiskit),235945,3937,118482
955,18,127,4401,Ewout van den Berg (stim),230463,4296,114611
956,19,127,4401,ours,6115,4320,18882
957,19,127,4401,qiskit transpile,61102,1494,30484
958,19,127,4401,Bravyi et al. (qiskit),237913,3925,119323
959,19,127,4401,Ewout van den Berg (stim),228181,4264,114193
960,0,127,4801,ours,6154,4365,18765
961,0,127,4801,qiskit transpile,67618,1604,33695
962,0,127,4801,Bravyi et al. (qiskit),237703,3881,119957
963,0,127,4801,Ewout van den Berg (stim),236221,4241,115679
964,1,127,4801,ours,6097,4384,18789
965,1,127,4801,qiskit transpile,67935,1634,33882
966,1,127,4801,Bravyi et al. (qiskit),236201,3912,118621
967,1,127,4801,Ewout van den Berg (stim),234636,4429,114724
968,2,127,4801,ours,6085,4337,18919
969,2,127,4801,qiskit transpile,65082,1626,32456
970,2,127,4801,Bravyi et al. (qiskit),241168,3858,120416
971,2,127,4801,Ewout van den Berg (stim),239942,4268,116710
972,3,127,4801,ours,6128,4281,18952
973,3,127,4801,qiskit transpile,67999,1563,34004
974,3,127,4801,Bravyi et al. (qiskit),236729,3887,118688
975,3,127,4801,Ewout van den Berg (stim),240621,4321,116312
976,4,127,4801,ours,6179,4356,18943
977,4,127,4801,qiskit transpile,65360,1618,32576
978,4,127,4801,Bravyi et al. (qiskit),234887,3869,118299
979,4,127,4801,Ewout van den Berg (stim),238820,4323,114565
980,5,127,4801,ours,6185,4341,18788
981,5,127,4801,qiskit transpile,68984,1573,34426
982,5,127,4801,Bravyi et al. (qiskit),232722,3869,117380
983,5,127,4801,Ewout van den Berg (stim),239240,4253,116606
984,6,127,4801,ours,6213,4355,18766
985,6,127,4801,qiskit transpile,67151,1583,33318
986,6,127,4801,Bravyi et al. (qiskit),237257,3794,119100
987,6,127,4801,Ewout van den Berg (stim),240050,4426,115177
988,7,127,4801,ours,6083,4316,18514
989,7,127,4801,qiskit transpile,67547,1634,33591
990,7,127,4801,Bravyi et al. (qiskit),236800,3866,118942
991,7,127,4801,Ewout van den Berg (stim),230339,4348,114481
992,8,127,4801,ours,6045,4346,18982
993,8,127,4801,qiskit transpile,68549,1558,34172
994,8,127,4801,Bravyi et al. (qiskit),238071,3769,119313
995,8,127,4801,Ewout van den Berg (stim),228711,4299,114455
996,9,127,4801,ours,6100,4217,19084
997,9,127,4801,qiskit transpile,64258,1673,32150
998,9,127,4801,Bravyi et al. (qiskit),238268,3800,120131
999,9,127,4801,Ewout van den Berg (stim),238594,4225,116443
1000,10,127,4801,ours,6157,4367,18943
1001,10,127,4801,qiskit transpile,65866,1628,32768
1002,10,127,4801,Bravyi et al. (qiskit),239284,3823,119812
1003,10,127,4801,Ewout van den Berg (stim),239662,4312,116333
1004,11,127,4801,ours,6016,4232,18695
1005,11,127,4801,qiskit transpile,67993,1561,33887
1006,11,127,4801,Bravyi et al. (qiskit),239571,3804,119793
1007,11,127,4801,Ewout van den Berg (stim),232642,4321,116381
1008,12,127,4801,ours,6058,4276,18853
1009,12,127,4801,qiskit transpile,68845,1487,34212
1010,12,127,4801,Bravyi et al. (qiskit),243616,3813,121794
1011,12,127,4801,Ewout van den Berg (stim),238211,4347,116055
1012,13,127,4801,ours,6113,4290,18994
1013,13,127,4801,qiskit transpile,66837,1569,33271
1014,13,127,4801,Bravyi et al. (qiskit),234357,3898,117687
1015,13,127,4801,Ewout van den Berg (stim),238017,4425,116898
1016,14,127,4801,ours,6152,4268,18643
1017,14,127,4801,qiskit transpile,65483,1591,32568
1018,14,127,4801,Bravyi et al. (qiskit),237082,3784,119069
1019,14,127,4801,Ewout van den Berg (stim),233576,4282,115038
1020,15,127,4801,ours,6257,4396,18791
1021,15,127,4801,qiskit transpile,68642,1614,34517
1022,15,127,4801,Bravyi et al. (qiskit),237312,3879,119022
1023,15,127,4801,Ewout van den Berg (stim),238123,4371,116724
1024,16,127,4801,ours,6060,4297,18939
1025,16,127,4801,qiskit transpile,64654,1577,32110
1026,16,127,4801,Bravyi et al. (qiskit),235845,3887,118845
1027,16,127,4801,Ewout van den Berg (stim),244064,4265,116337
1028,17,127,4801,ours,6079,4340,19181
1029,17,127,4801,qiskit transpile,65234,1656,32475
1030,17,127,4801,Bravyi et al. (qiskit),235284,3871,117870
1031,17,127,4801,Ewout van den Berg (stim),238667,4329,115449
1032,18,127,4801,ours,6086,4379,18950
1033,18,127,4801,qiskit transpile,64693,1655,32215
