,n_rep,num_qubits,n_gadgets,method,h,s,cx
1100,15,65,1301,ours,1621,1163,4844
1101,15,65,1301,qiskit transpile,425,438,5571
1102,15,65,1301,Bravyi et al. (qiskit),1053,993,24138
1103,15,65,1301,Ewout van den Berg (stim),1609,1129,26378
1104,16,65,1301,ours,1614,1151,4880
1105,16,65,1301,qiskit transpile,424,445,5320
1106,16,65,1301,Bravyi et al. (qiskit),1081,1076,23979
1107,16,65,1301,Ewout van den Berg (stim),1675,1176,27485
1108,17,65,1301,ours,1592,1211,4933
1109,17,65,1301,qiskit transpile,446,402,5750
1110,17,65,1301,Bravyi et al. (qiskit),1071,1073,24314
1111,17,65,1301,Ewout van den Berg (stim),1673,1226,26998
1112,18,65,1301,ours,1560,1232,4900
1113,18,65,1301,qiskit transpile,412,448,5521
1114,18,65,1301,Bravyi et al. (qiskit),1062,985,24060
1115,18,65,1301,Ewout van den Berg (stim),1664,1231,27351
1116,19,65,1301,ours,1563,1209,4902
1117,19,65,1301,qiskit transpile,459,428,5150
1118,19,65,1301,Bravyi et al. (qiskit),1047,1047,23112
1119,19,65,1301,Ewout van den Berg (stim),1608,1152,27399
1120,0,65,1401,ours,1586,1178,4985
1121,0,65,1401,qiskit transpile,441,477,6344
1122,0,65,1401,Bravyi et al. (qiskit),1125,1051,24378
1123,0,65,1401,Ewout van den Berg (stim),1701,1215,27275
1124,1,65,1401,ours,1632,1234,4907
1125,1,65,1401,qiskit transpile,480,452,6053
1126,1,65,1401,Bravyi et al. (qiskit),1085,1075,24386
1127,1,65,1401,Ewout van den Berg (stim),1664,1185,26589
1128,2,65,1401,ours,1611,1210,4946
1129,2,65,1401,qiskit transpile,471,474,5786
1130,2,65,1401,Bravyi et al. (qiskit),1085,1101,24864
1131,2,65,1401,Ewout van den Berg (stim),1663,1190,27579
1132,3,65,1401,ours,1628,1238,4878
1133,3,65,1401,qiskit transpile,470,474,5660
1134,3,65,1401,Bravyi et al. (qiskit),1115,1042,24743
1135,3,65,1401,Ewout van den Berg (stim),1659,1189,27494
1136,4,65,1401,ours,1599,1236,4986
1137,4,65,1401,qiskit transpile,484,477,5625
1138,4,65,1401,Bravyi et al. (qiskit),1053,992,23817
1139,4,65,1401,Ewout van den Berg (stim),1644,1253,27192
1140,5,65,1401,ours,1591,1225,4828
1141,5,65,1401,qiskit transpile,491,469,5652
1142,5,65,1401,Bravyi et al. (qiskit),1084,1038,24179
1143,5,65,1401,Ewout van den Berg (stim),1666,1191,26793
1144,6,65,1401,ours,1598,1225,4913
1145,6,65,1401,qiskit transpile,492,464,5650
1146,6,65,1401,Bravyi et al. (qiskit),1068,1042,24392
1147,6,65,1401,Ewout van den Berg (stim),1617,1148,26038
1148,7,65,1401,ours,1574,1176,4877
1149,7,65,1401,qiskit transpile,476,450,5902
1150,7,65,1401,Bravyi et al. (qiskit),1050,1045,24079
1151,7,65,1401,Ewout van den Berg (stim),1637,1185,27292
1152,8,65,1401,ours,1688,1205,4859
1153,8,65,1401,qiskit transpile,434,497,6259
1154,8,65,1401,Bravyi et al. (qiskit),1093,1010,24507
1155,8,65,1401,Ewout van den Berg (stim),1712,1222,27678
1156,9,65,1401,ours,1668,1253,4930
1157,9,65,1401,qiskit transpile,463,449,6333
1158,9,65,1401,Bravyi et al. (qiskit),1082,1045,24111
1159,9,65,1401,Ewout van den Berg (stim),1674,1183,27450
1160,10,65,1401,ours,1691,1308,4895
1161,10,65,1401,qiskit transpile,437,467,6227
1162,10,65,1401,Bravyi et al. (qiskit),1104,1027,24047
1163,10,65,1401,Ewout van den Berg (stim),1664,1212,27593
1164,11,65,1401,ours,1601,1163,4891
1165,11,65,1401,qiskit transpile,463,510,5377
1166,11,65,1401,Bravyi et al. (qiskit),1054,1002,23113
1167,11,65,1401,Ewout van den Berg (stim),1672,1193,27240
1168,12,65,1401,ours,1652,1249,4924
1169,12,65,1401,qiskit transpile,501,448,5883
1170,12,65,1401,Bravyi et al. (qiskit),1121,1106,24737
1171,12,65,1401,Ewout van den Berg (stim),1633,1212,26749
1172,13,65,1401,ours,1631,1286,4919
1173,13,65,1401,qiskit transpile,444,477,6119
1174,13,65,1401,Bravyi et al. (qiskit),1109,1051,24335
1175,13,65,1401,Ewout van den Berg (stim),1665,1221,27360
1176,14,65,1401,ours,1611,1191,4938
1177,14,65,1401,qiskit transpile,474,475,5764
1178,14,65,1401,Bravyi et al. (qiskit),1067,1045,24097
1179,14,65,1401,Ewout van den Berg (stim),1671,1146,27297
1180,15,65,1401,ours,1652,1206,4925
1181,15,65,1401,qiskit transpile,474,453,6179
1182,15,65,1401,Bravyi et al. (qiskit),1098,1082,24086
1183,15,65,1401,Ewout van den Berg (stim),1575,1183,26490
1184,16,65,1401,ours,1584,1133,4748
1185,16,65,1401,qiskit transpile,468,469,5717
1186,16,65,1401,Bravyi et al. (qiskit),1085,1028,23852
1187,16,65,1401,Ewout van den Berg (stim),1635,1190,26988
1188,17,65,1401,ours,1650,1220,4923
1189,17,65,1401,qiskit transpile,443,497,5986
1190,17,65,1401,Bravyi et al. (qiskit),1071,1024,24623
1191,17,65,1401,Ewout van den Berg (stim),1642,1171,27286
1192,18,65,1401,ours,1579,1202,4822
1193,18,65,1401,qiskit transpile,440,504,5797
1194,18,65,1401,Bravyi et al. (qiskit),1070,1020,23925
1195,18,65,1401,Ewout van den Berg (stim),1654,1149,27130
1196,19,65,1401,ours,1665,1224,4912
1197,19,65,1401,qiskit transpile,478,453,6139
1198,19,65,1401,Bravyi et al. (qiskit),1068,1064,24833
1199,19,65,1401,Ewout van den Berg (stim),1637,1212,27405
1200,0,65,1501,ours,1619,1199,4900
1201,0,65,1501,qiskit transpile,508,517,6017
1202,0,65,1501,Bravyi et al. (qiskit),1078,1076,24391
1203,0,65,1501,Ewout van den Berg (stim),1593,1198,27415
1204,1,65,1501,ours,1637,1224,4898
1205,1,65,1501,qiskit transpile,495,512,6339
1206,1,65,1501,Bravyi et al. (qiskit),1086,1102,24208
1207,1,65,1501,Ewout van den Berg (stim),1660,1225,27155
1208,2,65,1501,ours,1605,1194,4875
1209,2,65,1501,qiskit transpile,492,489,6827
1210,2,65,1501,Bravyi et al. (qiskit),1063,1009,24125
1211,2,65,1501,Ewout van den Berg (stim),1638,1190,27260
1212,3,65,1501,ours,1654,1249,4898
1213,3,65,1501,qiskit transpile,511,485,6413
1214,3,65,1501,Bravyi et al. (qiskit),1056,1033,25041
1215,3,65,1501,Ewout van den Berg (stim),1636,1217,27451
1216,4,65,1501,ours,1606,1166,4864
1217,4,65,1501,qiskit transpile,478,522,6512
1218,4,65,1501,Bravyi et al. (qiskit),1084,1029,24553
1219,4,65,1501,Ewout van den Berg (stim),1617,1188,27492
1220,5,65,1501,ours,1620,1220,4960
1221,5,65,1501,qiskit transpile,460,516,6752
1222,5,65,1501,Bravyi et al. (qiskit),1113,1048,24753
1223,5,65,1501,Ewout van den Berg (stim),1631,1245,27336
1224,6,65,1501,ours,1637,1233,4970
1225,6,65,1501,qiskit transpile,487,504,6599
1226,6,65,1501,Bravyi et al. (qiskit),1062,1053,25210
1227,6,65,1501,Ewout van den Berg (stim),1642,1239,27500
1228,7,65,1501,ours,1645,1244,4863
1229,7,65,1501,qiskit transpile,500,480,6627
1230,7,65,1501,Bravyi et al. (qiskit),1053,1091,24980
1231,7,65,1501,Ewout van den Berg (stim),1639,1180,27378
1232,8,65,1501,ours,1634,1181,4877
1233,8,65,1501,qiskit transpile,521,511,5740
1234,8,65,1501,Bravyi et al. (qiskit),1112,1066,24943
1235,8,65,1501,Ewout van den Berg (stim),1616,1185,27241
1236,9,65,1501,ours,1666,1233,4880
1237,9,65,1501,qiskit transpile,539,512,5715
1238,9,65,1501,Bravyi et al. (qiskit),1051,1023,24195
1239,9,65,1501,Ewout van den Berg (stim),1678,1201,27372
1240,10,65,1501,ours,1617,1226,4913
1241,10,65,1501,qiskit transpile,495,513,6119
1242,10,65,1501,Bravyi et al. (qiskit),1107,1066,24543
1243,10,65,1501,Ewout van den Berg (stim),1671,1197,27636
1244,11,65,1501,ours,1691,1239,4896
1245,11,65,1501,qiskit transpile,502,504,6471
1246,11,65,1501,Bravyi et al. (qiskit),1105,1065,25182
1247,11,65,1501,Ewout van den Berg (stim),1702,1152,27414
1248,12,65,1501,ours,1635,1246,4914
1249,12,65,1501,qiskit transpile,499,522,6216
1250,12,65,1501,Bravyi et al. (qiskit),1082,1085,24690
1251,12,65,1501,Ewout van den Berg (stim),1689,1173,27624
1252,13,65,1501,ours,1555,1158,4895
1253,13,65,1501,qiskit transpile,503,500,6231
1254,13,65,1501,Bravyi et al. (qiskit),1097,1018,24769
1255,13,65,1501,Ewout van den Berg (stim),1641,1146,27139
1256,14,65,1501,ours,1618,1259,4886
1257,14,65,1501,qiskit transpile,482,483,6949
1258,14,65,1501,Bravyi et al. (qiskit),1081,1059,24226
1259,14,65,1501,Ewout van den Berg (stim),1661,1175,27632
1260,15,65,1501,ours,1674,1216,4888
1261,15,65,1501,qiskit transpile,480,513,6518
1262,15,65,1501,Bravyi et al. (qiskit),1100,1010,23914
1263,15,65,1501,Ewout van den Berg (stim),1630,1225,27994
1264,16,65,1501,ours,1625,1171,4975
1265,16,65,1501,qiskit transpile,487,499,6749
1266,16,65,1501,Bravyi et al. (qiskit),1123,1064,24721
1267,16,65,1501,Ewout van den Berg (stim),1687,1157,27507
1268,17,65,1501,ours,1599,1192,4821
1269,17,65,1501,qiskit transpile,485,525,6373
1270,17,65,1501,Bravyi et al. (qiskit),1094,1036,24804
1271,17,65,1501,Ewout van den Berg (stim),1647,1192,26917
1272,18,65,1501,ours,1645,1212,4933
1273,18,65,1501,qiskit transpile,509,501,6135
1274,18,65,1501,Bravyi et al. (qiskit),1048,1083,24835
1275,18,65,1501,Ewout van den Berg (stim),1666,1230,27326
1276,19,65,1501,ours,1594,1241,4897
1277,19,65,1501,qiskit transpile,509,499,6380
1278,19,65,1501,Bravyi et al. (qiskit),1126,998,24317
1279,19,65,1501,Ewout van den Berg (stim),1639,1211,27303
1280,0,65,1601,ours,1609,1151,4986
1281,0,65,1601,qiskit transpile,536,558,6827
1282,0,65,1601,Bravyi et al. (qiskit),1090,1067,24414
1283,0,65,1601,Ewout van den Berg (stim),1596,1191,27484
1284,1,65,1601,ours,1557,1201,4885
1285,1,65,1601,qiskit transpile,534,523,7265
1286,1,65,1601,Bravyi et al. (qiskit),1129,1062,24919
1287,1,65,1601,Ewout van den Berg (stim),1654,1160,27606
1288,2,65,1601,ours,1635,1222,4989
1289,2,65,1601,qiskit transpile,538,510,7278
1290,2,65,1601,Bravyi et al. (qiskit),1079,1065,24655
1291,2,65,1601,Ewout van den Berg (stim),1719,1226,26981
1292,3,65,1601,ours,1632,1204,4982
1293,3,65,1601,qiskit transpile,512,528,7278
1294,3,65,1601,Bravyi et al. (qiskit),1146,1049,25247
1295,3,65,1601,Ewout van den Berg (stim),1614,1164,27041
1296,4,65,1601,ours,1665,1238,4878
1297,4,65,1601,qiskit transpile,532,553,6586
1298,4,65,1601,Bravyi et al. (qiskit),1071,1070,24659
1299,4,65,1601,Ewout van den Berg (stim),1717,1225,27736
1300,5,65,1601,ours,1673,1191,4943
1301,5,65,1601,qiskit transpile,515,529,7216
1302,5,65,1601,Bravyi et al. (qiskit),1116,1085,24497
1303,5,65,1601,Ewout van den Berg (stim),1642,1219,27537
1304,6,65,1601,ours,1604,1206,4929
1305,6,65,1601,qiskit transpile,524,546,7067
1306,6,65,1601,Bravyi et al. (qiskit),1141,1014,25262
1307,6,65,1601,Ewout van den Berg (stim),1668,1226,27873
1308,7,65,1601,ours,1615,1218,4985
1309,7,65,1601,qiskit transpile,561,526,6648
1310,7,65,1601,Bravyi et al. (qiskit),1105,1076,25171
1311,7,65,1601,Ewout van den Berg (stim),1664,1267,27467
1312,8,65,1601,ours,1657,1297,4949
1313,8,65,1601,qiskit transpile,510,553,6678
1314,8,65,1601,Bravyi et al. (qiskit),1099,1030,25237
1315,8,65,1601,Ewout van den Berg (stim),1673,1223,27655
1316,9,65,1601,ours,1673,1202,4989
1317,9,65,1601,qiskit transpile,549,535,6838
1318,9,65,1601,Bravyi et al. (qiskit),1080,1047,24342
1319,9,65,1601,Ewout van den Berg (stim),1619,1215,27077
1320,10,65,1601,ours,1588,1170,4907
1321,10,65,1601,qiskit transpile,537,523,6971
1322,10,65,1601,Bravyi et al. (qiskit),1071,1080,23867
1323,10,65,1601,Ewout van den Berg (stim),1689,1207,27286
1324,11,65,1601,ours,1635,1192,4930
1325,11,65,1601,qiskit transpile,497,575,6744
1326,11,65,1601,Bravyi et al. (qiskit),1107,1059,24644
1327,11,65,1601,Ewout van den Berg (stim),1684,1149,26904
1328,12,65,1601,ours,1586,1207,4898
1329,12,65,1601,qiskit transpile,556,510,6901
1330,12,65,1601,Bravyi et al. (qiskit),1113,1030,24591
1331,12,65,1601,Ewout van den Berg (stim),1673,1209,27578
1332,13,65,1601,ours,1637,1264,4977
1333,13,65,1601,qiskit transpile,522,540,6954
1334,13,65,1601,Bravyi et al. (qiskit),1092,1073,25489
1335,13,65,1601,Ewout van den Berg (stim),1685,1191,27652
1336,14,65,1601,ours,1658,1281,4949
1337,14,65,1601,qiskit transpile,545,505,7271
1338,14,65,1601,Bravyi et al. (qiskit),1054,1094,25130
1339,14,65,1601,Ewout van den Berg (stim),1658,1170,27261
1340,15,65,1601,ours,1647,1234,4947
1341,15,65,1601,qiskit transpile,528,531,7015
1342,15,65,1601,Bravyi et al. (qiskit),1110,1031,25114
1343,15,65,1601,Ewout van den Berg (stim),1650,1196,27396
1344,16,65,1601,ours,1632,1233,4925
1345,16,65,1601,qiskit transpile,543,521,6878
1346,16,65,1601,Bravyi et al. (qiskit),1134,1068,24482
1347,16,65,1601,Ewout van den Berg (stim),1663,1199,27917
1348,17,65,1601,ours,1625,1229,4865
1349,17,65,1601,qiskit transpile,545,553,6264
1350,17,65,1601,Bravyi et al. (qiskit),1082,1077,24682
1351,17,65,1601,Ewout van den Berg (stim),1655,1305,27135
1352,18,65,1601,ours,1629,1225,4874
1353,18,65,1601,qiskit transpile,552,536,6681
1354,18,65,1601,Bravyi et al. (qiskit),1094,1080,24051
1355,18,65,1601,Ewout van den Berg (stim),1665,1216,27103
1356,19,65,1601,ours,1661,1261,4907
1357,19,65,1601,qiskit transpile,528,542,6901
1358,19,65,1601,Bravyi et al. (qiskit),1090,1143,24133
1359,19,65,1601,Ewout van den Berg (stim),1688,1179,27537
1360,0,65,1701,ours,1588,1186,4851
1361,0,65,1701,qiskit transpile,536,561,7872
1362,0,65,1701,Bravyi et al. (qiskit),1080,987,23948
1363,0,65,1701,Ewout van den Berg (stim),1684,1202,27561
1364,1,65,1701,ours,1569,1176,4938
1365,1,65,1701,qiskit transpile,557,570,7714
1366,1,65,1701,Bravyi et al. (qiskit),1140,1065,24933
1367,1,65,1701,Ewout van den Berg (stim),1717,1189,27068
1368,2,65,1701,ours,1641,1201,4909
1369,2,65,1701,qiskit transpile,560,577,7242
1370,2,65,1701,Bravyi et al. (qiskit),1121,1084,24951
1371,2,65,1701,Ewout van den Berg (stim),1716,1252,27394
1372,3,65,1701,ours,1635,1222,4868
1373,3,65,1701,qiskit transpile,568,580,7167
1374,3,65,1701,Bravyi et al. (qiskit),1086,1018,24793
1375,3,65,1701,Ewout van den Berg (stim),1640,1256,27346
1376,4,65,1701,ours,1616,1181,4910
1377,4,65,1701,qiskit transpile,584,552,7325
1378,4,65,1701,Bravyi et al. (qiskit),1079,1074,23876
1379,4,65,1701,Ewout van den Berg (stim),1619,1141,26613
1380,5,65,1701,ours,1666,1259,4934
1381,5,65,1701,qiskit transpile,562,557,7676
1382,5,65,1701,Bravyi et al. (qiskit),1109,1105,25017
1383,5,65,1701,Ewout van den Berg (stim),1627,1157,27142
1384,6,65,1701,ours,1720,1253,4907
1385,6,65,1701,qiskit transpile,569,556,7620
1386,6,65,1701,Bravyi et al. (qiskit),1093,1046,25276
1387,6,65,1701,Ewout van den Berg (stim),1615,1211,26985
1388,7,65,1701,ours,1650,1263,4978
1389,7,65,1701,qiskit transpile,542,576,7691
1390,7,65,1701,Bravyi et al. (qiskit),1086,1027,24132
1391,7,65,1701,Ewout van den Berg (stim),1684,1232,27328
1392,8,65,1701,ours,1627,1190,4899
1393,8,65,1701,qiskit transpile,587,542,7515
1394,8,65,1701,Bravyi et al. (qiskit),1072,1043,24614
1395,8,65,1701,Ewout van den Berg (stim),1660,1210,27320
1396,9,65,1701,ours,1667,1179,4999
1397,9,65,1701,qiskit transpile,546,559,7746
1398,9,65,1701,Bravyi et al. (qiskit),1109,1115,25244
1399,9,65,1701,Ewout van den Berg (stim),1681,1142,26879
1400,10,65,1701,ours,1605,1221,4930
1401,10,65,1701,qiskit transpile,551,547,7750
1402,10,65,1701,Bravyi et al. (qiskit),1097,1090,24546
1403,10,65,1701,Ewout van den Berg (stim),1658,1138,27185
1404,11,65,1701,ours,1632,1212,4915
1405,11,65,1701,qiskit transpile,557,587,7265
1406,11,65,1701,Bravyi et al. (qiskit),1121,1037,24670
1407,11,65,1701,Ewout van den Berg (stim),1665,1273,27342
1408,12,65,1701,ours,1656,1204,4987
1409,12,65,1701,qiskit transpile,591,552,7187
1410,12,65,1701,Bravyi et al. (qiskit),1100,1056,25091
1411,12,65,1701,Ewout van den Berg (stim),1678,1199,27204
1412,13,65,1701,ours,1656,1193,4890
1413,13,65,1701,qiskit transpile,558,571,7445
1414,13,65,1701,Bravyi et al. (qiskit),1075,1080,25277
1415,13,65,1701,Ewout van den Berg (stim),1605,1235,27514
1416,14,65,1701,ours,1597,1244,4901
1417,14,65,1701,qiskit transpile,574,566,7351
1418,14,65,1701,Bravyi et al. (qiskit),1089,1079,24385
1419,14,65,1701,Ewout van den Berg (stim),1673,1169,26779
1420,15,65,1701,ours,1685,1189,4975
1421,15,65,1701,qiskit transpile,545,605,7172
1422,15,65,1701,Bravyi et al. (qiskit),1091,1098,24570
1423,15,65,1701,Ewout van den Berg (stim),1604,1179,27105
1424,16,65,1701,ours,1627,1277,4847
1425,16,65,1701,qiskit transpile,531,623,7030
1426,16,65,1701,Bravyi et al. (qiskit),1090,1068,25141
1427,16,65,1701,Ewout van den Berg (stim),1599,1165,27910
1428,17,65,1701,ours,1624,1233,4961
1429,17,65,1701,qiskit transpile,570,569,7394
1430,17,65,1701,Bravyi et al. (qiskit),1096,1080,24281
1431,17,65,1701,Ewout van den Berg (stim),1675,1209,27396
1432,18,65,1701,ours,1582,1220,4945
1433,18,65,1701,qiskit transpile,574,563,7303
1434,18,65,1701,Bravyi et al. (qiskit),1075,1071,25342
1435,18,65,1701,Ewout van den Berg (stim),1666,1204,27340
1436,19,65,1701,ours,1591,1184,4997
1437,19,65,1701,qiskit transpile,555,582,7358
1438,19,65,1701,Bravyi et al. (qiskit),1065,1106,24747
1439,19,65,1701,Ewout van den Berg (stim),1721,1244,27345
