,n_rep,num_qubits,n_gadgets,method,h,s,cx
654,18,5,51,tableau,15,16,12
655,18,5,51,tableau_imp,15,16,12
656,18,5,51,qiskit_tableau,26,0,51
657,19,5,51,tableau,12,18,22
658,19,5,51,tableau_imp,19,25,18
659,19,5,51,qiskit_tableau,24,0,58
660,0,5,56,tableau,14,26,18
661,0,5,56,tableau_imp,11,20,17
662,0,5,56,qiskit_tableau,27,0,47
663,1,5,56,tableau,19,20,21
664,1,5,56,tableau_imp,19,20,21
665,1,5,56,qiskit_tableau,29,0,55
666,2,5,56,tableau,9,14,18
667,2,5,56,tableau_imp,11,13,17
668,2,5,56,qiskit_tableau,24,0,66
